name,stra.14151,stra.14152,stra.14153,stra.14154,stra.13321,stra.14642
731000,0.206486,0.356455,0.215354,0.067475,2.04E-58,5.51E-06
731100,0.206781,0.356909,0.215585,0.0675311,1.04E-58,5.45E-06
731200,0.206679,0.356854,0.215594,0.0675412,5.38E-59,5.49E-06
731300,0.207064,0.357749,0.216241,0.0677697,2.84E-59,5.55E-06
731400,0.206593,0.357065,0.215878,0.0676654,1.46E-59,5.62E-06
731500,0.206734,0.357226,0.215911,0.0676534,7.56E-60,5.72E-06
731600,0.206473,0.356692,0.215514,0.0674994,3.89E-60,5.79E-06
731700,0.206349,0.356618,0.215504,0.0674968,2.03E-60,5.80E-06
731800,0.205992,0.355817,0.214888,0.0672585,1.09E-60,5.94E-06
731900,0.206857,0.357216,0.215654,0.0674703,5.67E-61,6.00E-06
732000,0.206643,0.35706,0.215636,0.0674782,2.79E-61,5.94E-06
732100,0.206444,0.356973,0.215684,0.0675135,1.36E-61,5.87E-06
732200,0.206363,0.356711,0.215427,0.0673969,6.63E-62,5.94E-06
732300,0.207081,0.357816,0.216,0.0675441,3.24E-62,6.05E-06
732400,0.206999,0.357614,0.215817,0.0674634,1.63E-62,6.10E-06
732500,0.207732,0.35858,0.216217,0.067532,8.11E-63,6.25E-06
732600,0.207487,0.357941,0.215696,0.0673253,4.08E-63,6.38E-06
732700,0.206992,0.357248,0.215356,0.0672384,2.00E-63,6.44E-06
732800,0.206007,0.355642,0.214428,0.0669578,1.02E-63,6.57E-06
732900,0.206323,0.356425,0.215012,0.0671677,5.35E-64,6.68E-06
733000,0.206149,0.356065,0.214738,0.0670609,2.74E-64,6.71E-06
733100,0.206255,0.356065,0.21462,0.0669849,1.46E-64,6.90E-06
733200,0.206891,0.35722,0.215325,0.0672026,7.82E-65,6.95E-06
733300,0.206534,0.356756,0.215101,0.0671428,3.79E-65,6.90E-06
733400,0.206736,0.356915,0.215063,0.0670855,1.93E-65,7.04E-06
733500,0.206304,0.356021,0.214421,0.0668496,9.82E-66,7.20E-06
733600,0.205842,0.355309,0.214011,0.0667215,4.94E-66,7.19E-06
733700,0.206653,0.356851,0.214989,0.0670343,2.42E-66,6.98E-06
733800,0.206686,0.357276,0.215417,0.067211,1.17E-66,6.57E-06
733900,0.20688,0.357431,0.215384,0.0671587,5.91E-67,6.48E-06
734000,0.207086,0.357895,0.215697,0.0672598,2.85E-67,6.24E-06
734100,0.206896,0.357296,0.215149,0.0670278,1.50E-67,6.14E-06
734200,0.207291,0.357597,0.215084,0.0669281,7.92E-68,6.18E-06
734300,0.206935,0.356911,0.214604,0.0667527,4.04E-68,6.16E-06
734400,0.206533,0.356142,0.214083,0.0665695,2.18E-68,6.28E-06
734500,0.20689,0.356611,0.214258,0.0665865,1.19E-68,6.45E-06
734600,0.206971,0.356943,0.214523,0.0666792,6.04E-69,6.39E-06
734700,0.206992,0.357069,0.214612,0.0667031,2.89E-69,6.22E-06
734800,0.206832,0.356829,0.214457,0.0666457,1.43E-69,6.23E-06
734900,0.206668,0.356571,0.214295,0.0665887,7.11E-70,6.25E-06
735000,0.206941,0.357453,0.215036,0.0668759,3.54E-70,6.33E-06
735100,0.206731,0.357194,0.214913,0.0668415,1.82E-70,6.39E-06
735200,0.206451,0.356877,0.214789,0.0668165,9.51E-71,6.47E-06
735300,0.206446,0.356916,0.214823,0.0668259,4.89E-71,6.58E-06
735400,0.206126,0.356532,0.21466,0.0667896,2.46E-71,6.56E-06
735500,0.206911,0.358133,0.215741,0.0671552,1.20E-71,6.51E-06
735600,0.206509,0.357452,0.215312,0.0670105,6.00E-72,6.43E-06
735700,0.206602,0.357683,0.215468,0.067059,3.00E-72,6.43E-06
735800,0.206509,0.357313,0.215105,0.0668995,1.52E-72,6.55E-06
735900,0.20658,0.357493,0.215219,0.0669306,7.54E-73,6.68E-06
736000,0.205691,0.356013,0.214321,0.0666404,3.71E-73,6.65E-06
736100,0.206759,0.357776,0.215296,0.0669099,1.86E-73,6.61E-06
736200,0.206505,0.357506,0.215193,0.0668878,9.19E-74,6.37E-06
736300,0.206139,0.357129,0.215082,0.0668806,4.46E-74,6.19E-06
736400,0.206128,0.357195,0.215131,0.0668893,2.20E-74,6.03E-06
736500,0.205628,0.356338,0.214581,0.066701,1.13E-74,5.81E-06
736600,0.206238,0.357554,0.215361,0.066949,5.51E-75,5.44E-06
736700,0.206387,0.35801,0.215722,0.0670814,2.67E-75,5.22E-06
736800,0.206417,0.357937,0.215585,0.0670061,1.35E-75,5.11E-06
736900,0.206314,0.35796,0.215689,0.0670599,6.97E-76,4.97E-06
737000,0.206007,0.357485,0.215414,0.066973,3.53E-76,4.88E-06
737100,0.206142,0.357718,0.215531,0.0669966,1.81E-76,4.79E-06
737200,0.206388,0.358084,0.215682,0.0670149,9.32E-77,4.73E-06
737300,0.205589,0.356803,0.214949,0.0667941,4.76E-77,4.68E-06
737400,0.205778,0.357249,0.215264,0.0668999,2.46E-77,4.70E-06
737500,0.206328,0.358378,0.216022,0.0671539,1.24E-77,4.65E-06
737600,0.205877,0.357779,0.215757,0.0670973,6.30E-78,4.61E-06
737700,0.205792,0.357707,0.215734,0.067091,3.30E-78,4.66E-06
737800,0.205907,0.358083,0.216044,0.0672082,1.65E-78,4.65E-06
737900,0.205195,0.356976,0.21543,0.0670282,8.50E-79,4.67E-06
738000,0.205611,0.357712,0.215847,0.0671428,4.46E-79,4.73E-06
738100,0.205466,0.357296,0.215489,0.0669962,2.31E-79,4.80E-06
738200,0.206107,0.358266,0.215969,0.0671093,1.24E-79,4.82E-06
738300,0.205376,0.356787,0.214931,0.0667367,6.37E-80,4.85E-06
738400,0.206261,0.358311,0.215822,0.0670009,3.38E-80,4.89E-06
738500,0.206309,0.358234,0.215666,0.0669156,1.73E-80,4.95E-06
738600,0.206038,0.357929,0.215545,0.0668891,9.30E-81,4.90E-06
738700,0.205857,0.357764,0.215498,0.0668838,4.80E-81,4.87E-06
738800,0.206307,0.358469,0.215859,0.0669721,2.42E-81,4.89E-06
738900,0.206641,0.358879,0.215997,0.0669807,1.20E-81,4.97E-06
739000,0.206681,0.358985,0.216063,0.0669976,5.77E-82,4.99E-06
739100,0.20694,0.359397,0.216278,0.067051,2.89E-82,5.01E-06
739200,0.206526,0.358752,0.215921,0.0669476,1.44E-82,5.03E-06
739300,0.205603,0.357251,0.215045,0.0666771,7.89E-83,5.10E-06
739400,0.205534,0.357392,0.215212,0.0667379,4.27E-83,5.09E-06
739500,0.206246,0.358556,0.215829,0.0668947,2.29E-83,5.18E-06
739600,0.206043,0.358474,0.215899,0.0669439,1.14E-83,5.09E-06
739700,0.206302,0.358947,0.21618,0.067026,5.54E-84,4.96E-06
739800,0.206128,0.358623,0.215947,0.0669374,2.61E-84,4.69E-06
739900,0.206475,0.359109,0.216149,0.0669684,1.23E-84,4.53E-06
740000,0.206641,0.359478,0.216397,0.0670485,6.06E-85,4.40E-06
740100,0.206511,0.359426,0.216438,0.067077,3.07E-85,4.25E-06
740200,0.207054,0.36027,0.216855,0.0671718,1.57E-85,4.18E-06
740300,0.206186,0.358381,0.215475,0.0666671,7.82E-86,4.10E-06
740400,0.206054,0.357899,0.214984,0.0664436,3.96E-86,3.94E-06
740500,0.206011,0.357891,0.214984,0.0664377,2.07E-86,3.85E-06
740600,0.20649,0.358819,0.215574,0.0666257,1.09E-86,3.77E-06
740700,0.206693,0.359147,0.215732,0.0666568,5.45E-87,3.72E-06
740800,0.207076,0.359829,0.216133,0.0667752,2.68E-87,3.66E-06
740900,0.206319,0.358571,0.215387,0.0665417,1.31E-87,3.59E-06
741000,0.206358,0.358711,0.21546,0.0665498,6.82E-88,3.46E-06
741100,0.207015,0.359915,0.21618,0.0667634,3.50E-88,3.35E-06
741200,0.20671,0.359212,0.215626,0.0665467,1.77E-88,3.23E-06
741300,0.207244,0.360113,0.216131,0.0666872,8.74E-89,3.19E-06
741400,0.207451,0.36058,0.216435,0.0667801,4.33E-89,3.07E-06
741500,0.207544,0.360777,0.216532,0.0667956,2.13E-89,2.97E-06
741600,0.207316,0.360596,0.216521,0.0668155,1.04E-89,2.89E-06
741700,0.206949,0.360127,0.216309,0.0667649,5.01E-90,2.80E-06
741800,0.206846,0.360124,0.21638,0.0668024,2.47E-90,2.72E-06
741900,0.207231,0.360891,0.216879,0.066964,1.23E-90,2.69E-06
742000,0.207083,0.360635,0.216698,0.0668933,5.97E-91,2.68E-06
742100,0.207335,0.361113,0.216986,0.066978,2.94E-91,2.67E-06
742200,0.207157,0.360966,0.217976,0.0669946,1.44E-91,2.64E-06
742300,0.206541,0.359859,0.21728,0.0667702,7.53E-92,2.66E-06
742400,0.206489,0.359868,0.217326,0.0667925,3.87E-92,2.65E-06
742500,0.206461,0.359822,0.217291,0.066778,2.03E-92,2.66E-06
742600,0.206331,0.359547,0.217081,0.0666965,1.07E-92,2.66E-06
742700,0.205551,0.358283,0.216354,0.0664803,5.63E-93,2.64E-06
742800,0.20625,0.359342,0.21686,0.0665884,3.03E-93,2.58E-06
742900,0.20582,0.358675,0.216477,0.0664703,1.60E-93,2.51E-06
743000,0.206268,0.359294,0.216733,0.06651,8.49E-94,2.51E-06
743100,0.20694,0.360419,0.217363,0.0666844,4.38E-94,2.47E-06
743200,0.206928,0.360492,0.217418,0.0666946,2.20E-94,2.38E-06
743300,0.206606,0.359905,0.217018,0.0665522,1.12E-94,2.27E-06
743400,0.206573,0.359782,0.216881,0.0664872,5.63E-95,2.19E-06
743500,0.206673,0.360234,0.217281,0.0666408,2.78E-95,2.10E-06
743600,0.206312,0.359723,0.21703,0.0665777,1.36E-95,2.05E-06
743700,0.206182,0.359549,0.216939,0.0665503,6.87E-96,2.02E-06
743800,0.206762,0.36066,0.217643,0.0667717,3.43E-96,2.00E-06
743900,0.205673,0.359109,0.216877,0.0665796,1.69E-96,1.93E-06
744000,0.206257,0.359806,0.217099,0.0665861,9.12E-97,1.95E-06
744100,0.206675,0.360528,0.217517,0.0667059,4.61E-97,1.93E-06
744200,0.205776,0.35872,0.216274,0.0662781,2.38E-97,1.91E-06
744300,0.206415,0.359695,0.216757,0.0663896,1.21E-97,1.88E-06
744400,0.207082,0.360993,0.217601,0.0666618,5.79E-98,1.81E-06
744500,0.206911,0.360601,0.217292,0.0665416,2.91E-98,1.76E-06
744600,0.207409,0.361423,0.217737,0.0666582,1.49E-98,1.74E-06
744700,0.207203,0.361295,0.21776,0.0666871,7.14E-99,1.69E-06
744800,0.206779,0.360987,0.21778,0.0667445,3.54E-99,1.61E-06
744900,0.206262,0.359985,0.21709,0.0665013,1.86E-99,1.57E-06
745000,0.206576,0.360381,0.217223,0.0665077,9.89E-100,1.56E-06
745100,0.207038,0.36113,0.217617,0.0666071,4.94E-100,1.50E-06
745200,0.207415,0.361663,0.217846,0.0666455,2.48E-100,1.48E-06
745300,0.206741,0.360349,0.21696,0.0663437,1.26E-100,1.47E-06
745400,0.207288,0.361506,0.217736,0.0665954,6.20E-101,1.43E-06
745500,0.206679,0.360415,0.217035,0.066363,3.19E-101,1.39E-06
745600,0.206471,0.359829,0.216511,0.0661437,1.61E-101,1.39E-06
745700,0.206993,0.360666,0.216949,0.0662528,8.34E-102,1.38E-06
745800,0.206826,0.360407,0.216798,0.0662055,4.15E-102,1.36E-06
745900,0.206975,0.360677,0.216955,0.0662496,2.09E-102,1.35E-06
746000,0.206913,0.360565,0.216871,0.066215,1.05E-102,1.33E-06
746100,0.207227,0.360994,0.217049,0.0662434,5.18E-103,1.31E-06
746200,0.207383,0.361206,0.217127,0.06625,2.69E-103,1.30E-06
746300,0.207486,0.361519,0.217375,0.066339,1.33E-103,1.28E-06
746400,0.207608,0.361822,0.2176,0.066418,6.56E-104,1.26E-06
746500,0.207517,0.361601,0.217423,0.0663491,3.30E-104,1.25E-06
746600,0.206738,0.360076,0.216393,0.065998,1.70E-104,1.26E-06
746700,0.206773,0.360144,0.216408,0.0659892,8.86E-105,1.24E-06
746800,0.207338,0.361004,0.216833,0.0660874,4.71E-105,1.24E-06
746900,0.206934,0.360239,0.216317,0.0659086,2.43E-105,1.25E-06
747000,0.207174,0.360908,0.216836,0.0660956,1.25E-105,1.22E-06
747100,0.206668,0.359779,0.216019,0.065807,6.62E-106,1.21E-06
747200,0.206836,0.359917,0.216003,0.0657709,3.49E-106,1.22E-06
747300,0.206303,0.359045,0.215479,0.0656038,1.85E-106,1.21E-06
747400,0.206591,0.359478,0.215677,0.0656407,9.71E-107,1.22E-06
747500,0.206625,0.359671,0.215854,0.0657093,5.11E-107,1.21E-06
747600,0.207153,0.360625,0.216427,0.0658787,2.71E-107,1.22E-06
747700,0.207304,0.361028,0.216719,0.0659763,1.36E-107,1.21E-06
747800,0.207584,0.361387,0.216843,0.065983,6.95E-108,1.22E-06
747900,0.207071,0.360549,0.216353,0.0658339,3.43E-108,1.22E-06
748000,0.207052,0.360508,0.216292,0.0657979,1.87E-108,1.23E-06
748100,0.207834,0.361837,0.217056,0.0660181,9.42E-109,1.24E-06
748200,0.207209,0.360863,0.216524,0.0658681,4.61E-109,1.23E-06
748300,0.207704,0.361652,0.216927,0.0659635,2.30E-109,1.22E-06
748400,0.207519,0.360954,0.216287,0.0657039,1.22E-109,1.24E-06
748500,0.207655,0.361368,0.216617,0.0658235,6.43E-110,1.26E-06
748600,0.207233,0.360691,0.21621,0.0656928,3.37E-110,1.27E-06
748700,0.206879,0.360174,0.215937,0.0656155,1.69E-110,1.27E-06
748800,0.206985,0.360445,0.216126,0.0656758,8.46E-111,1.28E-06
748900,0.206763,0.360083,0.215911,0.0656086,4.27E-111,1.28E-06
749000,0.206691,0.359765,0.215579,0.0654601,2.18E-111,1.29E-06
749100,0.206307,0.359012,0.215054,0.0652732,1.12E-111,1.31E-06
749200,0.206337,0.359244,0.215237,0.0653291,6.06E-112,1.33E-06
749300,0.206309,0.359661,0.215697,0.0655175,3.18E-112,1.34E-06
749400,0.206714,0.360516,0.216259,0.0656945,1.62E-112,1.35E-06
749500,0.206495,0.360174,0.216054,0.0656269,8.16E-113,1.35E-06
749600,0.206362,0.359795,0.215726,0.0654934,4.16E-113,1.37E-06
749700,0.206644,0.360278,0.215985,0.0655578,2.11E-113,1.37E-06
749800,0.206749,0.360216,0.215793,0.0654512,1.05E-113,1.39E-06
749900,0.206759,0.360092,0.21561,0.0653584,5.12E-114,1.39E-06
750000,0.207359,0.361307,0.216409,0.0656155,2.47E-114,1.38E-06
750100,0.207094,0.360683,0.215919,0.0654276,1.21E-114,1.38E-06
750200,0.206687,0.360312,0.215844,0.0654375,6.09E-115,1.36E-06
750300,0.206063,0.359733,0.215734,0.0654622,2.88E-115,1.31E-06
750400,0.206025,0.359769,0.215788,0.0654828,1.38E-115,1.32E-06
750500,0.206591,0.360759,0.216368,0.0656511,6.66E-116,1.34E-06
750600,0.20638,0.360545,0.216306,0.0656466,3.14E-116,1.32E-06
750700,0.205297,0.358691,0.215191,0.0653021,1.55E-116,1.29E-06
750800,0.204745,0.35759,0.214435,0.0650406,7.91E-117,1.30E-06
750900,0.204963,0.358215,0.214923,0.0652161,4.27E-117,1.30E-06
751000,0.205215,0.358722,0.215235,0.0653072,2.21E-117,1.30E-06
751100,0.205776,0.359635,0.215735,0.0654433,1.14E-117,1.31E-06
751200,0.205188,0.358511,0.214975,0.0651812,5.76E-118,1.33E-06
751300,0.20542,0.359181,0.215495,0.0653658,2.97E-118,1.33E-06
751400,0.205257,0.358895,0.215308,0.0653015,1.57E-118,1.34E-06
751500,0.205114,0.358705,0.215202,0.0652659,7.98E-119,1.35E-06
751600,0.205495,0.359256,0.215447,0.0653106,4.23E-119,1.37E-06
751700,0.205433,0.359295,0.21553,0.0653479,2.18E-119,1.37E-06
751800,0.205003,0.358516,0.215002,0.0651609,1.23E-119,1.36E-06
751900,0.20516,0.35874,0.215087,0.0651673,6.60E-120,1.39E-06
752000,0.204827,0.358372,0.214954,0.0651452,3.45E-120,1.38E-06
752100,0.205441,0.359456,0.215566,0.0653109,1.75E-120,1.37E-06
752200,0.205891,0.360409,0.216206,0.0655188,8.49E-121,1.37E-06
752300,0.205369,0.35932,0.215431,0.0652443,4.17E-121,1.34E-06
752400,0.206058,0.360761,0.216386,0.0655513,2.07E-121,1.31E-06
752500,0.205425,0.359644,0.215699,0.0653357,1.02E-121,1.28E-06
752600,0.205229,0.359312,0.215493,0.0652681,5.21E-122,1.25E-06
752700,0.205304,0.359597,0.215726,0.0653509,2.54E-122,1.21E-06
752800,0.204941,0.359,0.21538,0.0652474,1.27E-122,1.18E-06
752900,0.20552,0.359927,0.215856,0.0653621,6.31E-123,1.18E-06
753000,0.206158,0.36122,0.216697,0.0656279,3.14E-123,1.17E-06
753100,0.205528,0.360337,0.216268,0.0655215,1.55E-123,1.15E-06
753200,0.20558,0.360874,0.216804,0.0657366,7.85E-124,1.13E-06
753300,0.205437,0.360881,0.216923,0.0657989,3.90E-124,1.11E-06
753400,0.205292,0.360627,0.216748,0.0657347,1.97E-124,1.10E-06
753500,0.205466,0.360697,0.216623,0.0656411,1.07E-124,1.10E-06
753600,0.205731,0.361143,0.216855,0.0656955,5.56E-125,1.10E-06
753700,0.206201,0.362194,0.217588,0.0659408,2.74E-125,1.08E-06
753800,0.206105,0.362116,0.217578,0.0659446,1.36E-125,1.08E-06
753900,0.205763,0.361681,0.217396,0.0659094,6.64E-126,1.06E-06
754000,0.205854,0.361908,0.217549,0.0659554,3.24E-126,1.05E-06
754100,0.205555,0.361449,0.217281,0.06587,1.56E-126,1.03E-06
754200,0.204841,0.360153,0.21646,0.065605,7.81E-127,1.02E-06
754300,0.204476,0.359609,0.216167,0.0655203,4.13E-127,1.03E-06
754400,0.20454,0.360135,0.216664,0.0657116,2.17E-127,1.03E-06
754500,0.20482,0.360465,0.216728,0.0656838,1.19E-127,1.05E-06
754600,0.205133,0.360618,0.216577,0.0655639,6.36E-128,1.08E-06
754700,0.205997,0.361998,0.217314,0.0657578,3.17E-128,1.10E-06
754800,0.205691,0.361195,0.21667,0.0655137,1.59E-128,1.12E-06
754900,0.205494,0.360783,0.216353,0.0653913,8.29E-129,1.13E-06
755000,0.205395,0.360876,0.216534,0.0654759,4.06E-129,1.12E-06
755100,0.206055,0.361929,0.217097,0.065625,2.10E-129,1.15E-06
755200,0.20604,0.361948,0.217118,0.0656302,1.03E-129,1.16E-06
755300,0.205588,0.360855,0.216261,0.0653066,5.29E-130,1.17E-06
755400,0.204992,0.360063,0.215891,0.0652166,2.70E-130,1.15E-06
755500,0.204929,0.360374,0.216256,0.0653657,1.36E-130,1.11E-06
755600,0.205161,0.360753,0.21641,0.0653801,6.80E-131,1.09E-06
755700,0.205564,0.361162,0.216457,0.0653308,3.64E-131,1.10E-06
755800,0.205286,0.360538,0.215986,0.065157,1.87E-131,1.11E-06
755900,0.205225,0.360415,0.215876,0.0651071,9.58E-132,1.12E-06
756000,0.205894,0.361585,0.216536,0.0652865,4.72E-132,1.11E-06
756100,0.205685,0.361258,0.216333,0.0652168,2.30E-132,1.10E-06
756200,0.205711,0.361417,0.216452,0.0652511,1.10E-132,1.09E-06
756300,0.206349,0.362386,0.216924,0.0653567,5.30E-133,1.10E-06
756400,0.205713,0.361474,0.216465,0.0652374,2.58E-133,1.10E-06
756500,0.20559,0.361469,0.21654,0.0652735,1.30E-133,1.10E-06
756600,0.205899,0.361921,0.21673,0.0653021,6.62E-134,1.11E-06
756700,0.206146,0.362425,0.217039,0.0653901,3.45E-134,1.11E-06
756800,0.205827,0.362042,0.216865,0.0653438,1.73E-134,1.09E-06
756900,0.205825,0.362228,0.217053,0.0654168,8.60E-135,1.08E-06
757000,0.205803,0.362109,0.216916,0.0653514,4.47E-135,1.10E-06
757100,0.205267,0.361165,0.216332,0.0651664,2.24E-135,1.13E-06
757200,0.205953,0.362269,0.216926,0.0653238,1.10E-135,1.15E-06
757300,0.205177,0.360976,0.216167,0.0650942,5.36E-136,1.14E-06
757400,0.205716,0.361699,0.216445,0.0651271,2.64E-136,1.15E-06
757500,0.205671,0.361733,0.2165,0.0651471,1.30E-136,1.15E-06
757600,0.205846,0.362311,0.216983,0.065328,6.26E-137,1.15E-06
757700,0.205966,0.362488,0.217041,0.0653247,3.02E-137,1.16E-06
757800,0.206084,0.362619,0.217054,0.0653052,1.49E-137,1.17E-06
757900,0.205854,0.361982,0.216539,0.0651111,7.70E-138,1.21E-06
758000,0.20579,0.361776,0.216352,0.0650352,3.85E-138,1.24E-06
758100,0.205987,0.362247,0.216687,0.0651471,1.88E-138,1.24E-06
758200,0.205484,0.361555,0.216355,0.065065,9.42E-139,1.23E-06
758300,0.206208,0.362623,0.216852,0.065168,4.74E-139,1.25E-06
758400,0.20566,0.361758,0.216369,0.0650281,2.34E-139,1.25E-06
758500,0.205975,0.362391,0.216753,0.0651368,1.17E-139,1.27E-06
758600,0.205468,0.361674,0.216399,0.0650464,5.89E-140,1.27E-06
758700,0.205652,0.361803,0.216342,0.064986,3.15E-140,1.31E-06
758800,0.205274,0.361504,0.21631,0.0650064,1.70E-140,1.32E-06
758900,0.205043,0.361224,0.216173,0.0649662,8.66E-141,1.34E-06
759000,0.205111,0.361404,0.216287,0.0649955,4.42E-141,1.36E-06
759100,0.205428,0.361915,0.216555,0.0650628,2.27E-141,1.40E-06
759200,0.20583,0.362534,0.216868,0.0651391,1.18E-141,1.44E-06
759300,0.205661,0.361999,0.2164,0.0649531,5.83E-142,1.46E-06
759400,0.206225,0.36245,0.216347,0.0648414,2.86E-142,1.50E-06
759500,0.206389,0.362772,0.216538,0.064894,1.37E-142,1.50E-06
759600,0.206145,0.362461,0.216406,0.0648668,6.77E-143,1.50E-06
759700,0.205628,0.361672,0.215983,0.0647499,3.42E-143,1.51E-06
759800,0.205982,0.361967,0.215945,0.0646713,1.73E-143,1.53E-06
759900,0.206043,0.361923,0.215813,0.0645969,9.01E-144,1.56E-06
760000,0.205491,0.360847,0.215088,0.064351,4.71E-144,1.57E-06
760100,0.206437,0.362571,0.216128,0.0646613,2.44E-144,1.60E-06
760200,0.206216,0.362245,0.215952,0.0646108,1.25E-144,1.60E-06
760300,0.20613,0.362013,0.215757,0.064534,6.84E-145,1.62E-06
760400,0.205948,0.361864,0.215753,0.0645542,3.67E-145,1.63E-06
760500,0.205701,0.361652,0.215724,0.0645667,1.87E-145,1.60E-06
760600,0.205549,0.361567,0.215742,0.0645854,9.58E-146,1.54E-06
760700,0.206182,0.362891,0.216632,0.0648766,4.93E-146,1.52E-06
760800,0.205722,0.362023,0.216065,0.064689,2.54E-146,1.53E-06
760900,0.205751,0.3617,0.215635,0.0644865,1.31E-146,1.55E-06
761000,0.205686,0.361422,0.215353,0.0643638,6.92E-147,1.58E-06
761100,0.206185,0.362428,0.216002,0.0645674,3.66E-147,1.58E-06
761200,0.20637,0.362829,0.216265,0.0646485,1.94E-147,1.59E-06
761300,0.206424,0.363014,0.216408,0.0646965,9.63E-148,1.57E-06
761400,0.206014,0.36247,0.216155,0.0646356,4.87E-148,1.55E-06
761500,0.20613,0.362675,0.216252,0.0646523,2.58E-148,1.55E-06
761600,0.206157,0.362501,0.216016,0.0645423,1.38E-148,1.57E-06
761700,0.206582,0.363305,0.216513,0.0646933,7.23E-149,1.58E-06
761800,0.206932,0.363754,0.216685,0.0647175,3.73E-149,1.60E-06
761900,0.206437,0.362948,0.216216,0.064575,1.92E-149,1.61E-06
762000,0.206148,0.362567,0.216028,0.0645238,1.00E-149,1.62E-06
762100,0.206455,0.363178,0.216403,0.0646329,5.38E-150,1.63E-06
762200,0.206786,0.363664,0.216612,0.0646666,2.75E-150,1.62E-06
762300,0.207055,0.364028,0.216757,0.0646874,1.39E-150,1.63E-06
762400,0.206211,0.362733,0.216066,0.0644981,6.85E-151,1.59E-06
762500,0.206227,0.362662,0.215944,0.0644334,3.65E-151,1.63E-06
762600,0.206706,0.36352,0.216443,0.0645741,1.91E-151,1.65E-06
762700,0.206553,0.363409,0.216439,0.0645852,9.77E-152,1.64E-06
762800,0.206744,0.363642,0.216487,0.0645678,5.17E-152,1.66E-06
762900,0.206377,0.363144,0.216258,0.0645156,2.67E-152,1.67E-06
763000,0.20614,0.362826,0.216112,0.0644815,1.35E-152,1.68E-06
763100,0.20634,0.363017,0.216113,0.0644442,6.81E-153,1.70E-06
763200,0.206552,0.363141,0.216029,0.0643707,3.41E-153,1.72E-06
763300,0.206673,0.363354,0.216139,0.0643955,1.69E-153,1.74E-06
763400,0.20612,0.362224,0.215359,0.0641282,8.38E-154,1.76E-06
763500,0.20701,0.363782,0.216243,0.0643716,4.35E-154,1.79E-06
763600,0.20725,0.364181,0.216419,0.0643972,2.18E-154,1.79E-06
763700,0.20716,0.36384,0.21608,0.0642502,1.14E-154,1.80E-06
763800,0.207086,0.363964,0.216245,0.0643155,5.59E-155,1.74E-06
763900,0.206872,0.363851,0.216272,0.0643397,2.67E-155,1.69E-06
764000,0.20691,0.364041,0.216431,0.064395,1.34E-155,1.67E-06
764100,0.206521,0.363619,0.216296,0.0643812,6.84E-156,1.66E-06
764200,0.206913,0.364791,0.217197,0.0646923,3.53E-156,1.66E-06
764300,0.206287,0.364109,0.216987,0.0646766,1.80E-156,1.63E-06
764400,0.206357,0.364463,0.217289,0.0647847,9.19E-157,1.60E-06
764500,0.205711,0.363342,0.216617,0.0645797,4.77E-157,1.59E-06
764600,0.205939,0.363805,0.216903,0.064663,2.46E-157,1.60E-06
764700,0.205589,0.363331,0.216675,0.0646051,1.25E-157,1.60E-06
764800,0.205768,0.363892,0.217123,0.0647649,6.39E-158,1.62E-06
764900,0.205824,0.364088,0.217277,0.0648172,3.18E-158,1.64E-06
765000,0.205427,0.363717,0.217199,0.0648262,1.54E-158,1.62E-06
765100,0.205955,0.365086,0.218215,0.0651764,7.79E-159,1.58E-06
765200,0.205573,0.364632,0.21805,0.0651533,3.80E-159,1.58E-06
765300,0.205289,0.364095,0.217691,0.0650306,1.89E-159,1.60E-06
765400,0.204928,0.363562,0.217405,0.0649485,9.79E-160,1.62E-06
765500,0.205427,0.364277,0.217715,0.0650031,5.25E-160,1.63E-06
765600,0.205727,0.364749,0.217932,0.0650428,2.73E-160,1.60E-06
765700,0.205805,0.36494,0.218048,0.0650729,1.37E-160,1.58E-06
765800,0.206312,0.365879,0.21862,0.0652447,6.73E-161,1.57E-06
765900,0.205788,0.365118,0.218243,0.0651501,3.34E-161,1.55E-06
766000,0.205354,0.364418,0.217847,0.0650346,1.64E-161,1.54E-06
766100,0.204652,0.363274,0.217203,0.0648492,7.90E-162,1.53E-06
766200,0.204512,0.363163,0.217183,0.0648504,4.05E-162,1.45E-06
766300,0.205166,0.364322,0.217849,0.0650368,2.10E-162,1.42E-06
766400,0.204743,0.363743,0.217572,0.0649673,1.05E-162,1.37E-06
766500,0.204926,0.363749,0.217384,0.0648556,5.63E-163,1.35E-06
766600,0.204895,0.363927,0.217566,0.0649196,3.08E-163,1.30E-06
766700,0.204596,0.363383,0.217203,0.0647941,1.60E-163,1.25E-06
766800,0.20492,0.363947,0.217505,0.0648687,8.44E-164,1.25E-06
766900,0.204765,0.363887,0.21757,0.0649117,4.44E-164,1.24E-06
767000,0.204361,0.363122,0.217043,0.0647258,2.35E-164,1.22E-06
767100,0.204317,0.362905,0.216811,0.0646228,1.21E-164,1.22E-06
767200,0.204442,0.363069,0.216853,0.0646146,6.17E-165,1.22E-06
767300,0.204631,0.363337,0.216954,0.0646244,3.13E-165,1.20E-06
767400,0.203767,0.361562,0.215742,0.0642172,1.59E-165,1.20E-06
767500,0.204623,0.362721,0.216182,0.0642672,8.78E-166,1.21E-06
767600,0.205358,0.363781,0.216648,0.0643522,4.68E-166,1.22E-06
767700,0.205259,0.363491,0.216382,0.0642406,2.33E-166,1.22E-06
