name,stra.14151,stra.14152,stra.14153,stra.14154,stra.13321,stra.14642
148200,0.145381,0.158943,0.126766,0.0837422,2.01E-46,4.29E-04
148300,0.145422,0.159058,0.126886,0.0838274,9.59E-47,4.14E-04
148400,0.145362,0.15906,0.126918,0.0838569,4.74E-47,3.96E-04
148500,0.145453,0.159301,0.12719,0.0840739,2.40E-47,3.78E-04
148600,0.145813,0.159812,0.12767,0.0844286,1.19E-47,3.69E-04
148700,0.145847,0.159828,0.127651,0.0843894,5.84E-48,3.67E-04
148800,0.146095,0.160209,0.128018,0.0846632,2.79E-48,3.60E-04
148900,0.145846,0.160088,0.128015,0.0847094,1.32E-48,3.51E-04
149000,0.146105,0.160347,0.128184,0.0847886,6.18E-49,3.51E-04
149100,0.145967,0.160156,0.127991,0.084629,3.07E-49,3.56E-04
149200,0.146058,0.160316,0.128148,0.0847436,1.58E-49,3.61E-04
149300,0.145973,0.160311,0.128193,0.0847963,7.54E-50,3.61E-04
149400,0.146061,0.160397,0.128239,0.0848052,3.69E-50,3.64E-04
149500,0.145836,0.160255,0.128184,0.0847951,1.77E-50,3.60E-04
149600,0.145514,0.159891,0.127864,0.0845559,8.62E-51,3.59E-04
149700,0.145458,0.159824,0.127787,0.0844796,4.45E-51,3.64E-04
149800,0.145343,0.159737,0.127728,0.0844387,2.20E-51,3.69E-04
149900,0.145619,0.159968,0.127844,0.0844666,1.10E-51,3.79E-04
150000,0.145732,0.160059,0.127879,0.0844599,5.55E-52,3.87E-04
150100,0.145255,0.15958,0.127516,0.0842255,2.91E-52,3.83E-04
150200,0.145737,0.160068,0.127865,0.084426,1.49E-52,3.83E-04
150300,0.145988,0.160431,0.128202,0.0846683,7.42E-53,3.82E-04
150400,0.14646,0.160892,0.128517,0.0848387,3.61E-53,3.87E-04
150500,0.146426,0.160801,0.128393,0.0847195,1.87E-53,3.97E-04
150600,0.145801,0.160044,0.127724,0.0842318,9.77E-54,4.09E-04
150700,0.146535,0.160706,0.128128,0.0844123,5.08E-54,4.23E-04
150800,0.146829,0.160994,0.128316,0.0845034,2.52E-54,4.25E-04
150900,0.146909,0.161053,0.128336,0.0844983,1.23E-54,4.27E-04
151000,0.146794,0.160936,0.128243,0.0844327,5.93E-55,4.29E-04
151100,0.146894,0.160975,0.128208,0.0843623,2.86E-55,4.35E-04
151200,0.147305,0.161288,0.128337,0.0843645,1.36E-55,4.42E-04
151300,0.14742,0.161405,0.128411,0.0843953,6.78E-56,4.50E-04
151400,0.147511,0.161575,0.128577,0.0845154,3.39E-56,4.46E-04
151500,0.147565,0.161774,0.128822,0.0847217,1.60E-56,4.44E-04
151600,0.147468,0.161748,0.128834,0.0847383,7.57E-57,4.40E-04
151700,0.147591,0.161753,0.128719,0.0845769,3.60E-57,4.46E-04
151800,0.14784,0.162145,0.129102,0.084864,1.68E-57,4.46E-04
151900,0.147671,0.161972,0.128955,0.0847536,8.17E-58,4.51E-04
152000,0.147969,0.162272,0.129154,0.0848509,4.17E-58,4.62E-04
152100,0.147796,0.161932,0.128763,0.0845141,2.07E-58,4.80E-04
152200,0.147702,0.161962,0.128845,0.0845863,1.02E-58,4.85E-04
152300,0.147454,0.161837,0.128829,0.0846139,5.01E-59,4.83E-04
152400,0.147764,0.162168,0.12907,0.0847523,2.62E-59,4.95E-04
152500,0.148063,0.162477,0.129291,0.084876,1.30E-59,5.03E-04
152600,0.14762,0.16191,0.128759,0.0844672,6.61E-60,5.05E-04
152700,0.147925,0.162069,0.128732,0.0843441,3.38E-60,5.13E-04
152800,0.148446,0.162515,0.128972,0.0844193,1.74E-60,5.19E-04
152900,0.148313,0.162278,0.128703,0.0841882,8.64E-61,5.24E-04
153000,0.149004,0.162962,0.129171,0.0844398,4.20E-61,5.30E-04
153100,0.148977,0.163038,0.129296,0.0845539,1.93E-61,5.20E-04
153200,0.148816,0.162761,0.128978,0.0842758,9.29E-62,5.22E-04
153300,0.149072,0.163021,0.129149,0.0843559,4.44E-62,5.23E-04
153400,0.148658,0.162627,0.128858,0.084169,2.06E-62,5.14E-04
153500,0.149006,0.163005,0.129129,0.0843175,1.01E-62,5.21E-04
153600,0.149416,0.163416,0.129414,0.0844712,4.79E-63,5.34E-04
153700,0.149029,0.162943,0.128988,0.0841556,2.31E-63,5.38E-04
153800,0.149222,0.162884,0.128724,0.0838415,1.14E-63,5.55E-04
153900,0.149232,0.162863,0.128663,0.0837635,5.53E-64,5.64E-04
154000,0.149058,0.162763,0.128625,0.0837532,2.69E-64,5.71E-04
154100,0.148986,0.162685,0.128547,0.0836847,1.36E-64,5.82E-04
154200,0.149429,0.163106,0.128815,0.0838109,6.71E-65,5.88E-04
154300,0.149637,0.163351,0.129005,0.0839242,3.14E-65,5.88E-04
154400,0.149383,0.163198,0.128955,0.0839253,1.47E-65,5.72E-04
154500,0.149589,0.163429,0.129122,0.0840162,6.72E-66,5.61E-04
154600,0.149672,0.163667,0.129403,0.0842478,3.04E-66,5.41E-04
154700,0.149579,0.16358,0.129331,0.0841913,1.41E-66,5.33E-04
154800,0.149661,0.163646,0.12935,0.0841757,6.66E-67,5.33E-04
154900,0.149518,0.163582,0.12935,0.0841993,3.08E-67,5.29E-04
155000,0.149888,0.163825,0.1294,0.0841324,1.44E-67,5.31E-04
155100,0.149907,0.163909,0.12949,0.0841945,6.91E-68,5.23E-04
155200,0.150149,0.164178,0.129686,0.0843036,3.31E-68,5.24E-04
155300,0.150062,0.164069,0.129577,0.0842116,1.66E-68,5.27E-04
155400,0.149898,0.163993,0.129567,0.0842244,8.17E-69,5.10E-04
155500,0.149804,0.164022,0.129652,0.0843027,4.17E-69,4.99E-04
155600,0.150016,0.164268,0.129828,0.0843925,2.08E-69,5.01E-04
155700,0.150306,0.164596,0.130074,0.0845335,1.01E-69,5.08E-04
155800,0.150814,0.165136,0.130473,0.0847675,4.87E-70,5.17E-04
155900,0.15066,0.164871,0.130172,0.0845067,2.39E-70,5.28E-04
156000,0.150884,0.165048,0.13025,0.0845143,1.18E-70,5.42E-04
156100,0.150954,0.165127,0.130302,0.0845361,5.87E-71,5.53E-04
156200,0.150862,0.164985,0.130142,0.0843946,2.86E-71,5.48E-04
156300,0.151239,0.165347,0.130371,0.0844996,1.38E-71,5.35E-04
156400,0.150814,0.164873,0.129975,0.0842235,6.61E-72,5.31E-04
156500,0.151759,0.165763,0.130565,0.0845343,3.13E-72,5.36E-04
156600,0.151561,0.165578,0.130428,0.0844441,1.41E-72,5.28E-04
156700,0.151108,0.165077,0.130006,0.0841435,6.71E-73,5.05E-04
156800,0.151589,0.165602,0.130393,0.0843686,3.17E-73,4.83E-04
156900,0.151792,0.165774,0.130479,0.0843867,1.48E-73,4.73E-04
157000,0.151967,0.16594,0.130567,0.0844072,7.12E-74,4.69E-04
157100,0.152326,0.166289,0.130788,0.0845071,3.40E-74,4.65E-04
157200,0.152358,0.166373,0.130856,0.0845376,1.57E-74,4.51E-04
157300,0.152233,0.166347,0.130881,0.0845668,7.24E-75,4.47E-04
157400,0.151858,0.165842,0.130388,0.0841773,3.40E-75,4.48E-04
157500,0.152593,0.166391,0.130611,0.0841826,1.69E-75,4.59E-04
157600,0.153148,0.16688,0.130894,0.084297,7.93E-76,4.62E-04
157700,0.15313,0.166794,0.130764,0.0841697,3.74E-76,4.64E-04
157800,0.15361,0.167157,0.130912,0.0841727,1.84E-76,4.70E-04
157900,0.153366,0.166942,0.130767,0.0840867,8.53E-77,4.66E-04
158000,0.153113,0.166567,0.130389,0.0837883,4.00E-77,4.67E-04
158100,0.153341,0.166816,0.130571,0.0838911,1.91E-77,4.68E-04
158200,0.153167,0.166626,0.1304,0.0837572,9.18E-78,4.68E-04
158300,0.153516,0.166937,0.130578,0.0838256,4.37E-78,4.71E-04
158400,0.15317,0.166736,0.130522,0.0838373,2.07E-78,4.60E-04
158500,0.153694,0.167395,0.131084,0.084218,9.88E-79,4.56E-04
158600,0.153764,0.167575,0.13128,0.0843669,4.96E-79,4.55E-04
158700,0.153424,0.167335,0.131173,0.0843417,2.46E-79,4.51E-04
158800,0.153468,0.167506,0.131381,0.0845102,1.21E-79,4.54E-04
158900,0.153446,0.167511,0.131394,0.0845177,6.03E-80,4.59E-04
159000,0.153582,0.167674,0.131524,0.0845988,2.85E-80,4.58E-04
159100,0.153505,0.167551,0.131376,0.0844635,1.39E-80,4.56E-04
159200,0.153583,0.1678,0.131641,0.084657,4.99E-04,4.53E-04
159300,0.153509,0.167889,0.131811,0.0848163,2.46E-04,4.48E-04
159400,0.153292,0.167575,0.131488,0.084553,1.31E-04,4.64E-04
159500,0.153887,0.168146,0.13186,0.0847387,6.77E-05,4.80E-04
159600,0.153406,0.16761,0.13142,0.0844387,3.47E-05,4.75E-04
159700,0.15399,0.168303,0.131994,0.0848218,1.73E-05,4.71E-04
159800,0.153925,0.168286,0.132005,0.0848373,8.51E-06,4.66E-04
159900,0.153777,0.168268,0.132075,0.0849219,4.21E-06,4.61E-04
160000,0.152979,0.16752,0.131562,0.084629,2.08E-06,4.54E-04
160100,0.15336,0.16807,0.132075,0.0850003,1.04E-06,4.38E-04
160200,0.153333,0.168242,0.132337,0.0852361,4.95E-07,4.18E-04
160300,0.153264,0.168293,0.13245,0.0853434,2.41E-07,4.10E-04
160400,0.153089,0.168016,0.132149,0.0850903,1.21E-07,4.15E-04
160500,0.153241,0.168108,0.13215,0.0850385,6.08E-08,4.18E-04
160600,0.153624,0.168642,0.132633,0.0853796,2.94E-08,4.12E-04
160700,0.153331,0.168296,0.132331,0.0851599,1.43E-08,4.14E-04
160800,0.153779,0.168703,0.132577,0.0852684,7.01E-09,4.14E-04
160900,0.153848,0.168723,0.132536,0.0852024,3.30E-09,4.15E-04
161000,0.153934,0.168807,0.132582,0.0852137,1.58E-09,4.18E-04
161100,0.154513,0.169471,0.133113,0.0855537,7.68E-10,4.21E-04
161200,0.154219,0.16918,0.132895,0.0854136,3.75E-10,4.21E-04
161300,0.154039,0.169089,0.132871,0.0854129,1.82E-10,4.18E-04
161400,0.154183,0.169165,0.13286,0.0853574,9.07E-11,4.28E-04
161500,0.154289,0.1693,0.132968,0.0854222,4.35E-11,4.30E-04
161600,0.154531,0.169576,0.133179,0.0855456,2.13E-11,4.39E-04
161700,0.154492,0.169494,0.133077,0.0854554,1.09E-11,4.47E-04
161800,0.15455,0.169612,0.133199,0.085546,5.42E-12,4.48E-04
161900,0.154607,0.169681,0.133248,0.08557,2.64E-12,4.52E-04
162000,0.154927,0.169913,0.13333,0.0855549,1.28E-12,4.59E-04
162100,0.154331,0.169285,0.132841,0.0852357,6.07E-13,4.46E-04
162200,0.154651,0.169625,0.133093,0.0853861,3.09E-13,4.51E-04
162300,0.154522,0.169577,0.13311,0.0854237,1.50E-13,4.48E-04
162400,0.154621,0.169776,0.133319,0.0855825,6.93E-14,4.32E-04
162500,0.154444,0.169598,0.133167,0.0854679,3.24E-14,4.14E-04
162600,0.154301,0.169547,0.133184,0.0855036,1.48E-14,3.89E-04
162700,0.15445,0.169622,0.13316,0.08543,7.10E-15,3.83E-04
162800,0.154687,0.169873,0.133331,0.085515,3.39E-15,3.80E-04
162900,0.154715,0.169931,0.133382,0.0855441,1.64E-15,3.77E-04
163000,0.154145,0.169578,0.133278,0.0855697,7.63E-16,3.62E-04
163100,0.154349,0.169761,0.133368,0.0855843,3.60E-16,3.58E-04
163200,0.153513,0.168926,0.132754,0.0852061,1.81E-16,3.57E-04
163300,0.153934,0.169473,0.133217,0.0855118,9.09E-17,3.54E-04
163400,0.154431,0.170043,0.133665,0.0857915,4.41E-17,3.52E-04
163500,0.153906,0.16961,0.133411,0.0856726,2.15E-17,3.44E-04
163600,0.15418,0.169916,0.13364,0.0858045,1.11E-17,3.49E-04
163700,0.15444,0.170236,0.133894,0.0859602,5.38E-18,3.51E-04
163800,0.154283,0.170062,0.133739,0.0858422,2.63E-18,3.46E-04
163900,0.154325,0.170315,0.134064,0.0861153,1.28E-18,3.35E-04
164000,0.153976,0.170086,0.133981,0.0861125,6.10E-19,3.27E-04
164100,0.154148,0.170324,0.134184,0.0862419,2.96E-19,3.25E-04
164200,0.15417,0.170284,0.13408,0.0861206,1.57E-19,3.28E-04
164300,0.153913,0.170037,0.133905,0.0860151,8.08E-20,3.31E-04
164400,0.153795,0.169926,0.133811,0.0859417,4.22E-20,3.34E-04
164500,0.153693,0.169847,0.133754,0.0858997,2.09E-20,3.31E-04
164600,0.154175,0.170479,0.134307,0.0862812,1.02E-20,3.27E-04
164700,0.153795,0.170102,0.134024,0.0860988,4.93E-21,3.25E-04
164800,0.154426,0.170821,0.134573,0.0864267,2.38E-21,3.24E-04
164900,0.154102,0.170423,0.134203,0.0861442,1.19E-21,3.22E-04
165000,0.154264,0.170536,0.134214,0.0860913,5.73E-22,3.20E-04
165100,0.15427,0.17045,0.134061,0.0859324,2.88E-22,3.25E-04
165200,0.154126,0.170246,0.133853,0.0857647,1.46E-22,3.33E-04
165300,0.154646,0.170733,0.134155,0.0859007,7.27E-23,3.42E-04
165400,0.154378,0.170412,0.133878,0.0857048,3.51E-23,3.40E-04
165500,0.154797,0.170825,0.134157,0.0858526,1.83E-23,3.40E-04
165600,0.155148,0.171149,0.134348,0.0859285,8.95E-24,3.40E-04
165700,0.154942,0.170914,0.134133,0.085761,4.24E-24,3.24E-04
165800,0.155187,0.171064,0.134139,0.0856854,2.14E-24,3.20E-04
165900,0.155281,0.171149,0.134181,0.085693,1.06E-24,3.15E-04
166000,0.155109,0.170953,0.134011,0.0855697,5.60E-25,3.13E-04
166100,0.155393,0.171199,0.134147,0.0856168,2.78E-25,3.09E-04
166200,0.155167,0.170958,0.133946,0.0854737,1.38E-25,3.06E-04
166300,0.154902,0.170554,0.133533,0.0851457,6.66E-26,3.06E-04
166400,0.155979,0.171542,0.134141,0.0854241,3.12E-26,2.96E-04
166500,0.156124,0.171806,0.134401,0.0856115,1.45E-26,2.78E-04
166600,0.155791,0.17141,0.134048,0.0853524,6.65E-27,2.69E-04
166700,0.156006,0.171793,0.134441,0.0856508,3.05E-27,2.60E-04
166800,0.155846,0.171737,0.134468,0.0857037,1.42E-27,2.49E-04
166900,0.155345,0.171293,0.134183,0.0855523,6.99E-28,2.42E-04
167000,0.155692,0.171624,0.134384,0.0856373,3.38E-28,2.34E-04
167100,0.155979,0.171815,0.134425,0.0855908,1.62E-28,2.31E-04
167200,0.156058,0.171908,0.134488,0.0856178,7.69E-29,2.28E-04
167300,0.156048,0.171893,0.134461,0.0855858,3.61E-29,2.24E-04
167400,0.156078,0.172015,0.134606,0.0857007,1.71E-29,2.22E-04
167500,0.155983,0.17194,0.134554,0.0856642,8.77E-30,2.25E-04
167600,0.156372,0.172496,0.135063,0.0860254,4.27E-30,2.24E-04
167700,0.156336,0.172562,0.135177,0.0861277,2.04E-30,2.23E-04
167800,0.156162,0.172324,0.134947,0.0859514,9.70E-31,2.23E-04
167900,0.156115,0.172293,0.134916,0.0859173,4.60E-31,2.21E-04
168000,0.156488,0.172689,0.135196,0.0860701,2.35E-31,2.22E-04
168100,0.156573,0.1728,0.135283,0.0861189,1.11E-31,2.24E-04
168200,0.156424,0.172644,0.135157,0.0860327,5.12E-32,2.24E-04
168300,0.156546,0.172794,0.135275,0.0861022,2.47E-32,2.27E-04
168400,0.156275,0.17255,0.135111,0.0860084,1.19E-32,2.28E-04
168500,0.155701,0.172348,0.135204,0.0861893,5.95E-33,2.23E-04
168600,0.156066,0.172945,0.135772,0.0865934,3.04E-33,2.23E-04
168700,0.155733,0.172713,0.135664,0.0865572,1.51E-33,2.21E-04
168800,0.155823,0.17304,0.136058,0.0868766,7.30E-34,2.21E-04
168900,0.155869,0.173127,0.136132,0.0869183,3.62E-34,2.20E-04
169000,0.155677,0.173102,0.136209,0.087008,1.73E-34,2.12E-04
169100,0.155816,0.173343,0.136428,0.087151,8.09E-35,2.03E-04
169200,0.155876,0.173295,0.13628,0.0869791,4.07E-35,2.06E-04
169300,0.15595,0.173383,0.136333,0.0869925,2.18E-35,2.05E-04
169400,0.156042,0.173508,0.136425,0.0870389,1.07E-35,2.02E-04
169500,0.156092,0.17357,0.136468,0.0870561,5.27E-36,2.00E-04
169600,0.156246,0.173697,0.136523,0.0870594,2.89E-36,2.02E-04
169700,0.156348,0.173878,0.136681,0.0871553,1.44E-36,1.93E-04
169800,0.156011,0.173647,0.136574,0.0871193,7.28E-37,1.87E-04
169900,0.156101,0.173754,0.136645,0.0871489,3.70E-37,1.86E-04
170000,0.156279,0.173889,0.136688,0.0871285,1.85E-37,1.81E-04
170100,0.156689,0.174459,0.137204,0.0874917,8.79E-38,1.74E-04
170200,0.156714,0.174529,0.13728,0.0875483,4.13E-38,1.68E-04
170300,0.15647,0.174237,0.137022,0.0873595,1.99E-38,1.63E-04
170400,0.156962,0.17476,0.137403,0.0875803,9.59E-39,1.56E-04
170500,0.156758,0.174565,0.137247,0.0874682,4.71E-39,1.48E-04
170600,0.157082,0.174942,0.137536,0.087639,2.26E-39,1.43E-04
170700,0.157675,0.175488,0.137864,0.0877811,1.12E-39,1.43E-04
170800,0.157586,0.17539,0.137762,0.0876891,5.65E-40,1.41E-04
170900,0.15746,0.175169,0.137518,0.0874865,2.77E-40,1.41E-04
171000,0.15713,0.174826,0.137252,0.0873121,1.37E-40,1.39E-04
171100,0.157235,0.174923,0.137294,0.0873074,6.97E-41,1.38E-04
171200,0.157818,0.175323,0.137404,0.0872445,3.68E-41,1.42E-04
171300,0.15818,0.175734,0.137714,0.0874263,1.80E-41,1.41E-04
171400,0.157698,0.175369,0.137528,0.0873552,8.82E-42,1.37E-04
171500,0.157565,0.17536,0.137583,0.0874109,4.31E-42,1.31E-04
171600,0.157152,0.174894,0.137181,0.0871214,2.12E-42,1.29E-04
171700,0.157243,0.175088,0.137375,0.0872573,1.04E-42,1.28E-04
171800,0.157389,0.175276,0.137524,0.087345,5.04E-43,1.27E-04
171900,0.15694,0.174872,0.137265,0.0872094,2.47E-43,1.26E-04
172000,0.157391,0.1752,0.137383,0.0871955,1.29E-43,1.31E-04
172100,0.157172,0.174894,0.137078,0.0869549,6.44E-44,1.32E-04
172200,0.157239,0.175026,0.137206,0.0870435,3.32E-44,1.30E-04
172300,0.157694,0.17538,0.137365,0.0870703,1.68E-44,1.32E-04
172400,0.158417,0.176208,0.138008,0.0874621,8.30E-45,1.34E-04
172500,0.158042,0.175758,0.137618,0.0871862,4.14E-45,1.35E-04
172600,0.157909,0.175663,0.137569,0.0871631,2.10E-45,1.37E-04
172700,0.157912,0.175779,0.137717,0.0872798,1.07E-45,1.36E-04
172800,0.157995,0.175739,0.137574,0.0871157,5.51E-46,1.40E-04
172900,0.158296,0.176116,0.137888,0.0873217,2.87E-46,1.43E-04
173000,0.158094,0.17697,0.137821,0.0873019,1.42E-46,1.45E-04
173100,0.157954,0.176789,0.137652,0.0871719,7.06E-47,1.46E-04
173200,0.157963,0.176876,0.137759,0.0872563,3.38E-47,1.46E-04
173300,0.158044,0.176827,0.137607,0.0870877,1.71E-47,1.50E-04
173400,0.158522,0.177323,0.137946,0.0872651,8.26E-48,1.51E-04
173500,0.158715,0.177567,0.138135,0.0873746,3.93E-48,1.50E-04
173600,0.158194,0.177096,0.137829,0.0872078,1.82E-48,1.49E-04
173700,0.158484,0.177445,0.138086,0.0873473,8.54E-49,1.50E-04
173800,0.157678,0.176678,0.137568,0.0870577,3.99E-49,1.48E-04
173900,0.158053,0.177136,0.137938,0.0872934,2.00E-49,1.51E-04
174000,0.157431,0.176446,0.137391,0.0869363,1.02E-49,1.56E-04
174100,0.158202,0.17735,0.138095,0.0873677,5.23E-50,1.61E-04
174200,0.158768,0.17781,0.138312,0.0874135,2.59E-50,1.67E-04
174300,0.158515,0.177485,0.138015,0.0871929,1.30E-50,1.71E-04
174400,0.159075,0.178157,0.138556,0.0875391,6.37E-51,1.73E-04
174500,0.159034,0.178108,0.1385,0.0874864,3.12E-51,1.75E-04
174600,0.159051,0.178113,0.13848,0.0874528,1.56E-51,1.78E-04
174700,0.159186,0.178304,0.138643,0.0875574,7.63E-52,1.82E-04
174800,0.15866,0.177729,0.138187,0.0872555,3.66E-52,1.84E-04
174900,0.158957,0.178242,0.138697,0.0876334,1.74E-52,1.84E-04
175000,0.159221,0.178529,0.138901,0.087745,8.23E-53,1.86E-04
175100,0.158922,0.178272,0.138736,0.0876538,3.96E-53,1.86E-04
175200,0.159261,0.178767,0.139187,0.087968,1.89E-53,1.88E-04
175300,0.158363,0.177923,0.138629,0.0876658,8.65E-54,1.85E-04
175400,0.158655,0.17831,0.138948,0.0878657,4.07E-54,1.84E-04
175500,0.158579,0.178076,0.138638,0.0875848,2.08E-54,1.88E-04
175600,0.159044,0.178509,0.138895,0.0876937,1.02E-54,1.92E-04
175700,0.159299,0.17879,0.139102,0.0878124,4.91E-55,1.96E-04
175800,0.159319,0.17878,0.139056,0.0877547,2.31E-55,1.99E-04
175900,0.159375,0.178837,0.139082,0.0877524,1.09E-55,2.01E-04
176000,0.159497,0.179066,0.139304,0.087909,5.23E-56,2.02E-04
176100,0.160042,0.179763,0.139896,0.0883072,2.40E-56,2.02E-04
176200,0.159765,0.179482,0.139689,0.0881786,1.12E-56,1.99E-04
176300,0.159359,0.179017,0.139294,0.0878977,5.31E-57,1.95E-04
176400,0.159806,0.179419,0.139519,0.0879811,2.53E-57,1.96E-04
176500,0.159537,0.179333,0.139576,0.0880751,1.18E-57,1.96E-04
176600,0.159458,0.179382,0.139689,0.0881794,5.51E-58,1.97E-04
176700,0.159531,0.179445,0.139703,0.0881593,2.63E-58,1.98E-04
176800,0.159965,0.179977,0.140128,0.0884242,1.22E-58,1.97E-04
176900,0.159303,0.179288,0.139614,0.0881054,5.99E-59,1.96E-04
177000,0.159305,0.179266,0.139552,0.0880278,3.13E-59,1.95E-04
177100,0.159379,0.179523,0.139838,0.0882422,1.56E-59,1.93E-04
177200,0.159248,0.179454,0.139829,0.0882573,7.64E-60,1.94E-04
177300,0.15937,0.179504,0.139799,0.0881947,3.63E-60,1.97E-04
177400,0.159998,0.180303,0.14047,0.0886405,1.72E-60,1.97E-04
177500,0.160138,0.180465,0.140592,0.088711,7.91E-61,1.97E-04
177600,0.159556,0.179862,0.140143,0.0884325,3.69E-61,1.96E-04
177700,0.159731,0.180185,0.140469,0.088672,1.75E-61,1.93E-04
177800,0.159481,0.179811,0.140094,0.0883784,8.50E-62,1.96E-04
177900,0.160186,0.180633,0.14073,0.0887668,4.07E-62,1.99E-04
178000,0.160192,0.180687,0.140792,0.0888108,1.99E-62,2.02E-04
178100,0.160276,0.180767,0.140828,0.0888092,9.58E-63,2.06E-04
178200,0.159691,0.180139,0.140344,0.0884999,4.51E-63,2.06E-04
178300,0.160161,0.180623,0.140666,0.0886601,2.22E-63,2.11E-04
178400,0.159774,0.180321,0.1405,0.0885846,1.08E-63,2.05E-04
178500,0.159984,0.18076,0.14095,0.0889156,4.93E-64,1.98E-04
178600,0.160007,0.180923,0.141152,0.0890779,2.24E-64,1.93E-04
178700,0.159982,0.180922,0.141158,0.0890797,1.06E-64,1.92E-04
178800,0.160145,0.181077,0.141246,0.0891091,5.31E-65,1.94E-04
178900,0.1603,0.181264,0.141376,0.0891721,2.56E-65,1.94E-04
179000,0.160297,0.18138,0.141524,0.0892858,1.20E-65,1.88E-04
179100,0.160309,0.181555,0.141759,0.0894834,5.63E-66,1.81E-04
179200,0.159352,0.180509,0.140952,0.0889723,2.79E-66,1.79E-04
179300,0.159357,0.180525,0.140945,0.0889451,1.40E-66,1.76E-04
179400,0.159371,0.180687,0.141158,0.0891228,6.99E-67,1.69E-04
179500,0.159399,0.180888,0.141404,0.0893166,3.52E-67,1.62E-04
179600,0.159596,0.181183,0.141656,0.0894727,1.87E-67,1.60E-04
179700,0.15989,0.181489,0.141854,0.0895647,9.62E-68,1.60E-04
179800,0.15932,0.180904,0.141418,0.0892912,5.08E-68,1.60E-04
179900,0.159527,0.181128,0.141561,0.0893516,2.74E-68,1.61E-04
180000,0.159861,0.181584,0.141955,0.0896146,1.40E-68,1.61E-04
180100,0.159702,0.181462,0.141886,0.0895801,7.11E-69,1.59E-04
180200,0.159937,0.181599,0.14188,0.0895012,3.69E-69,1.63E-04
180300,0.159856,0.181524,0.141822,0.0894604,1.91E-69,1.65E-04
180400,0.159733,0.18142,0.141737,0.0893907,1.04E-69,1.67E-04
180500,0.160211,0.181925,0.142089,0.0895811,5.47E-70,1.69E-04
180600,0.160183,0.181858,0.142001,0.0895001,2.75E-70,1.72E-04
180700,0.160527,0.182244,0.142283,0.0896599,1.35E-70,1.73E-04
180800,0.160016,0.181733,0.141923,0.0894505,6.51E-71,1.72E-04
180900,0.160484,0.182194,0.142213,0.0895846,3.21E-71,1.74E-04
181000,0.160851,0.182658,0.142599,0.0898372,1.56E-71,1.75E-04
181100,0.160787,0.18269,0.142688,0.089925,7.79E-72,1.76E-04
181200,0.160944,0.1829,0.142866,0.0900407,3.79E-72,1.77E-04
181300,0.160581,0.18244,0.142457,0.0897471,1.95E-72,1.77E-04
181400,0.160294,0.182252,0.142383,0.0897319,9.71E-73,1.73E-04
181500,0.160158,0.182157,0.142319,0.0896833,4.75E-73,1.70E-04
181600,0.160105,0.182108,0.14227,0.0896378,2.30E-73,1.67E-04
181700,0.159631,0.181602,0.141872,0.0893732,1.18E-73,1.67E-04
181800,0.159802,0.181902,0.142154,0.0895645,6.57E-74,1.71E-04
181900,0.160617,0.182805,0.142829,0.0899654,3.33E-74,1.72E-04
182000,0.160637,0.182775,0.142761,0.0898942,1.69E-74,1.74E-04
182100,0.160306,0.18244,0.142519,0.0897496,8.75E-75,1.76E-04
182200,0.160518,0.182712,0.142741,0.0898882,4.41E-75,1.76E-04
182300,0.160783,0.182943,0.142862,0.0899248,2.31E-75,1.78E-04
182400,0.160371,0.182554,0.142605,0.089785,1.21E-75,1.77E-04
182500,0.160309,0.182587,0.142682,0.0898539,6.62E-76,1.74E-04
182600,0.161004,0.183367,0.143263,0.0901941,3.50E-76,1.75E-04
182700,0.16018,0.182487,0.142598,0.0897798,1.87E-76,1.76E-04
182800,0.161115,0.183603,0.143483,0.0903341,9.46E-77,1.78E-04
182900,0.160765,0.18337,0.143401,0.0903334,4.61E-77,1.77E-04
183000,0.161133,0.183935,0.143933,0.0907126,2.26E-77,1.76E-04
183100,0.160862,0.183618,0.143661,0.0905188,1.15E-77,1.77E-04
