name,stra.13543,stra.13544,stra.13545,stra.13546,stra.13547,stra.13664,stra.13665,stra.13666,stra.13667,stra.13668,stra.13785,stra.13786,stra.13787,stra.13788,stra.13789,stra.13906,stra.13907,stra.13908,stra.13909,stra.13910,stra.14027,stra.14028,stra.14029,stra.14030,stra.14031,
40200,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,7.01E-76,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,7.01E-76
40300,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.88E-78,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.88E-78
40400,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.19E-80,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.19E-80
40500,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,4.89E-83,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,4.89E-83
40600,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.02E-85,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.02E-85
40700,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,8.32E-88,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,8.32E-88
40800,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,3.42E-90,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,3.42E-90
40900,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.41E-92,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.41E-92
41000,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,5.78E-95,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.78E-95
41100,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.39E-97,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.39E-97
41200,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,9.86E-100,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,9.86E-100
41300,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,4.06E-102,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,4.06E-102
41400,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.68E-104,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.68E-104
41500,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,6.91E-107,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,6.91E-107
41600,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.83E-109,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.83E-109
41700,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.0E-323,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.16E-111,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.16E-111
41800,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.74E-04,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,4.79E-114,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.74E-04
41900,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.17E-07,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.97E-116,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.17E-07
42000,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,7.96E-11,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,8.10E-119,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,7.96E-11
42100,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,5.39E-14,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,3.33E-121,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.39E-14
42200,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.64E-17,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.37E-123,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,3.64E-17
42300,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,2.46E-20,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,5.62E-126,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.46E-20
42400,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.66E-23,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.31E-128,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.66E-23
42500,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.12E-26,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,9.50E-131,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.12E-26
42600,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,7.60E-30,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,3.90E-133,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,7.60E-30
42700,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,5.15E-33,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.61E-135,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.15E-33
42800,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.49E-36,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,6.60E-138,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,3.49E-36
42900,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,2.37E-39,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.72E-140,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.37E-39
43000,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.60E-42,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.12E-142,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.60E-42
43100,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.08E-45,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,4.60E-145,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.08E-45
43200,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,7.28E-49,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.88E-147,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,7.28E-49
43300,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,4.93E-52,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,7.74E-150,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,4.93E-52
43400,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.35E-55,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,3.18E-152,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,3.35E-55
43500,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,2.26E-58,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.31E-154,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.26E-58
43600,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.53E-61,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,5.37E-157,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.53E-61
43700,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.03E-64,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.21E-159,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.03E-64
43800,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,6.98E-68,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,9.09E-162,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,6.98E-68
43900,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,4.72E-71,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,3.73E-164,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,4.72E-71
44000,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.19E-74,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.53E-166,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,3.19E-74
44100,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,2.16E-77,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,6.30E-169,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.16E-77
44200,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.46E-80,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.59E-171,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.46E-80
44300,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,9.90E-84,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.07E-173,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,9.90E-84
44400,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,6.70E-87,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,4.39E-176,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,6.70E-87
44500,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,4.53E-90,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.80E-178,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,4.53E-90
44600,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.06E-93,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,7.42E-181,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,3.06E-93
44700,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,2.07E-96,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,3.05E-183,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.07E-96
44800,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.40E-99,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.26E-185,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.40E-99
44900,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,9.50E-103,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,5.17E-188,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,9.50E-103
45000,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,6.44E-106,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.13E-190,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,6.44E-106
45100,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,4.36E-109,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,8.76E-193,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,4.36E-109
45200,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,2.95E-112,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,3.60E-195,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.95E-112
45300,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,2.00E-115,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.48E-197,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.00E-115
45400,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.35E-118,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,6.09E-200,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.35E-118
45500,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,9.17E-122,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.51E-202,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,9.17E-122
45600,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,6.19E-125,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.03E-204,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,6.19E-125
45700,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,4.19E-128,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,4.22E-207,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,4.19E-128
45800,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,2.85E-131,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.74E-209,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.85E-131
45900,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.93E-134,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,7.14E-212,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.93E-134
46000,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.30E-137,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.93E-214,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.30E-137
46100,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,8.78E-141,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.20E-216,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,8.78E-141
46200,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,5.96E-144,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,4.96E-219,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.96E-144
46300,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,4.04E-147,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.04E-221,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,4.04E-147
46400,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,2.73E-150,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,8.39E-224,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.73E-150
46500,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.85E-153,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,3.45E-226,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.85E-153
46600,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.25E-156,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.42E-228,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.25E-156
46700,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,8.48E-160,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,5.84E-231,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,8.48E-160
46800,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,5.74E-163,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,2.40E-233,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.74E-163
46900,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.88E-166,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,9.87E-236,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,3.88E-166
47000,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,2.62E-169,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,4.05E-238,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,2.62E-169
47100,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.77E-172,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,1.66E-240,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.77E-172
47200,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,1.20E-175,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.0E-323,6.84E-243,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,1.20E-175
47300,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,8.12E-179,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,8.30E-04,3.0E-323,2.81E-245,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,8.30E-04
47400,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,5.50E-182,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,7.14E-08,3.0E-323,1.16E-247,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,7.14E-08
47500,1.0E-323,3.0E-323,3.5E-323,5.4E-323,7.9E-323,1.0E-323,2.0E-323,3.72E-185,5.4E-323,5.4E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,5.4E-323,1.0E-323,2.0E-323,6.13E-12,3.0E-323,4.75E-250,1.0E-323,1.0E-323,2.0E-323,3.0E-323,3.5E-323,6.13E-12
