name,stra.14027,stra.14031,stra.14032,stra.14148,stra.14149,stra.14151,stra.14152,stra.14153,stra.14269,stra.14397,stra.14399,stra.14512,stra.14632,stra.14642
992300,3.01E-08,6.93E-21,3.17E-66,2.10E-68,5.32E-72,2.65E-21,7.97E-68,1.38E-11,1.52E-45,0.0574222,0.155166,0.103873,1.91E-28,0.499976
992400,2.52E-08,5.98E-21,2.74E-66,1.92E-68,4.91E-72,2.46E-21,7.42E-68,1.29E-11,1.46E-45,0.0575107,0.155467,0.10394,1.67E-28,0.498298
992500,2.12E-08,5.17E-21,2.38E-66,1.75E-68,4.54E-72,2.29E-21,6.90E-68,1.20E-11,1.41E-45,0.057457,0.15532,0.103635,1.45E-28,0.499031
992600,1.78E-08,4.47E-21,2.06E-66,1.60E-68,4.19E-72,2.13E-21,6.43E-68,1.12E-11,1.36E-45,0.0575396,0.155606,0.10359,1.26E-28,0.49652
992700,1.50E-08,3.88E-21,1.79E-66,1.47E-68,3.88E-72,1.99E-21,6.00E-68,1.04E-11,1.31E-45,0.0577031,0.156109,0.103495,1.09E-28,0.496819
992800,1.26E-08,3.35E-21,1.55E-66,1.35E-68,3.59E-72,1.85E-21,5.58E-68,9.72E-12,1.26E-45,0.0574431,0.155398,0.102565,9.27E-29,0.498385
992900,1.06E-08,2.90E-21,1.34E-66,1.23E-68,3.31E-72,1.72E-21,5.19E-68,9.04E-12,1.22E-45,0.0571255,0.1545,0.101474,7.82E-29,0.500707
993000,8.90E-09,2.51E-21,1.16E-66,1.13E-68,3.07E-72,1.60E-21,4.84E-68,8.44E-12,1.18E-45,0.0571397,0.154511,0.101061,6.63E-29,0.50365
993100,7.49E-09,2.17E-21,1.01E-66,1.04E-68,2.84E-72,1.49E-21,4.51E-68,7.87E-12,1.14E-45,0.0568963,0.153755,0.0996999,5.46E-29,0.506446
993200,6.28E-09,1.87E-21,8.69E-67,9.46E-69,2.62E-72,1.38E-21,4.19E-68,7.31E-12,1.09E-45,0.0564543,0.152487,0.0982446,4.54E-29,0.511144
993300,5.25E-09,1.61E-21,7.49E-67,8.64E-69,2.42E-72,1.28E-21,3.89E-68,6.80E-12,1.06E-45,0.0564065,0.152352,0.0978157,3.85E-29,0.513847
993400,4.38E-09,1.38E-21,6.44E-67,7.86E-69,2.23E-72,1.19E-21,3.60E-68,6.30E-12,1.02E-45,0.0562723,0.152014,0.0972062,3.27E-29,0.514251
993500,3.65E-09,1.19E-21,5.55E-67,7.17E-69,2.05E-72,1.10E-21,3.35E-68,5.86E-12,9.80E-46,0.0564884,0.152649,0.0974541,2.84E-29,0.514829
993600,3.03E-09,1.02E-21,4.75E-67,6.51E-69,1.88E-72,1.02E-21,3.09E-68,5.42E-12,9.40E-46,0.0563732,0.152383,0.0971866,2.45E-29,0.512901
993700,2.53E-09,8.74E-22,4.09E-67,5.93E-69,1.73E-72,9.45E-22,2.87E-68,5.03E-12,9.04E-46,0.0560753,0.151589,0.0961773,2.09E-29,0.517554
993800,2.10E-09,7.48E-22,3.51E-67,5.40E-69,1.59E-72,8.74E-22,2.65E-68,4.66E-12,8.69E-46,0.0559607,0.151272,0.0959456,1.82E-29,0.519248
993900,1.74E-09,6.40E-22,3.01E-67,4.90E-69,1.46E-72,8.08E-22,2.46E-68,4.31E-12,8.36E-46,0.0560454,0.151546,0.0962816,1.61E-29,0.519588
994000,1.44E-09,5.46E-22,2.57E-67,4.44E-69,1.34E-72,7.44E-22,2.26E-68,3.98E-12,8.02E-46,0.0558598,0.151051,0.096232,1.42E-29,0.519675
994100,1.20E-09,4.66E-22,2.20E-67,4.03E-69,1.23E-72,6.88E-22,2.09E-68,3.68E-12,7.71E-46,0.0559422,0.151318,0.0966938,1.28E-29,0.519129
994200,9.92E-10,3.98E-22,1.88E-67,3.66E-69,1.13E-72,6.35E-22,1.93E-68,3.41E-12,7.41E-46,0.056135,0.151925,0.0974476,1.15E-29,0.516105
994300,8.23E-10,3.41E-22,1.61E-67,3.32E-69,1.03E-72,5.86E-22,1.79E-68,3.15E-12,7.11E-46,0.0560679,0.151782,0.0975999,1.04E-29,0.515201
994400,6.84E-10,2.92E-22,1.38E-67,3.02E-69,9.48E-73,5.43E-22,1.66E-68,2.92E-12,6.84E-46,0.0562122,0.152229,0.0982555,9.44E-30,0.515347
994500,5.68E-10,2.49E-22,1.18E-67,2.74E-69,8.69E-73,5.01E-22,1.53E-68,2.70E-12,6.57E-46,0.0561573,0.152096,0.0986646,8.60E-30,0.514914
994600,4.71E-10,2.14E-22,1.02E-67,2.49E-69,7.98E-73,4.63E-22,1.42E-68,2.51E-12,6.32E-46,0.0564204,0.152896,0.0997239,7.92E-30,0.512474
994700,3.91E-10,1.83E-22,8.71E-68,2.26E-69,7.32E-73,4.28E-22,1.31E-68,2.32E-12,6.07E-46,0.0566643,0.153659,0.100823,7.32E-30,0.507823
994800,3.25E-10,1.57E-22,7.49E-68,2.05E-69,6.73E-73,3.96E-22,1.21E-68,2.15E-12,5.84E-46,0.0567538,0.153958,0.10153,6.72E-30,0.506388
994900,2.71E-10,1.35E-22,6.44E-68,1.87E-69,6.18E-73,3.67E-22,1.12E-68,1.99E-12,5.61E-46,0.0569278,0.154527,0.1024,6.18E-30,0.502861
995000,2.26E-10,1.16E-22,5.56E-68,1.70E-69,5.69E-73,3.40E-22,1.04E-68,1.85E-12,5.38E-46,0.0568072,0.154256,0.102101,5.56E-30,0.503888
995100,1.89E-10,9.99E-23,4.80E-68,1.55E-69,5.24E-73,3.15E-22,9.68E-69,1.72E-12,5.19E-46,0.0568702,0.154432,0.102614,5.05E-30,0.502608
995200,1.58E-10,8.61E-23,4.14E-68,1.41E-69,4.83E-73,2.92E-22,8.99E-69,1.60E-12,4.99E-46,0.0568207,0.154369,0.102574,4.55E-30,0.502633
995300,1.32E-10,7.40E-23,3.57E-68,1.29E-69,4.45E-73,2.71E-22,8.33E-69,1.48E-12,4.81E-46,0.0567898,0.154302,0.102889,4.13E-30,0.502255
995400,1.11E-10,6.37E-23,3.08E-68,1.17E-69,4.09E-73,2.51E-22,7.73E-69,1.38E-12,4.62E-46,0.0567798,0.154307,0.103228,3.75E-30,0.501705
995500,9.25E-11,5.49E-23,2.66E-68,1.07E-69,3.77E-73,2.33E-22,7.18E-69,1.28E-12,4.45E-46,0.0570505,0.155142,0.104093,3.42E-30,0.497798
995600,7.74E-11,4.73E-23,2.29E-68,9.76E-70,3.48E-73,2.16E-22,6.67E-69,1.19E-12,4.29E-46,0.0571779,0.155556,0.104714,3.10E-30,0.495526
995700,6.50E-11,4.10E-23,1.99E-68,8.93E-70,3.21E-73,2.01E-22,6.21E-69,1.11E-12,4.14E-46,0.0573797,0.156166,0.105363,2.80E-30,0.49328
995800,5.47E-11,3.54E-23,1.72E-68,8.16E-70,2.97E-73,1.87E-22,5.78E-69,1.03E-12,3.99E-46,0.057281,0.155911,0.1053,2.50E-30,0.491912
995900,4.61E-11,3.07E-23,1.49E-68,7.49E-70,2.75E-73,1.74E-22,5.38E-69,9.64E-13,3.85E-46,0.057092,0.155367,0.104767,2.19E-30,0.496134
996000,3.87E-11,2.65E-23,1.29E-68,6.84E-70,2.54E-73,1.62E-22,5.00E-69,8.97E-13,3.71E-46,0.0570473,0.155292,0.104607,1.92E-30,0.494426
996100,3.26E-11,2.30E-23,1.12E-68,6.27E-70,2.35E-73,1.51E-22,4.67E-69,8.38E-13,3.58E-46,0.0570749,0.155407,0.104351,1.67E-30,0.495952
996200,2.74E-11,1.99E-23,9.73E-69,5.72E-70,2.16E-73,1.40E-22,4.34E-69,7.79E-13,3.44E-46,0.0566654,0.154287,0.103116,1.43E-30,0.498164
996300,2.31E-11,1.72E-23,8.42E-69,5.24E-70,2.00E-73,1.30E-22,4.03E-69,7.24E-13,3.31E-46,0.0562393,0.153054,0.101899,1.21E-30,0.503004
996400,1.93E-11,1.49E-23,7.29E-69,4.79E-70,1.85E-73,1.21E-22,3.75E-69,6.74E-13,3.19E-46,0.0561233,0.152755,0.101242,1.03E-30,0.505905
996500,1.62E-11,1.28E-23,6.28E-69,4.37E-70,1.70E-73,1.12E-22,3.48E-69,6.25E-13,3.07E-46,0.055752,0.15166,0.100221,8.74E-31,0.508031
996600,1.36E-11,1.10E-23,5.42E-69,3.99E-70,1.57E-73,1.04E-22,3.23E-69,5.82E-13,2.96E-46,0.0557005,0.15153,0.0997761,7.47E-31,0.51069
996700,1.13E-11,9.47E-24,4.67E-69,3.64E-70,1.45E-73,9.66E-23,3.00E-69,5.40E-13,2.85E-46,0.0556258,0.151328,0.0993959,6.41E-31,0.512447
996800,9.43E-12,8.13E-24,4.01E-69,3.31E-70,1.33E-73,8.94E-23,2.78E-69,5.01E-13,2.74E-46,0.0554221,0.150757,0.0988648,5.52E-31,0.513311
996900,7.86E-12,6.98E-24,3.45E-69,3.02E-70,1.23E-73,8.29E-23,2.57E-69,4.65E-13,2.64E-46,0.0554727,0.150929,0.0989415,4.81E-31,0.513991
997000,6.56E-12,5.99E-24,2.96E-69,2.75E-70,1.13E-73,7.67E-23,2.38E-69,4.30E-13,2.54E-46,0.0551575,0.14998,0.098225,4.12E-31,0.51701
997100,5.45E-12,5.14E-24,2.55E-69,2.50E-70,1.04E-73,7.10E-23,2.21E-69,3.99E-13,2.44E-46,0.0550129,0.149574,0.0976315,3.56E-31,0.519296
997200,4.52E-12,4.39E-24,2.18E-69,2.27E-70,9.51E-74,6.56E-23,2.04E-69,3.70E-13,2.34E-46,0.0551343,0.14995,0.0980904,3.16E-31,0.51908
997300,3.74E-12,3.75E-24,1.87E-69,2.06E-70,8.71E-74,6.05E-23,1.89E-69,3.41E-13,2.25E-46,0.0550462,0.149756,0.0979884,2.80E-31,0.517539
997400,3.11E-12,3.21E-24,1.60E-69,1.87E-70,8.00E-74,5.60E-23,1.75E-69,3.17E-13,2.16E-46,0.0552248,0.150328,0.098294,2.49E-31,0.517738
997500,2.58E-12,2.75E-24,1.37E-69,1.70E-70,7.34E-74,5.18E-23,1.62E-69,2.93E-13,2.08E-46,0.0554078,0.150893,0.0990894,2.25E-31,0.516221
997600,2.14E-12,2.35E-24,1.18E-69,1.54E-70,6.74E-74,4.79E-23,1.50E-69,2.72E-13,2.00E-46,0.0567709,0.151967,0.100137,2.05E-31,0.511156
997700,1.78E-12,2.02E-24,1.01E-69,1.40E-70,6.19E-74,4.43E-23,1.39E-69,2.52E-13,1.92E-46,0.0569248,0.152463,0.100799,1.86E-31,0.50795
997800,1.48E-12,1.73E-24,8.70E-70,1.27E-70,5.69E-74,4.11E-23,1.28E-69,2.34E-13,1.85E-46,0.0568953,0.152426,0.100893,1.67E-31,0.507322
997900,1.24E-12,1.49E-24,7.49E-70,1.16E-70,5.24E-74,3.81E-23,1.19E-69,2.17E-13,1.78E-46,0.0571077,0.15304,0.101723,1.52E-31,0.506818
998000,1.03E-12,1.28E-24,6.44E-70,1.06E-70,4.82E-74,3.52E-23,1.10E-69,2.02E-13,1.71E-46,0.057156,0.153223,0.102254,1.38E-31,0.503142
998100,8.61E-13,1.10E-24,5.56E-70,9.63E-71,4.44E-74,3.27E-23,1.03E-69,1.87E-13,1.65E-46,0.0573385,0.153781,0.102923,1.25E-31,0.502897
998200,7.19E-13,9.47E-25,4.79E-70,8.78E-71,4.09E-74,3.03E-23,9.52E-70,1.74E-13,1.59E-46,0.0574822,0.154225,0.103584,1.13E-31,0.499787
998300,6.02E-13,8.17E-25,4.14E-70,8.02E-71,3.77E-74,2.82E-23,8.85E-70,1.62E-13,1.53E-46,0.0576695,0.154791,0.104222,1.02E-31,0.49787
998400,5.05E-13,7.06E-25,3.58E-70,7.33E-71,3.48E-74,2.62E-23,8.23E-70,1.51E-13,1.48E-46,0.0576216,0.154675,0.104248,9.08E-32,0.49722
998500,4.25E-13,6.11E-25,3.11E-70,6.70E-71,3.22E-74,2.44E-23,7.67E-70,1.41E-13,1.42E-46,0.0576418,0.15476,0.104194,8.04E-32,0.497044
998600,3.56E-13,5.26E-25,2.68E-70,6.11E-71,2.97E-74,2.26E-23,7.11E-70,1.30E-13,1.37E-46,0.057502,0.154425,0.104005,7.11E-32,0.495348
998700,2.99E-13,4.55E-25,2.32E-70,5.58E-71,2.74E-74,2.10E-23,6.61E-70,1.22E-13,1.32E-46,0.0574004,0.154222,0.103541,6.22E-32,0.494338
998800,2.52E-13,3.94E-25,2.02E-70,5.12E-71,2.53E-74,1.95E-23,6.15E-70,1.13E-13,1.27E-46,0.0568379,0.152612,0.101905,5.31E-32,0.50126
998900,2.11E-13,3.41E-25,1.74E-70,4.67E-71,2.34E-74,1.81E-23,5.72E-70,1.05E-13,1.22E-46,0.0568568,0.152735,0.101651,4.63E-32,0.501873
999000,1.77E-13,2.94E-25,1.51E-70,4.27E-71,2.16E-74,1.69E-23,5.32E-70,9.79E-14,1.18E-46,0.0566423,0.152126,0.101053,4.00E-32,0.505494
999100,1.48E-13,2.53E-25,1.30E-70,3.90E-71,1.99E-74,1.56E-23,4.94E-70,9.10E-14,1.13E-46,0.0564874,0.151778,0.100046,3.41E-32,0.507666
999200,1.24E-13,2.18E-25,1.12E-70,3.55E-71,1.83E-74,1.45E-23,4.59E-70,8.47E-14,1.09E-46,0.0566823,0.152409,0.100123,2.98E-32,0.506273
999300,1.04E-13,1.88E-25,9.70E-71,3.25E-71,1.69E-74,1.35E-23,4.27E-70,7.89E-14,1.05E-46,0.0568894,0.153,0.100517,2.62E-32,0.505721
999400,8.68E-14,1.62E-25,8.36E-71,2.97E-71,1.56E-74,1.25E-23,3.97E-70,7.33E-14,1.02E-46,0.0569188,0.1531,0.1006,2.30E-32,0.505653
999500,7.25E-14,1.39E-25,7.21E-71,2.71E-71,1.44E-74,1.16E-23,3.68E-70,6.82E-14,9.79E-47,0.0569805,0.153306,0.100714,2.02E-32,0.505168
999600,6.06E-14,1.20E-25,6.22E-71,2.47E-71,1.32E-74,1.08E-23,3.41E-70,6.32E-14,9.41E-47,0.0567137,0.152569,0.100109,1.75E-32,0.506717
999700,5.07E-14,1.03E-25,5.36E-71,2.25E-71,1.22E-74,1.00E-23,3.17E-70,5.88E-14,9.07E-47,0.0568874,0.153092,0.100418,1.54E-32,0.505735
