name,stra.14151,stra.14152,stra.14153,stra.14154,stra.13321,stra.14642
748600,0.175965,0.374865,0.264606,0.0958764,7.49E-175,4.26E-05
748700,0.175633,0.374167,0.264107,0.09569,3.72E-175,4.28E-05
748800,0.176083,0.375065,0.264691,0.0958833,1.89E-175,4.33E-05
748900,0.175987,0.375147,0.264923,0.0960215,9.05E-176,4.32E-05
749000,0.175742,0.374383,0.264172,0.0956651,4.52E-176,4.38E-05
749100,0.175706,0.374469,0.264279,0.0957046,2.22E-176,4.33E-05
749200,0.175521,0.374101,0.264007,0.095595,1.07E-176,4.29E-05
749300,0.17561,0.374396,0.264247,0.0956826,5.15E-177,4.29E-05
749400,0.175606,0.374555,0.264421,0.0957551,2.46E-177,4.23E-05
749500,0.175497,0.374779,0.264825,0.095971,1.16E-177,4.07E-05
749600,0.175043,0.373928,0.26426,0.0957677,5.82E-178,4.03E-05
749700,0.17542,0.374741,0.264789,0.0959317,3.03E-178,3.98E-05
749800,0.175474,0.374839,0.264816,0.0959189,1.47E-178,3.98E-05
749900,0.175782,0.375405,0.265127,0.0959948,7.01E-179,3.99E-05
750000,0.175721,0.375367,0.265127,0.095996,3.32E-179,3.94E-05
750100,0.175458,0.37469,0.264561,0.095758,1.63E-179,3.93E-05
750200,0.175368,0.374352,0.264207,0.0955852,8.43E-180,4.03E-05
750300,0.175524,0.374769,0.264542,0.095716,4.27E-180,4.07E-05
750400,0.175374,0.374533,0.264419,0.0956833,2.08E-180,4.08E-05
750500,0.175625,0.37486,0.264488,0.0956458,1.05E-180,4.16E-05
750600,0.175091,0.373587,0.263491,0.0952487,5.19E-181,4.21E-05
750700,0.175428,0.374234,0.263885,0.0953662,2.60E-181,4.31E-05
750800,0.175743,0.374932,0.264375,0.0955382,1.25E-181,4.35E-05
750900,0.175128,0.373765,0.263606,0.0952665,6.11E-182,4.27E-05
751000,0.175413,0.374511,0.264188,0.0954872,3.02E-182,4.30E-05
751100,0.175134,0.374229,0.264154,0.0955206,1.49E-182,4.30E-05
751200,0.175563,0.375167,0.26481,0.0957504,7.13E-183,4.35E-05
751300,0.174891,0.373629,0.263629,0.095284,3.50E-183,4.31E-05
751400,0.174812,0.373462,0.263453,0.0951864,1.87E-183,4.32E-05
751500,0.175252,0.374294,0.263932,0.0953132,9.42E-184,4.40E-05
751600,0.175335,0.374484,0.264044,0.0953386,4.66E-184,4.42E-05
751700,0.175107,0.374252,0.264028,0.0953766,2.39E-184,4.47E-05
751800,0.175253,0.374443,0.264056,0.095344,1.22E-184,4.60E-05
751900,0.175983,0.376163,0.265333,0.0958162,6.10E-185,4.60E-05
752000,0.175251,0.374551,0.264123,0.0953436,2.90E-185,4.51E-05
752100,0.175682,0.375406,0.264668,0.0955157,1.38E-185,4.50E-05
752200,0.175412,0.374915,0.264353,0.0954062,6.52E-186,4.39E-05
752300,0.175078,0.374281,0.263908,0.0952337,3.13E-186,4.28E-05
752400,0.175023,0.373925,0.263454,0.094988,1.66E-186,4.35E-05
752500,0.175434,0.374981,0.264274,0.0952984,8.45E-187,4.25E-05
752600,0.174935,0.374053,0.263679,0.0950947,4.35E-187,4.16E-05
752700,0.17459,0.373434,0.263272,0.0949451,2.18E-187,4.08E-05
752800,0.174611,0.373576,0.263389,0.0949813,1.09E-187,4.02E-05
752900,0.174418,0.373258,0.2632,0.094917,5.62E-188,3.98E-05
753000,0.175168,0.374773,0.264187,0.0952399,2.86E-188,3.98E-05
753100,0.175027,0.374715,0.26428,0.0953108,1.39E-188,3.89E-05
753200,0.17492,0.374726,0.264398,0.0953788,6.83E-189,3.73E-05
753300,0.174553,0.374122,0.264059,0.0952775,3.41E-189,3.61E-05
753400,0.174798,0.374866,0.264686,0.0955274,1.71E-189,3.48E-05
753500,0.174957,0.375292,0.265017,0.0956513,8.17E-190,3.40E-05
753600,0.174489,0.374202,0.264182,0.0953248,3.88E-190,3.36E-05
753700,0.173898,0.37298,0.263331,0.0950173,1.96E-190,3.33E-05
753800,0.174173,0.373753,0.263954,0.0952557,9.91E-191,3.20E-05
753900,0.174129,0.373659,0.263862,0.0952074,5.10E-191,3.11E-05
754000,0.174343,0.374321,0.264431,0.095439,2.54E-191,3.02E-05
754100,0.173821,0.373407,0.263898,0.0952784,1.25E-191,2.95E-05
754200,0.173688,0.373267,0.263872,0.0952887,6.30E-192,2.91E-05
754300,0.17386,0.373682,0.264162,0.0953835,3.14E-192,2.89E-05
754400,0.173669,0.373089,0.263608,0.0951346,1.56E-192,2.86E-05
754500,0.174223,0.374319,0.264484,0.0954482,7.76E-193,2.82E-05
754600,0.174277,0.374618,0.264789,0.0955834,3.92E-193,2.78E-05
754700,0.173993,0.374104,0.264465,0.0954729,2.08E-193,2.79E-05
754800,0.174381,0.374726,0.264749,0.0955187,1.10E-193,2.86E-05
754900,0.173812,0.373519,0.263892,0.095204,5.43E-194,2.86E-05
755000,0.174342,0.374578,0.264561,0.0954108,2.74E-194,2.88E-05
755100,0.17423,0.374468,0.264548,0.0954232,1.36E-194,2.78E-05
755200,0.174214,0.374665,0.264823,0.095564,6.60E-195,2.68E-05
755300,0.17426,0.374798,0.264917,0.0955916,3.21E-195,2.63E-05
755400,0.174177,0.374492,0.264605,0.0954441,1.58E-195,2.63E-05
755500,0.174021,0.374521,0.264808,0.0955652,8.11E-196,2.55E-05
755600,0.17431,0.374929,0.264937,0.0955531,4.19E-196,2.57E-05
755700,0.173901,0.37378,0.263934,0.0951231,2.09E-196,2.58E-05
755800,0.174335,0.374552,0.264348,0.0952212,1.04E-196,2.56E-05
755900,0.174343,0.374523,0.26427,0.0951657,5.15E-197,2.50E-05
756000,0.173844,0.373605,0.263662,0.0949449,2.48E-197,2.39E-05
756100,0.173458,0.37294,0.263267,0.0948186,1.19E-197,2.31E-05
756200,0.173842,0.373712,0.263748,0.0949642,5.79E-198,2.28E-05
756300,0.173894,0.374077,0.264128,0.0951321,2.90E-198,2.22E-05
756400,0.173756,0.373932,0.264097,0.0951378,1.42E-198,2.19E-05
756500,0.173648,0.373425,0.263525,0.0948503,7.40E-199,2.20E-05
756600,0.173968,0.373924,0.263727,0.0948632,3.64E-199,2.21E-05
756700,0.173928,0.373824,0.263616,0.0948027,1.80E-199,2.23E-05
756800,0.173881,0.37399,0.263879,0.0949389,8.95E-200,2.22E-05
756900,0.173515,0.3735,0.263679,0.0949033,4.57E-200,2.20E-05
757000,0.173675,0.373763,0.263774,0.0948982,2.35E-200,2.22E-05
757100,0.173496,0.373281,0.263344,0.0947056,1.25E-200,2.25E-05
757200,0.173432,0.373264,0.263381,0.0947278,6.46E-201,2.22E-05
757300,0.173591,0.37339,0.263308,0.0946427,3.50E-201,2.25E-05
757400,0.174127,0.374508,0.264053,0.0948903,1.86E-201,2.29E-05
757500,0.173949,0.374287,0.263968,0.0948737,9.22E-202,2.28E-05
757600,0.174278,0.374643,0.263982,0.0947974,4.60E-202,2.34E-05
757700,0.174218,0.374705,0.26409,0.0948429,2.28E-202,2.32E-05
757800,0.173373,0.373242,0.263244,0.09459,1.15E-202,2.28E-05
757900,0.173802,0.374187,0.263882,0.094799,5.87E-203,2.30E-05
758000,0.174175,0.374852,0.26423,0.0948757,2.84E-203,2.30E-05
758100,0.174126,0.374509,0.263799,0.0946475,1.39E-203,2.35E-05
758200,0.174451,0.374754,0.263638,0.0944674,7.04E-204,2.43E-05
758300,0.175135,0.376077,0.26445,0.0947134,3.49E-204,2.49E-05
758400,0.175148,0.376196,0.264565,0.0947582,1.65E-204,2.48E-05
758500,0.175362,0.376549,0.264719,0.0947755,7.82E-205,2.41E-05
758600,0.174751,0.375278,0.263827,0.0944491,3.82E-205,2.37E-05
758700,0.17511,0.376016,0.264308,0.0946047,1.87E-205,2.35E-05
758800,0.175003,0.375932,0.264312,0.0946203,9.07E-206,2.29E-05
758900,0.175306,0.376559,0.264717,0.0947468,4.35E-206,2.28E-05
759000,0.174465,0.375127,0.263914,0.0945171,2.15E-206,2.23E-05
759100,0.174807,0.375892,0.264429,0.0946818,1.05E-206,2.24E-05
759200,0.174857,0.375918,0.264363,0.0946214,5.12E-207,2.26E-05
759300,0.173615,0.373622,0.262951,0.094174,2.52E-207,2.25E-05
759400,0.173666,0.374019,0.263361,0.0943505,1.28E-207,2.23E-05
759500,0.173995,0.374894,0.264041,0.0946031,6.46E-208,2.22E-05
759600,0.174096,0.375355,0.26448,0.0947873,3.15E-208,2.21E-05
759700,0.174407,0.375986,0.264861,0.0948924,1.54E-208,2.20E-05
759800,0.174611,0.376546,0.265306,0.0950617,7.35E-209,2.18E-05
759900,0.173903,0.375274,0.264555,0.0948361,3.59E-209,2.20E-05
760000,0.174476,0.376405,0.26526,0.0950507,1.74E-209,2.25E-05
760100,0.174087,0.375813,0.264967,0.0949781,8.19E-210,2.20E-05
760200,0.173593,0.374799,0.264252,0.0947117,3.81E-210,2.19E-05
760300,0.17307,0.373694,0.26345,0.0944062,1.88E-210,2.21E-05
760400,0.173858,0.37514,0.264256,0.0946105,9.29E-211,2.25E-05
760500,0.174104,0.375449,0.264298,0.0945595,4.49E-211,2.29E-05
760600,0.174759,0.376776,0.265143,0.0948232,2.10E-211,2.32E-05
760700,0.174727,0.376454,0.264727,0.0946041,9.75E-212,2.35E-05
760800,0.174688,0.376277,0.264529,0.0945062,4.55E-212,2.40E-05
760900,0.174164,0.375154,0.263721,0.0942051,2.13E-212,2.37E-05
761000,0.174397,0.375414,0.263707,0.094125,1.05E-212,2.39E-05
761100,0.17477,0.375993,0.263938,0.0941429,5.13E-213,2.40E-05
761200,0.174914,0.376524,0.264404,0.0943275,2.41E-213,2.35E-05
761300,0.174752,0.376246,0.264214,0.0942518,1.14E-213,2.32E-05
761400,0.174924,0.376766,0.264643,0.0944185,5.26E-214,2.29E-05
761500,0.174478,0.375841,0.263996,0.0941835,2.41E-214,2.26E-05
761600,0.174427,0.375592,0.263719,0.0940489,1.19E-214,2.30E-05
761700,0.174413,0.375705,0.263874,0.0941252,5.66E-215,2.30E-05
761800,0.174185,0.375315,0.263641,0.0940498,2.72E-215,2.30E-05
761900,0.17384,0.374576,0.263106,0.0938492,1.30E-215,2.32E-05
762000,0.174143,0.375525,0.263928,0.0941846,6.35E-216,2.27E-05
762100,0.173775,0.37513,0.26384,0.0941986,3.04E-216,2.15E-05
762200,0.174002,0.375891,0.264491,0.0944549,1.45E-216,2.01E-05
762300,0.174018,0.375882,0.26442,0.0944,6.79E-217,1.95E-05
762400,0.173806,0.375418,0.264052,0.0942447,3.25E-217,1.91E-05
762500,0.174314,0.376731,0.265082,0.0946394,1.57E-217,1.88E-05
762600,0.174453,0.376786,0.264915,0.0944994,7.41E-218,1.83E-05
762700,0.174172,0.37569,0.263789,0.0939709,3.61E-218,1.83E-05
762800,0.174087,0.375566,0.263695,0.0939238,1.69E-218,1.80E-05
762900,0.174208,0.375799,0.263823,0.0939533,7.98E-219,1.79E-05
763000,0.174415,0.376087,0.263904,0.0939371,3.87E-219,1.82E-05
763100,0.174475,0.37628,0.264054,0.093989,1.83E-219,1.82E-05
763200,0.17442,0.376293,0.264112,0.0940165,9.21E-220,1.81E-05
763300,0.174338,0.376438,0.264369,0.0941458,4.62E-220,1.77E-05
763400,0.174374,0.376679,0.264622,0.0942586,2.30E-220,1.77E-05
763500,0.174172,0.376286,0.264325,0.0941336,1.08E-220,1.73E-05
763600,0.173939,0.37554,0.263605,0.0938022,5.22E-221,1.75E-05
763700,0.174176,0.375911,0.263748,0.0938063,2.50E-221,1.77E-05
763800,0.17392,0.375297,0.263242,0.093592,1.21E-221,1.79E-05
763900,0.174264,0.37615,0.263889,0.093833,5.96E-222,1.81E-05
764000,0.173955,0.375649,0.263612,0.0937507,2.98E-222,1.82E-05
764100,0.173714,0.375081,0.263153,0.0935601,1.50E-222,1.84E-05
764200,0.174175,0.375914,0.263595,0.0936622,7.61E-223,1.85E-05
764300,0.174591,0.376729,0.264083,0.0937998,3.81E-223,1.88E-05
764400,0.174101,0.375687,0.263348,0.093533,1.83E-223,1.88E-05
764500,0.174168,0.375824,0.26342,0.0935461,8.68E-224,1.89E-05
764600,0.174608,0.376694,0.263955,0.0937049,4.15E-224,1.88E-05
764700,0.17463,0.376535,0.263672,0.0935378,1.94E-224,1.88E-05
764800,0.174836,0.377123,0.264152,0.0937246,8.84E-225,1.85E-05
764900,0.174539,0.376631,0.263862,0.0936304,4.15E-225,1.82E-05
765000,0.174878,0.377099,0.264006,0.0936174,2.04E-225,1.86E-05
765100,0.17423,0.375941,0.263294,0.093384,1.02E-225,1.86E-05
765200,0.174089,0.37587,0.263358,0.093434,4.99E-226,1.82E-05
765300,0.174131,0.375878,0.263277,0.0933688,2.51E-226,1.80E-05
765400,0.17435,0.37634,0.263562,0.0934488,1.25E-226,1.79E-05
765500,0.17499,0.377186,0.263774,0.0933897,6.19E-227,1.78E-05
765600,0.175227,0.377912,0.264397,0.0936421,2.98E-227,1.73E-05
765700,0.174651,0.376941,0.263831,0.0934639,1.59E-227,1.70E-05
765800,0.175001,0.377444,0.263982,0.0934397,8.27E-228,1.74E-05
765900,0.174853,0.377331,0.264008,0.0934758,4.27E-228,1.76E-05
766000,0.174609,0.377303,0.26427,0.0936516,2.17E-228,1.74E-05
766100,0.174804,0.377625,0.264402,0.0936598,1.11E-228,1.76E-05
766200,0.175127,0.378119,0.264602,0.0936791,5.41E-229,1.80E-05
766300,0.175141,0.378384,0.264908,0.0938194,2.62E-229,1.79E-05
766400,0.175007,0.378155,0.264742,0.0937484,1.25E-229,1.77E-05
766500,0.175032,0.378199,0.264738,0.0937282,6.03E-230,1.76E-05
766600,0.174986,0.377469,0.26378,0.0932317,3.05E-230,1.80E-05
766700,0.175205,0.377846,0.263944,0.0932462,1.58E-230,1.80E-05
766800,0.175076,0.377768,0.263976,0.0932747,7.76E-231,1.76E-05
766900,0.175119,0.377827,0.263939,0.0932229,3.73E-231,1.72E-05
767000,0.175188,0.377905,0.263921,0.0931857,1.86E-231,1.72E-05
767100,0.17504,0.377784,0.263943,0.0932232,9.38E-232,1.74E-05
767200,0.175451,0.378453,0.264231,0.0932549,4.90E-232,1.79E-05
767300,0.175873,0.379055,0.264421,0.0932388,2.48E-232,1.82E-05
767400,0.176122,0.379863,0.265125,0.093524,1.21E-232,1.80E-05
767500,0.175941,0.379394,0.264712,0.0933421,5.85E-233,1.81E-05
767600,0.175891,0.379143,0.264423,0.0931976,2.87E-233,1.85E-05
767700,0.17606,0.379334,0.264422,0.0931482,1.39E-233,1.89E-05
767800,0.176163,0.379663,0.264684,0.0932409,6.60E-234,1.91E-05
767900,0.1756,0.378706,0.264143,0.0930821,3.10E-234,1.89E-05
768000,0.175576,0.378827,0.264278,0.0931296,1.53E-234,1.89E-05
768100,0.175637,0.379131,0.264556,0.093238,7.35E-235,1.88E-05
768200,0.175475,0.378859,0.264386,0.0931755,3.56E-235,1.87E-05
768300,0.175715,0.379102,0.264356,0.0930938,1.75E-235,1.84E-05
768400,0.17597,0.379764,0.264835,0.0932556,8.52E-236,1.78E-05
768500,0.175984,0.379884,0.264946,0.0932956,4.03E-236,1.72E-05
768600,0.175826,0.379499,0.264623,0.093157,2.03E-236,1.69E-05
768700,0.176185,0.380268,0.265106,0.0932979,1.01E-236,1.67E-05
768800,0.175882,0.379406,0.26433,0.0929576,4.96E-237,1.65E-05
768900,0.175719,0.378917,0.263872,0.0927515,2.49E-237,1.64E-05
769000,0.175831,0.378989,0.26378,0.0926646,1.26E-237,1.65E-05
769100,0.175826,0.378963,0.263718,0.0926201,6.48E-238,1.63E-05
769200,0.175626,0.378626,0.263501,0.0925401,3.31E-238,1.64E-05
769300,0.175952,0.379432,0.264055,0.0927148,1.71E-238,1.60E-05
769400,0.175868,0.379259,0.263897,0.0926356,8.14E-239,1.56E-05
769500,0.175345,0.377847,0.262681,0.0921192,4.13E-239,1.55E-05
769600,0.175879,0.378939,0.263354,0.0923151,2.10E-239,1.55E-05
769700,0.175839,0.378911,0.263337,0.0923015,1.06E-239,1.55E-05
769800,0.175379,0.378279,0.263068,0.0922485,5.06E-240,1.51E-05
769900,0.17573,0.37907,0.263595,0.092415,2.45E-240,1.51E-05
770000,0.175586,0.37865,0.263212,0.0922458,1.22E-240,1.51E-05
770100,0.175542,0.378535,0.263089,0.092181,6.67E-241,1.58E-05
770200,0.175852,0.379236,0.26358,0.0923494,3.32E-241,1.61E-05
770300,0.175254,0.377867,0.262542,0.0919496,1.67E-241,1.62E-05
770400,0.175985,0.379296,0.263399,0.0921937,8.40E-242,1.64E-05
770500,0.175768,0.379141,0.263432,0.0922379,4.08E-242,1.59E-05
770600,0.17556,0.378987,0.263461,0.0922792,1.92E-242,1.54E-05
770700,0.174508,0.376981,0.262204,0.0918756,9.40E-243,1.48E-05
770800,0.174563,0.377073,0.262208,0.0918472,5.05E-243,1.47E-05
770900,0.175466,0.379229,0.263814,0.0924385,2.56E-243,1.46E-05
771000,0.174623,0.377534,0.2627,0.0920647,1.26E-243,1.44E-05
771100,0.175096,0.378808,0.263692,0.0924343,6.21E-244,1.39E-05
771200,0.175465,0.379685,0.264318,0.0926508,3.14E-244,1.39E-05
771300,0.175427,0.379544,0.264141,0.0925533,1.61E-244,1.40E-05
771400,0.175895,0.380219,0.264376,0.0925532,8.16E-245,1.43E-05
771500,0.176409,0.381037,0.264751,0.0926203,4.21E-245,1.47E-05
771600,0.175434,0.379047,0.26342,0.0921649,2.23E-245,1.51E-05
771700,0.176016,0.380399,0.264384,0.0925015,1.11E-245,1.51E-05
771800,0.175518,0.37951,0.263841,0.0923257,5.39E-246,1.46E-05
771900,0.175849,0.380278,0.264373,0.0925018,2.66E-246,1.46E-05
772000,0.175848,0.380339,0.264403,0.0924958,1.37E-246,1.44E-05
772100,0.175711,0.380206,0.26439,0.0925104,6.71E-247,1.38E-05
772200,0.175988,0.380469,0.264311,0.0923855,3.29E-247,1.34E-05
772300,0.176131,0.381041,0.264838,0.0926027,1.55E-247,1.25E-05
772400,0.175657,0.380164,0.264291,0.0924241,7.21E-248,1.18E-05
772500,0.175652,0.379982,0.264042,0.0922942,3.54E-248,1.16E-05
772600,0.176058,0.380943,0.264736,0.0925387,1.73E-248,1.14E-05
772700,0.176524,0.381464,0.26474,0.0924119,8.74E-249,1.16E-05
772800,0.176569,0.381643,0.264877,0.0924542,4.31E-249,1.14E-05
772900,0.176508,0.38153,0.264795,0.0924201,2.15E-249,1.13E-05
773000,0.176667,0.381767,0.264856,0.0923994,1.06E-249,1.13E-05
773100,0.176364,0.381236,0.264538,0.0922977,5.23E-250,1.12E-05
773200,0.176753,0.382261,0.265322,0.0925836,2.54E-250,1.09E-05
773300,0.176564,0.38178,0.264905,0.0924021,1.31E-250,1.08E-05
773400,0.176551,0.381753,0.264869,0.0923794,6.52E-251,1.08E-05
773500,0.176445,0.381817,0.265036,0.0924621,3.16E-251,1.05E-05
773600,0.175989,0.380793,0.264285,0.0921829,1.50E-251,1.05E-05
773700,0.175461,0.379524,0.263296,0.0917957,7.37E-252,1.06E-05
773800,0.176054,0.380674,0.263988,0.091996,3.63E-252,1.07E-05
773900,0.176203,0.381009,0.264204,0.0920609,1.73E-252,1.04E-05
774000,0.175973,0.380643,0.263989,0.0919882,8.38E-253,1.01E-05
774100,0.176252,0.381278,0.264426,0.0921335,4.17E-253,1.01E-05
774200,0.176104,0.380946,0.264166,0.092028,2.02E-253,1.00E-05
774300,0.175772,0.380267,0.263706,0.0918665,1.02E-253,9.97E-06
774400,0.176279,0.381518,0.264658,0.0922217,5.29E-254,1.01E-05
774500,0.176244,0.381292,0.264386,0.0920842,2.62E-254,1.03E-05
774600,0.176619,0.38211,0.264926,0.0922558,1.31E-254,1.05E-05
774700,0.176397,0.381706,0.264662,0.0921609,6.63E-255,1.06E-05
774800,0.176377,0.381773,0.26476,0.0922059,3.44E-255,1.07E-05
774900,0.17648,0.382073,0.264991,0.0922874,1.68E-255,1.07E-05
775000,0.176799,0.382861,0.265573,0.0924948,8.22E-256,1.08E-05
775100,0.176255,0.381745,0.264822,0.092236,3.99E-256,1.09E-05
775200,0.176442,0.382465,0.265494,0.0925188,2.04E-256,1.10E-05
775300,0.175982,0.381422,0.264708,0.0922176,9.89E-257,1.09E-05
775400,0.175973,0.38147,0.264749,0.0922256,4.96E-257,1.07E-05
775500,0.176467,0.382498,0.265411,0.0924326,2.41E-257,1.06E-05
775600,0.17619,0.381635,0.264619,0.0920882,1.19E-257,1.05E-05
775700,0.17604,0.381197,0.264199,0.0918931,5.99E-258,1.03E-05
775800,0.176358,0.381809,0.264531,0.0919674,2.90E-258,1.00E-05
775900,0.176383,0.381977,0.264675,0.0920147,1.44E-258,9.95E-06
776000,0.176454,0.382014,0.264583,0.0919332,7.58E-259,1.00E-05
776100,0.176947,0.38301,0.265179,0.0920974,3.86E-259,1.01E-05
776200,0.176575,0.382474,0.264956,0.0920625,1.85E-259,1.00E-05
776300,0.176504,0.382412,0.264923,0.0920422,8.90E-260,9.86E-06
776400,0.176253,0.381954,0.264624,0.0919337,4.31E-260,9.77E-06
776500,0.176279,0.382081,0.264712,0.0919521,2.22E-260,9.79E-06
776600,0.176403,0.382433,0.264971,0.0920369,1.09E-260,9.82E-06
776700,0.17665,0.38295,0.265297,0.0921338,5.20E-261,9.90E-06
776800,0.176287,0.382083,0.264616,0.0918644,2.42E-261,9.77E-06
776900,0.176724,0.382894,0.265071,0.0919834,1.15E-261,9.69E-06
777000,0.176536,0.382742,0.265085,0.0920166,5.40E-262,9.28E-06
777100,0.176851,0.383439,0.26555,0.0921657,2.57E-262,9.19E-06
777200,0.17657,0.382998,0.265336,0.0921163,1.20E-262,9.05E-06
777300,0.175893,0.381628,0.26441,0.0917925,5.88E-263,8.89E-06
777400,0.175805,0.381618,0.26447,0.0918229,2.84E-263,8.73E-06
777500,0.175515,0.381134,0.264183,0.0917288,1.39E-263,8.61E-06
777600,0.175831,0.382004,0.26488,0.0919953,6.80E-264,8.55E-06
777700,0.175995,0.382467,0.265239,0.0921239,3.38E-264,8.53E-06
777800,0.175752,0.38196,0.264877,0.0919879,1.60E-264,8.53E-06
777900,0.174922,0.380328,0.263833,0.0916478,7.42E-265,8.39E-06
778000,0.174502,0.379618,0.263437,0.0915327,3.52E-265,8.38E-06
778100,0.175041,0.381112,0.264637,0.0919916,1.72E-265,8.24E-06
778200,0.175282,0.38184,0.265247,0.0922319,8.16E-266,8.11E-06
778300,0.174679,0.380529,0.26432,0.0918996,3.88E-266,7.92E-06
778400,0.174908,0.381104,0.264745,0.0920497,1.92E-266,7.83E-06
778500,0.175106,0.381519,0.265006,0.0921269,9.37E-267,7.83E-06
778600,0.174589,0.380213,0.263972,0.0917231,4.76E-267,7.90E-06
778700,0.175309,0.381736,0.264982,0.0920539,2.35E-267,7.98E-06
778800,0.175037,0.38161,0.265136,0.0921722,1.15E-267,7.85E-06
778900,0.174669,0.381056,0.264866,0.0921055,5.69E-268,7.76E-06
779000,0.174782,0.381408,0.265155,0.0922155,2.77E-268,7.70E-06
779100,0.17506,0.381932,0.265444,0.0922861,1.38E-268,7.77E-06
779200,0.175446,0.382568,0.265734,0.092333,6.69E-269,7.89E-06
779300,0.17544,0.382559,0.26572,0.0923221,3.35E-269,8.00E-06
779400,0.17511,0.382248,0.265724,0.0923834,1.66E-269,8.04E-06
779500,0.174615,0.3816,0.265498,0.0923649,8.08E-270,7.77E-06
779600,0.174624,0.381868,0.265811,0.0925062,3.84E-270,7.62E-06
779700,0.174215,0.381105,0.265346,0.0923606,1.86E-270,7.59E-06
779800,0.174382,0.381704,0.265896,0.0925902,9.29E-271,7.68E-06
779900,0.174041,0.381099,0.265544,0.0924843,4.63E-271,7.78E-06
780000,0.173674,0.380429,0.265139,0.0923566,2.20E-271,7.82E-06
780100,0.173761,0.38087,0.265575,0.0925421,1.05E-271,7.70E-06
780200,0.173856,0.380803,0.265317,0.0923754,5.21E-272,7.81E-06
780300,0.173951,0.381028,0.265453,0.0924074,2.54E-272,7.87E-06
780400,0.174119,0.381328,0.265571,0.0924092,1.21E-272,7.69E-06
780500,0.174167,0.381649,0.265887,0.0925388,5.57E-273,7.29E-06
780600,0.173877,0.381307,0.26579,0.0925399,2.55E-273,6.99E-06
780700,0.173721,0.381051,0.265649,0.0924986,1.24E-273,6.97E-06
780800,0.173643,0.381037,0.265718,0.0925421,6.00E-274,6.76E-06
780900,0.173183,0.380135,0.265129,0.0923427,2.98E-274,6.64E-06
781000,0.173376,0.38073,0.265626,0.0925358,1.47E-274,6.56E-06
781100,0.172785,0.379481,0.264736,0.0922091,7.34E-275,6.31E-06
781200,0.172841,0.379721,0.264958,0.0922989,3.59E-275,6.08E-06
781300,0.172502,0.37933,0.26488,0.0923273,1.75E-275,5.73E-06
781400,0.17234,0.378832,0.264401,0.0921077,8.72E-276,5.54E-06
781500,0.172764,0.379353,0.264475,0.0920337,4.36E-276,5.45E-06
781600,0.172765,0.37957,0.264703,0.0921242,2.22E-276,5.12E-06
781700,0.172496,0.379147,0.264476,0.0920574,1.11E-276,4.87E-06
781800,0.172536,0.379378,0.264702,0.0921505,5.57E-277,4.70E-06
781900,0.172343,0.378737,0.264092,0.091879,2.99E-277,4.66E-06
782000,0.172397,0.379191,0.264568,0.0920829,1.45E-277,4.35E-06
782100,0.172854,0.380261,0.265304,0.0923225,7.06E-278,4.15E-06
782200,0.172715,0.380086,0.265234,0.0923078,3.36E-278,3.96E-06
782300,0.172944,0.380292,0.265165,0.092209,1.65E-278,3.86E-06
782400,0.172626,0.379785,0.264902,0.0921389,8.20E-279,3.69E-06
782500,0.172565,0.379648,0.264774,0.0920767,3.97E-279,3.53E-06
782600,0.172408,0.379597,0.264901,0.0921662,1.89E-279,3.34E-06
782700,0.172423,0.379972,0.265346,0.0923716,9.16E-280,3.14E-06
782800,0.173338,0.38185,0.266547,0.0927493,4.47E-280,3.09E-06
782900,0.172414,0.380075,0.265447,0.0924053,2.09E-280,2.92E-06
783000,0.172716,0.380822,0.266,0.092603,1.05E-280,2.82E-06
783100,0.172607,0.380643,0.265901,0.0925731,5.07E-281,2.74E-06
783200,0.17262,0.380859,0.266144,0.0926807,2.56E-281,2.67E-06
783300,0.171988,0.379681,0.26542,0.0924511,1.25E-281,2.52E-06
783400,0.171989,0.379858,0.265624,0.0925391,6.02E-282,2.43E-06
783500,0.172272,0.380709,0.266328,0.0928105,2.86E-282,2.37E-06
783600,0.171517,0.379569,0.265829,0.0927233,1.41E-282,2.26E-06
783700,0.17158,0.380091,0.266404,0.092983,6.99E-283,2.11E-06
783800,0.171354,0.379736,0.26623,0.092942,3.46E-283,2.02E-06
783900,0.171326,0.379936,0.2665,0.093069,1.72E-283,1.96E-06
784000,0.171367,0.380143,0.2667,0.0931518,8.21E-284,1.89E-06
784100,0.171128,0.379762,0.266498,0.0930949,4.06E-284,1.85E-06
784200,0.171201,0.379891,0.266526,0.0930734,2.06E-284,1.84E-06
784300,0.171179,0.380055,0.266744,0.0931739,9.88E-285,1.77E-06
784400,0.171915,0.379688,0.2666,0.093153,4.58E-285,1.69E-06
784500,0.171029,0.377999,0.265546,0.0928192,2.18E-285,1.58E-06
784600,0.171684,0.379426,0.26651,0.0931373,1.09E-285,1.53E-06
784700,0.17145,0.378801,0.265976,0.0929115,5.33E-286,1.49E-06
784800,0.171358,0.378592,0.265778,0.0928128,2.58E-286,1.45E-06
784900,0.171693,0.379469,0.266445,0.0930536,1.30E-286,1.39E-06
785000,0.171191,0.378476,0.265778,0.0928198,6.49E-287,1.33E-06
785100,0.170826,0.37786,0.265409,0.0926975,3.20E-287,1.28E-06
785200,0.171342,0.379021,0.266186,0.0929429,1.58E-287,1.26E-06
785300,0.171325,0.379068,0.266246,0.0929666,7.56E-288,1.24E-06
