generation,stra.1,stra.2
471,0.999999982,1.79E-08
472,0.999999983,1.73E-08
473,0.999999983,1.68E-08
474,0.999999984,1.62E-08
475,0.999999984,1.57E-08
476,0.999999985,1.52E-08
477,0.999999985,1.47E-08
478,0.999999986,1.42E-08
479,0.999999986,1.38E-08
480,0.999999987,1.33E-08
481,0.999999987,1.29E-08
482,0.999999988,1.25E-08
483,0.999999988,1.21E-08
484,0.999999988,1.17E-08
485,0.999999989,1.13E-08
486,0.999999989,1.09E-08
487,0.999999989,1.06E-08
488,0.99999999,1.02E-08
489,0.99999999,9.92E-09
490,0.99999999,9.60E-09
491,0.999999991,9.29E-09
492,0.999999991,8.99E-09
493,0.999999991,8.70E-09
494,0.999999992,8.42E-09
495,0.999999992,8.14E-09
496,0.999999992,7.88E-09
497,0.999999992,7.63E-09
498,0.999999993,7.38E-09
499,0.999999993,7.14E-09
500,0.999999993,6.91E-09
501,0.999999993,6.69E-09
502,0.999999994,6.47E-09
503,0.999999994,6.26E-09
504,0.999999994,6.06E-09
505,0.999999994,5.87E-09
506,0.999999994,5.68E-09
507,0.999999995,5.49E-09
508,0.999999995,5.32E-09
509,0.999999995,5.15E-09
510,0.999999995,4.98E-09
511,0.999999995,4.82E-09
512,0.999999995,4.66E-09
513,0.999999995,4.51E-09
514,0.999999996,4.37E-09
515,0.999999996,4.23E-09
516,0.999999996,4.09E-09
517,0.999999996,3.96E-09
518,0.999999996,3.83E-09
519,0.999999996,3.71E-09
520,0.999999996,3.59E-09
521,0.999999997,3.47E-09
522,0.999999997,3.36E-09
523,0.999999997,3.25E-09
524,0.999999997,3.15E-09
525,0.999999997,3.04E-09
526,0.999999997,2.95E-09
527,0.999999997,2.85E-09
528,0.999999997,2.76E-09
529,0.999999997,2.67E-09
530,0.999999997,2.58E-09
531,0.999999997,2.50E-09
532,0.999999998,2.42E-09
533,0.999999998,2.34E-09
534,0.999999998,2.27E-09
535,0.999999998,2.19E-09
536,0.999999998,2.12E-09
537,0.999999998,2.05E-09
538,0.999999998,1.99E-09
539,0.999999998,1.92E-09
540,0.999999998,1.86E-09
541,0.999999998,1.80E-09
542,0.999999998,1.74E-09
543,0.999999998,1.69E-09
544,0.999999998,1.63E-09
545,0.999999998,1.58E-09
546,0.999999998,1.53E-09
547,0.999999999,1.48E-09
548,0.999999999,1.43E-09
549,0.999999999,1.39E-09
550,0.999999999,1.34E-09
551,0.999999999,1.30E-09
552,0.999999999,1.26E-09
553,0.999999999,1.22E-09
554,0.999999999,1.18E-09
555,0.999999999,1.14E-09
556,0.999999999,1.10E-09
557,0.999999999,1.07E-09
558,0.999999999,1.03E-09
559,0.999999999,9.98E-10
560,0.999999999,9.66E-10
561,0.999999999,9.35E-10
562,0.999999999,9.05E-10
563,0.999999999,8.75E-10
564,0.999999999,8.47E-10
565,0.999999999,8.20E-10
566,0.999999999,7.93E-10
567,0.999999999,7.68E-10
568,0.999999999,7.43E-10
569,0.999999999,7.19E-10
570,0.999999999,6.96E-10
571,0.999999999,6.73E-10
572,0.999999999,6.52E-10
573,0.999999999,6.31E-10
574,0.999999999,6.10E-10
575,0.999999999,5.91E-10
576,0.999999999,5.72E-10
577,0.999999999,5.53E-10
578,0.999999999,5.35E-10
579,0.999999999,5.18E-10
580,0.999999999,5.01E-10
581,1,4.85E-10
582,1,4.69E-10
583,1,4.54E-10
584,1,4.40E-10
585,1,4.25E-10
586,1,4.12E-10
587,1,3.98E-10
588,1,3.86E-10
589,1,3.73E-10
590,1,3.61E-10
591,1,3.49E-10
592,1,3.38E-10
593,1,3.27E-10
594,1,3.17E-10
595,1,3.06E-10
596,1,2.97E-10
597,1,2.87E-10
598,1,2.78E-10
599,1,2.69E-10
600,1,2.60E-10
601,1,2.52E-10
602,1,2.44E-10
603,1,2.36E-10
