name,stra.112,stra.1443,stra.2774,stra.4105,stra.13542,stra.13663,stra.13784,stra.13905,stra.14026,stra.14642,stra.13321
812500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,9.91E-150,2.42092e-322,1.21E-146,1.17E-16,0.993673,1.0E-323
812600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.20E-150,2.42092e-322,5.86E-147,7.42E-17,0.994306,1.0E-323
812700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.45E-151,2.42092e-322,2.85E-147,4.71E-17,0.995948,1.0E-323
812800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.74E-152,2.42092e-322,1.38E-147,2.98E-17,0.994878,1.0E-323
812900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,2.10E-153,2.42092e-322,6.68E-148,1.89E-17,0.995607,1.0E-323
813000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,2.52E-154,2.42092e-322,3.21E-148,1.18E-17,0.990754,1.0E-323
813100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,3.06E-155,2.42092e-322,1.55E-148,7.41E-18,0.993407,1.0E-323
813200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,3.70E-156,2.42092e-322,7.49E-149,4.69E-18,0.993791,1.0E-323
813300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,4.47E-157,2.42092e-322,3.62E-149,2.96E-18,0.992925,1.0E-323
813400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,5.42E-158,2.42092e-322,1.76E-149,1.87E-18,0.992956,1.0E-323
813500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,6.57E-159,2.42092e-322,8.50E-150,1.18E-18,0.992002,1.0E-323
813600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,7.98E-160,2.42092e-322,4.11E-150,7.45E-19,0.992557,1.0E-323
813700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,9.68E-161,2.42092e-322,1.99E-150,4.71E-19,0.994434,1.0E-323
813800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.17E-161,2.42092e-322,9.66E-151,2.98E-19,0.993528,1.0E-323
813900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.42E-162,2.42092e-322,4.70E-151,1.89E-19,0.993187,1.0E-323
814000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.72E-163,2.42092e-322,2.27E-151,1.19E-19,0.990613,1.0E-323
814100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,2.10E-164,2.42092e-322,1.10E-151,7.56E-20,0.992713,1.0E-323
814200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,2.54E-165,2.42092e-322,5.36E-152,4.80E-20,0.993197,1.0E-323
814300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,3.08E-166,2.42092e-322,2.60E-152,3.04E-20,0.993138,1.0E-323
814400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,3.72E-167,2.42092e-322,1.26E-152,1.92E-20,0.992229,1.0E-323
814500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,4.51E-168,2.42092e-322,6.07E-153,1.21E-20,0.993311,1.0E-323
814600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,5.46E-169,2.42092e-322,2.93E-153,7.60E-21,0.991882,1.0E-323
814700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,6.63E-170,2.42092e-322,1.42E-153,4.79E-21,0.992647,1.0E-323
814800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,8.03E-171,2.42092e-322,6.88E-154,3.03E-21,0.994259,1.0E-323
814900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,9.70E-172,2.42092e-322,3.32E-154,1.91E-21,0.992804,1.0E-323
815000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.17E-172,2.42092e-322,1.61E-154,1.21E-21,0.994404,1.0E-323
815100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.41E-173,2.42092e-322,7.77E-155,7.62E-22,0.994913,1.0E-323
815200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.70E-174,2.42092e-322,3.75E-155,4.79E-22,0.995243,1.0E-323
815300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,2.05E-175,2.42092e-322,1.81E-155,3.03E-22,0.993112,1.0E-323
815400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,2.49E-176,2.42092e-322,8.80E-156,1.92E-22,0.994005,1.0E-323
815500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,3.01E-177,2.42092e-322,4.25E-156,1.21E-22,0.993594,1.0E-323
815600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,3.64E-178,2.42092e-322,2.06E-156,7.66E-23,0.994187,1.0E-323
815700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,4.39E-179,2.42092e-322,9.89E-157,4.78E-23,0.993561,1.0E-323
815800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,5.29E-180,2.42092e-322,4.77E-157,3.01E-23,0.993676,1.0E-323
815900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,6.37E-181,2.42092e-322,2.30E-157,1.90E-23,0.995248,1.0E-323
816000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,7.68E-182,2.42092e-322,1.11E-157,1.20E-23,0.99498,1.0E-323
816100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,9.26E-183,2.42092e-322,5.41E-158,7.60E-24,0.995287,1.0E-323
816200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.11E-183,2.42092e-322,2.59E-158,4.75E-24,0.99341,1.0E-323
816300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.34E-184,2.42092e-322,1.25E-158,2.99E-24,0.993612,1.0E-323
816400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.62E-185,2.42092e-322,6.03E-159,1.88E-24,0.993065,1.0E-323
816500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.97E-186,2.42092e-322,2.92E-159,1.19E-24,0.994507,1.0E-323
816600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,2.37E-187,2.42092e-322,1.41E-159,7.49E-25,0.994316,1.0E-323
816700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,2.87E-188,2.42092e-322,6.83E-160,4.72E-25,0.993595,1.0E-323
816800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,3.47E-189,2.42092e-322,3.31E-160,2.99E-25,0.994557,1.0E-323
816900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,4.19E-190,2.42092e-322,1.61E-160,1.90E-25,0.995379,1.0E-323
817000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,5.05E-191,2.42092e-322,7.78E-161,1.20E-25,0.992862,1.0E-323
817100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,6.12E-192,2.42092e-322,3.77E-161,7.57E-26,0.994527,1.0E-323
817200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,7.39E-193,2.42092e-322,1.83E-161,4.80E-26,0.995283,1.0E-323
817300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,8.89E-194,2.42092e-322,8.78E-162,3.01E-26,0.993704,1.0E-323
817400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.07E-194,2.42092e-322,4.26E-162,1.91E-26,0.995122,1.0E-323
817500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.29E-195,2.42092e-322,2.06E-162,1.20E-26,0.995233,1.0E-323
817600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.56E-196,2.42092e-322,9.97E-163,7.61E-27,0.99572,1.0E-323
817700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.88E-197,2.42092e-322,4.83E-163,4.82E-27,0.99477,1.0E-323
817800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,2.26E-198,2.42092e-322,2.32E-163,3.01E-27,0.992446,1.0E-323
817900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,2.74E-199,2.42092e-322,1.13E-163,1.91E-27,0.995149,1.0E-323
818000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,3.31E-200,2.42092e-322,5.44E-164,1.20E-27,0.993658,1.0E-323
818100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,4.00E-201,2.42092e-322,2.63E-164,7.58E-28,0.994154,1.0E-323
818200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,4.85E-202,2.42092e-322,1.28E-164,4.82E-28,0.99437,1.0E-323
818300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,5.87E-203,2.42092e-322,6.19E-165,3.05E-28,0.993203,1.0E-323
818400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,7.46E-05,7.09E-204,2.42092e-322,2.98E-165,1.91E-28,0.992494,1.0E-323
818500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,7.21E-07,8.61E-205,2.42092e-322,1.45E-165,1.21E-28,0.993141,1.0E-323
818600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.98E-09,1.04E-205,2.42092e-322,7.02E-166,7.67E-29,0.993225,1.0E-323
818700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.73E-11,1.26E-206,2.42092e-322,3.40E-166,4.84E-29,0.993728,1.0E-323
818800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.47E-13,1.52E-207,2.42092e-322,1.63E-166,3.03E-29,0.993194,1.0E-323
818900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.23E-15,1.84E-208,2.42092e-322,7.87E-167,1.90E-29,0.99448,1.0E-323
819000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.98E-17,2.22E-209,2.42092e-322,3.80E-167,1.20E-29,0.993321,1.0E-323
819100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.76E-19,2.68E-210,2.42092e-322,1.83E-167,7.53E-30,0.993403,1.0E-323
819200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.55E-21,3.25E-211,2.42092e-322,8.87E-168,4.75E-30,0.993754,1.0E-323
819300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.34E-23,3.94E-212,2.42092e-322,4.31E-168,3.01E-30,0.994721,1.0E-323
819400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.14E-25,4.76E-213,2.42092e-322,2.08E-168,1.90E-30,0.994354,1.0E-323
819500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.93E-27,5.74E-214,2.42092e-322,1.01E-168,1.20E-30,0.992656,1.0E-323
819600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.74E-29,6.94E-215,2.42092e-322,4.88E-169,7.58E-31,0.993791,1.0E-323
819700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.57E-31,8.40E-216,2.42092e-322,2.36E-169,4.79E-31,0.993527,1.0E-323
819800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.43E-33,1.02E-216,2.42092e-322,1.15E-169,3.03E-31,0.991843,1.0E-323
819900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.30E-35,1.24E-217,2.42092e-322,5.58E-170,1.93E-31,0.993038,1.0E-323
820000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.18E-37,1.51E-218,2.42092e-322,2.71E-170,1.22E-31,0.990839,1.0E-323
820100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.08E-39,1.84E-219,2.42092e-322,1.32E-170,7.75E-32,0.991877,1.0E-323
820200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.97E-41,2.24E-220,2.42092e-322,6.41E-171,4.92E-32,0.992268,1.0E-323
820300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.86E-43,2.72E-221,2.42092e-322,3.11E-171,3.11E-32,0.991802,1.0E-323
820400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.75E-45,3.31E-222,2.42092e-322,1.51E-171,1.97E-32,0.992918,1.0E-323
820500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.65E-47,4.02E-223,2.42092e-322,7.30E-172,1.24E-32,0.990995,1.0E-323
820600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.55E-49,4.90E-224,2.42092e-322,3.55E-172,7.89E-33,0.991524,1.0E-323
820700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.46E-51,5.95E-225,2.42092e-322,1.72E-172,4.97E-33,0.992378,1.0E-323
820800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.37E-53,7.25E-226,2.42092e-322,8.36E-173,3.16E-33,0.992299,1.0E-323
820900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.27E-55,8.80E-227,2.42092e-322,4.05E-173,1.99E-33,0.992792,1.0E-323
821000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.17E-57,1.07E-227,2.42092e-322,1.96E-173,1.25E-33,0.993234,1.0E-323
821100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.06E-59,1.29E-228,2.42092e-322,9.53E-174,7.98E-34,0.99301,1.0E-323
821200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.95E-61,1.57E-229,2.42092e-322,4.63E-174,5.07E-34,0.992393,1.0E-323
821300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.87E-63,1.90E-230,2.42092e-322,2.24E-174,3.19E-34,0.991083,1.0E-323
821400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.79E-65,2.32E-231,2.42092e-322,1.09E-174,2.02E-34,0.992534,1.0E-323
821500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.70E-67,2.81E-232,2.42092e-322,5.26E-175,1.28E-34,0.993364,1.0E-323
821600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.61E-69,3.40E-233,2.42092e-322,2.54E-175,8.04E-35,0.993678,1.0E-323
821700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.52E-71,4.13E-234,2.42092e-322,1.24E-175,5.10E-35,0.993805,1.0E-323
821800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.42E-73,5.00E-235,2.42092e-322,6.00E-176,3.23E-35,0.99288,1.0E-323
821900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.34E-75,6.04E-236,2.42092e-322,2.88E-176,2.03E-35,0.993921,1.0E-323
822000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.25E-77,7.30E-237,2.42092e-322,1.40E-176,1.28E-35,0.994588,1.0E-323
822100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.16E-79,8.83E-238,2.42092e-322,6.79E-177,8.13E-36,0.993737,1.0E-323
822200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.07E-81,1.07E-238,2.42092e-322,3.28E-177,5.13E-36,0.993587,1.0E-323
822300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.00E-83,1.29E-239,2.42092e-322,1.59E-177,3.25E-36,0.993176,1.0E-323
822400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.93E-85,1.57E-240,2.42092e-322,7.74E-178,2.06E-36,0.993886,1.0E-323
822500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.86E-87,1.90E-241,2.42092e-322,3.76E-178,1.31E-36,0.994164,1.0E-323
822600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.79E-89,2.30E-242,2.42092e-322,1.82E-178,8.29E-37,0.994068,1.0E-323
822700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.72E-91,2.78E-243,2.42092e-322,8.83E-179,5.24E-37,0.992276,1.0E-323
822800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.66E-93,3.37E-244,2.42092e-322,4.28E-179,3.32E-37,0.993354,1.0E-323
822900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.60E-95,4.08E-245,2.42092e-322,2.07E-179,2.10E-37,0.992846,1.0E-323
823000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.54E-97,4.94E-246,2.42092e-322,1.01E-179,1.33E-37,0.992988,1.0E-323
823100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.49E-99,5.99E-247,2.42092e-322,4.90E-180,8.44E-38,0.99407,1.0E-323
823200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.43E-101,7.24E-248,2.42092e-322,2.38E-180,5.35E-38,0.992247,1.0E-323
823300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.38E-103,8.76E-249,2.42092e-322,1.15E-180,3.36E-38,0.992821,1.0E-323
823400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.33E-105,1.06E-249,2.42092e-322,5.55E-181,2.13E-38,0.993402,1.0E-323
823500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.28E-107,1.28E-250,2.42092e-322,2.70E-181,1.35E-38,0.993315,1.0E-323
823600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.23E-109,1.55E-251,2.42092e-322,1.31E-181,8.54E-39,0.99438,1.0E-323
823700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.18E-111,1.87E-252,2.42092e-322,6.30E-182,5.37E-39,0.993423,1.0E-323
823800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.14E-113,2.27E-253,2.42092e-322,3.05E-182,3.38E-39,0.99187,1.0E-323
823900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.10E-115,2.74E-254,2.42092e-322,1.47E-182,2.13E-39,0.992548,1.0E-323
824000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.07E-117,3.33E-255,2.42092e-322,7.11E-183,1.34E-39,0.991311,1.0E-323
824100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.04E-119,4.04E-256,2.42092e-322,3.45E-183,8.49E-40,0.992346,1.0E-323
824200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.01E-121,4.90E-257,2.42092e-322,1.67E-183,5.36E-40,0.99327,1.0E-323
824300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,9.70E-124,5.94E-258,2.42092e-322,8.10E-184,3.39E-40,0.992306,1.0E-323
824400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,9.37E-126,7.19E-259,2.42092e-322,3.92E-184,2.14E-40,0.992761,1.0E-323
824500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,9.06E-128,8.71E-260,2.42092e-322,1.90E-184,1.35E-40,0.992108,1.0E-323
824600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,8.77E-130,1.06E-260,2.42092e-322,9.21E-185,8.57E-41,0.992224,1.0E-323
824700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,8.48E-132,1.28E-261,2.42092e-322,4.43E-185,5.37E-41,0.991392,1.0E-323
824800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,8.19E-134,1.55E-262,2.42092e-322,2.15E-185,3.40E-41,0.99414,1.0E-323
824900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,7.88E-136,1.88E-263,2.42092e-322,1.04E-185,2.15E-41,0.994392,1.0E-323
825000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,7.56E-138,2.27E-264,2.42092e-322,5.05E-186,1.36E-41,0.993175,1.0E-323
825100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,7.26E-140,2.74E-265,2.42092e-322,2.45E-186,8.62E-42,0.994244,1.0E-323
825200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.96E-142,3.31E-266,2.42092e-322,1.19E-186,5.47E-42,0.993822,1.0E-323
825300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.71E-144,4.01E-267,2.42092e-322,5.75E-187,3.45E-42,0.991832,1.0E-323
825400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.48E-146,4.86E-268,2.42092e-322,2.78E-187,2.18E-42,0.994575,1.0E-323
825500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,6.22E-148,5.87E-269,2.42092e-322,1.35E-187,1.38E-42,0.994988,1.0E-323
825600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.96E-150,7.08E-270,2.42092e-322,6.52E-188,8.71E-43,0.994206,1.0E-323
825700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.74E-152,8.56E-271,2.42092e-322,3.15E-188,5.48E-43,0.993736,1.0E-323
825800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.54E-154,1.03E-271,2.42092e-322,1.52E-188,3.44E-43,0.993568,1.0E-323
825900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.33E-156,1.25E-272,2.42092e-322,7.31E-189,2.16E-43,0.994273,1.0E-323
826000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.11E-158,1.51E-273,2.42092e-322,3.53E-189,1.36E-43,0.993007,1.0E-323
826100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.92E-160,1.82E-274,2.42092e-322,1.71E-189,8.59E-44,0.993258,1.0E-323
826200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.72E-162,2.20E-275,2.42092e-322,8.27E-190,5.44E-44,0.99145,1.0E-323
826300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.57E-164,2.67E-276,2.42092e-322,4.02E-190,3.45E-44,0.993804,1.0E-323
826400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.40E-166,3.24E-277,2.42092e-322,1.95E-190,2.19E-44,0.992649,1.0E-323
826500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.24E-168,3.92E-278,2.42092e-322,9.44E-191,1.38E-44,0.992376,1.0E-323
826600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,4.11E-170,4.75E-279,2.42092e-322,4.57E-191,8.70E-45,0.992703,1.0E-323
826700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.96E-172,5.75E-280,2.42092e-322,2.21E-191,5.50E-45,0.993923,1.0E-323
826800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.82E-174,6.93E-281,2.42092e-322,1.06E-191,3.43E-45,0.991069,1.0E-323
826900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.73E-176,8.45E-282,2.42092e-322,5.16E-192,2.18E-45,0.991532,1.0E-323
827000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.64E-178,1.03E-282,2.42092e-322,2.50E-192,1.38E-45,0.990554,1.0E-323
827100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.55E-180,1.25E-283,2.42092e-322,1.22E-192,8.73E-46,0.990524,1.0E-323
827200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.47E-182,1.53E-284,2.42092e-322,5.92E-193,5.55E-46,0.991984,1.0E-323
827300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.38E-184,1.86E-285,2.42092e-322,2.89E-193,3.53E-46,0.991933,1.0E-323
827400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.28E-186,2.27E-286,2.42092e-322,1.40E-193,2.24E-46,0.991933,1.0E-323
827500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.19E-188,2.75E-287,2.42092e-322,6.79E-194,1.41E-46,0.991242,1.0E-323
827600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,3.09E-190,3.35E-288,2.42092e-322,3.31E-194,9.01E-47,0.9932,1.0E-323
827700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.99E-192,4.06E-289,2.42092e-322,1.61E-194,5.72E-47,0.993569,1.0E-323
827800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.88E-194,4.91E-290,2.42092e-322,7.79E-195,3.61E-47,0.992166,1.0E-323
827900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.79E-196,5.97E-291,2.42092e-322,3.79E-195,2.29E-47,0.993353,1.0E-323
828000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.70E-198,7.24E-292,2.42092e-322,1.84E-195,1.45E-47,0.992778,1.0E-323
828100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.61E-200,8.76E-293,2.42092e-322,8.84E-196,9.09E-48,0.993327,1.0E-323
828200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.51E-202,1.06E-293,2.42092e-322,4.28E-196,5.74E-48,0.99239,1.0E-323
828300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.42E-204,1.28E-294,2.42092e-322,2.07E-196,3.63E-48,0.992063,1.0E-323
828400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.34E-206,1.56E-295,2.42092e-322,1.01E-196,2.31E-48,0.993256,1.0E-323
828500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.26E-208,1.89E-296,2.42092e-322,4.91E-197,1.46E-48,0.992127,1.0E-323
828600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.19E-210,2.30E-297,2.42092e-322,2.38E-197,9.28E-49,0.992859,1.0E-323
828700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.13E-212,2.78E-298,2.42092e-322,1.15E-197,5.84E-49,0.991089,1.0E-323
828800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,2.06E-214,3.38E-299,2.42092e-322,5.56E-198,3.68E-49,0.992811,1.0E-323
828900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.99E-216,4.09E-300,2.42092e-322,2.70E-198,2.34E-49,0.993247,1.0E-323
829000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.92E-218,4.96E-301,2.42092e-322,1.31E-198,1.48E-49,0.993317,1.0E-323
829100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,1.85E-220,6.01E-302,2.42092e-322,6.37E-199,9.39E-50,0.993623,1.0E-323
