name,stra.13321,stra.13332,stra.13442,stra.14642
788100,0.999606,5.23E-43,1.20E-31,4.9E-324
788200,0.999885,4.79E-43,1.09E-31,4.9E-324
788300,0.999881,4.39E-43,9.88E-32,4.9E-324
788400,0.999627,4.01E-43,8.97E-32,4.9E-324
788500,1,3.67E-43,8.14E-32,4.9E-324
788600,0.999917,3.36E-43,7.39E-32,4.9E-324
788700,0.999709,3.08E-43,6.70E-32,4.9E-324
788800,0.999997,2.82E-43,6.08E-32,4.9E-324
788900,0.999999,2.58E-43,5.52E-32,4.9E-324
789000,0.999481,2.36E-43,5.00E-32,4.9E-324
789100,1,2.16E-43,4.54E-32,4.9E-324
789200,0.999927,1.98E-43,4.12E-32,4.9E-324
789300,0.998909,1.81E-43,3.74E-32,4.9E-324
789400,0.999966,1.66E-43,3.40E-32,4.9E-324
789500,0.999711,1.52E-43,3.08E-32,4.9E-324
789600,0.999769,1.39E-43,2.80E-32,4.9E-324
789700,0.999248,1.27E-43,2.54E-32,4.9E-324
789800,0.999198,1.16E-43,2.30E-32,4.9E-324
789900,0.999941,1.06E-43,2.09E-32,4.9E-324
790000,1,9.73E-44,1.90E-32,4.9E-324
790100,1,8.90E-44,1.72E-32,4.9E-324
790200,0.999998,8.15E-44,1.56E-32,4.9E-324
790300,0.999982,7.46E-44,1.42E-32,4.9E-324
790400,0.999947,6.83E-44,1.29E-32,4.9E-324
790500,0.9999,6.25E-44,1.17E-32,4.9E-324
790600,0.999117,5.72E-44,1.06E-32,4.9E-324
790700,0.999524,5.23E-44,9.61E-33,4.9E-324
790800,0.999598,4.79E-44,8.72E-33,4.9E-324
790900,0.99974,4.39E-44,7.92E-33,4.9E-324
791000,0.999974,4.01E-44,7.19E-33,4.9E-324
791100,0.99993,3.68E-44,6.53E-33,4.9E-324
791200,0.999985,3.36E-44,5.93E-33,4.9E-324
791300,0.999775,3.08E-44,5.38E-33,4.9E-324
791400,0.999806,2.82E-44,4.88E-33,4.9E-324
791500,0.999919,2.58E-44,4.43E-33,4.9E-324
791600,0.999214,2.36E-44,4.02E-33,4.9E-324
791700,0.998778,2.16E-44,3.64E-33,4.9E-324
791800,0.99999,1.98E-44,3.31E-33,4.9E-324
791900,0.999552,1.81E-44,3.00E-33,4.9E-324
792000,0.99987,1.66E-44,2.73E-33,4.9E-324
792100,0.999712,1.51E-44,2.47E-33,4.9E-324
792200,0.999735,1.39E-44,2.25E-33,4.9E-324
792300,0.999429,1.27E-44,2.04E-33,4.9E-324
792400,0.999824,1.16E-44,1.85E-33,4.9E-324
792500,0.999325,1.06E-44,1.68E-33,4.9E-324
792600,0.999757,9.73E-45,1.52E-33,4.9E-324
792700,0.999996,8.91E-45,1.38E-33,4.9E-324
792800,0.999371,8.15E-45,1.25E-33,4.9E-324
792900,0.999507,7.46E-45,1.14E-33,4.9E-324
793000,0.999986,6.84E-45,1.03E-33,4.9E-324
793100,0.999995,6.26E-45,9.38E-34,4.9E-324
793200,0.999692,5.72E-45,8.51E-34,4.9E-324
793300,0.999961,5.24E-45,7.72E-34,4.9E-324
793400,0.999456,4.79E-45,7.01E-34,4.9E-324
793500,0.999482,4.39E-45,6.36E-34,4.9E-324
793600,0.999515,4.02E-45,5.77E-34,4.9E-324
793700,0.999965,3.68E-45,5.24E-34,4.9E-324
793800,0.999889,3.36E-45,4.75E-34,4.9E-324
793900,0.998902,3.08E-45,4.31E-34,4.9E-324
794000,0.999825,2.82E-45,3.92E-34,4.9E-324
794100,0.999979,2.58E-45,3.55E-34,4.9E-324
794200,0.999743,2.36E-45,3.22E-34,4.9E-324
794300,0.999941,2.16E-45,2.93E-34,4.9E-324
794400,0.999954,1.98E-45,2.66E-34,4.9E-324
794500,1,1.81E-45,2.41E-34,4.9E-324
794600,0.999982,1.66E-45,2.19E-34,4.9E-324
794700,0.999994,1.52E-45,1.98E-34,4.9E-324
794800,0.999967,1.39E-45,1.80E-34,4.9E-324
794900,1,1.27E-45,1.63E-34,4.9E-324
795000,0.999999,1.16E-45,1.48E-34,4.9E-324
795100,0.999344,1.06E-45,1.34E-34,4.9E-324
795200,1,9.72E-46,1.22E-34,4.9E-324
795300,0.999827,8.89E-46,1.11E-34,4.9E-324
795400,0.999327,8.14E-46,1.00E-34,4.9E-324
795500,0.999719,7.45E-46,9.12E-35,4.9E-324
795600,0.999864,6.82E-46,8.28E-35,4.9E-324
795700,0.999408,6.23E-46,7.51E-35,4.9E-324
795800,0.99809,5.70E-46,6.81E-35,4.9E-324
795900,0.998019,5.21E-46,6.18E-35,4.9E-324
796000,0.998555,4.78E-46,5.61E-35,4.9E-324
796100,0.999459,4.38E-46,5.09E-35,4.9E-324
796200,0.999688,4.01E-46,4.62E-35,4.9E-324
796300,0.999758,3.67E-46,4.20E-35,4.9E-324
796400,0.999884,3.36E-46,3.81E-35,4.9E-324
796500,0.99937,3.07E-46,3.46E-35,4.9E-324
796600,0.999956,2.81E-46,3.14E-35,4.9E-324
796700,0.999972,2.57E-46,2.85E-35,4.9E-324
796800,0.999926,2.35E-46,2.58E-35,4.9E-324
796900,0.999986,2.16E-46,2.34E-35,4.9E-324
797000,0.998768,1.97E-46,2.13E-35,4.9E-324
797100,0.998934,1.80E-46,1.93E-35,4.9E-324
797200,0.998489,1.65E-46,1.75E-35,4.9E-324
797300,0.999632,1.51E-46,1.59E-35,4.9E-324
797400,0.999667,1.38E-46,1.44E-35,4.9E-324
797500,0.999341,1.27E-46,1.31E-35,4.9E-324
797600,0.999892,1.16E-46,1.19E-35,4.9E-324
797700,0.999974,1.06E-46,1.08E-35,4.9E-324
797800,0.999838,9.72E-47,9.79E-36,4.9E-324
797900,0.99981,8.89E-47,8.88E-36,4.9E-324
798000,0.99959,8.13E-47,8.06E-36,4.9E-324
798100,0.999343,7.44E-47,7.31E-36,4.9E-324
798200,0.998986,6.81E-47,6.63E-36,4.9E-324
798300,0.999665,6.24E-47,6.03E-36,4.9E-324
798400,0.999944,5.71E-47,5.47E-36,4.9E-324
798500,0.999932,5.22E-47,4.96E-36,4.9E-324
798600,1,4.78E-47,4.50E-36,4.9E-324
798700,0.99885,4.37E-47,4.08E-36,4.9E-324
798800,0.999367,4.00E-47,3.71E-36,4.9E-324
798900,0.999489,3.66E-47,3.36E-36,4.9E-324
799000,0.999937,3.35E-47,3.05E-36,4.9E-324
799100,0.999542,3.07E-47,2.77E-36,4.9E-324
799200,0.999906,2.81E-47,2.52E-36,4.9E-324
799300,0.999521,2.57E-47,2.28E-36,4.9E-324
799400,0.998547,2.35E-47,2.07E-36,4.9E-324
799500,0.999182,2.15E-47,1.88E-36,4.9E-324
799600,0.999531,1.97E-47,1.71E-36,4.9E-324
799700,0.999729,1.80E-47,1.55E-36,4.9E-324
799800,0.999276,1.65E-47,1.40E-36,4.9E-324
799900,0.999885,1.51E-47,1.27E-36,4.9E-324
800000,0.999947,1.38E-47,1.16E-36,4.9E-324
800100,0.999907,1.27E-47,1.05E-36,4.9E-324
800200,0.998645,1.16E-47,9.51E-37,4.9E-324
800300,0.999423,1.06E-47,8.64E-37,4.9E-324
800400,0.999861,9.71E-48,7.84E-37,4.9E-324
800500,0.999738,8.89E-48,7.11E-37,4.9E-324
800600,0.999978,8.14E-48,6.46E-37,4.9E-324
800700,0.999999,7.45E-48,5.86E-37,4.9E-324
800800,0.999446,6.81E-48,5.31E-37,4.9E-324
800900,0.999973,6.24E-48,4.82E-37,4.9E-324
801000,0.99993,5.71E-48,4.38E-37,4.9E-324
801100,0.999817,5.23E-48,3.97E-37,4.9E-324
801200,0.999214,4.78E-48,3.60E-37,4.9E-324
801300,0.999481,4.37E-48,3.27E-37,4.9E-324
801400,0.999818,4.00E-48,2.97E-37,4.9E-324
801500,0.999964,3.66E-48,2.69E-37,4.9E-324
801600,0.999998,3.35E-48,2.44E-37,4.9E-324
801700,0.999996,3.07E-48,2.22E-37,4.9E-324
801800,0.999192,2.80E-48,2.01E-37,4.9E-324
801900,0.999973,2.57E-48,1.83E-37,4.9E-324
802000,0.999926,2.35E-48,1.66E-37,4.9E-324
802100,0.999988,2.15E-48,1.50E-37,4.9E-324
802200,0.999241,1.97E-48,1.36E-37,4.9E-324
802300,0.999767,1.80E-48,1.24E-37,4.9E-324
802400,1,1.65E-48,1.12E-37,4.9E-324
802500,0.999575,1.51E-48,1.02E-37,4.9E-324
802600,0.998946,1.38E-48,9.24E-38,4.9E-324
802700,0.998635,1.26E-48,8.38E-38,4.9E-324
802800,0.999096,1.16E-48,7.62E-38,4.9E-324
802900,0.99966,1.06E-48,6.91E-38,4.9E-324
803000,0.999628,9.68E-49,6.27E-38,4.9E-324
803100,0.999879,8.86E-49,5.70E-38,4.9E-324
803200,0.999545,8.11E-49,5.17E-38,4.9E-324
803300,0.999986,7.42E-49,4.69E-38,4.9E-324
803400,0.999997,6.79E-49,4.26E-38,4.9E-324
803500,0.999274,6.21E-49,3.86E-38,4.9E-324
803600,0.99977,5.69E-49,3.50E-38,4.9E-324
803700,0.999721,5.21E-49,3.18E-38,4.9E-324
803800,0.999525,4.76E-49,2.88E-38,4.9E-324
803900,0.999715,4.36E-49,2.62E-38,4.9E-324
804000,0.999942,3.99E-49,2.38E-38,4.9E-324
804100,0.999419,3.65E-49,2.15E-38,4.9E-324
804200,0.999036,3.34E-49,1.95E-38,4.9E-324
804300,0.999846,3.06E-49,1.78E-38,4.9E-324
804400,0.999095,2.80E-49,1.61E-38,4.9E-324
804500,0.99877,2.56E-49,1.46E-38,4.9E-324
804600,0.999981,2.34E-49,1.33E-38,4.9E-324
804700,0.999864,2.15E-49,1.20E-38,4.9E-324
804800,1,1.96E-49,1.09E-38,4.9E-324
804900,0.999605,1.80E-49,9.91E-39,4.9E-324
805000,1,1.65E-49,9.00E-39,4.9E-324
805100,0.999271,1.51E-49,8.16E-39,4.9E-324
805200,0.999945,1.38E-49,7.41E-39,4.9E-324
805300,0.999787,1.26E-49,6.72E-39,4.9E-324
805400,1,1.15E-49,6.10E-39,4.9E-324
805500,0.999839,1.06E-49,5.54E-39,4.9E-324
805600,0.999437,9.66E-50,5.02E-39,4.9E-324
805700,0.999065,8.83E-50,4.55E-39,4.9E-324
805800,0.999459,8.09E-50,4.13E-39,4.9E-324
805900,0.999102,7.40E-50,3.75E-39,4.9E-324
806000,0.999562,6.78E-50,3.41E-39,4.9E-324
806100,0.999171,6.20E-50,3.09E-39,4.9E-324
806200,0.99969,5.68E-50,2.81E-39,4.9E-324
806300,0.999253,5.20E-50,2.55E-39,4.9E-324
806400,0.999941,4.76E-50,2.31E-39,4.9E-324
806500,0.999976,4.36E-50,2.10E-39,4.9E-324
806600,0.999923,3.99E-50,1.90E-39,4.9E-324
806700,0.99981,3.65E-50,1.73E-39,4.9E-324
806800,0.999393,3.34E-50,1.57E-39,4.9E-324
806900,0.998528,3.06E-50,1.42E-39,4.9E-324
807000,0.998559,2.80E-50,1.29E-39,4.9E-324
807100,0.999424,2.56E-50,1.17E-39,4.9E-324
807200,0.999624,2.35E-50,1.06E-39,4.9E-324
807300,0.999605,2.15E-50,9.65E-40,4.9E-324
807400,0.999871,1.97E-50,8.76E-40,4.9E-324
807500,0.999829,1.80E-50,7.95E-40,4.9E-324
807600,0.998357,1.64E-50,7.20E-40,4.9E-324
807700,0.999591,1.51E-50,6.55E-40,4.9E-324
807800,0.999763,1.38E-50,5.94E-40,4.9E-324
807900,0.999181,1.26E-50,5.39E-40,4.9E-324
808000,0.999496,1.16E-50,4.89E-40,4.9E-324
808100,0.999255,1.06E-50,4.44E-40,4.9E-324
808200,0.999926,9.68E-51,4.03E-40,4.9E-324
808300,0.999987,8.86E-51,3.66E-40,4.9E-324
808400,0.999981,8.11E-51,3.32E-40,4.9E-324
808500,0.999999,7.42E-51,3.01E-40,4.9E-324
808600,0.99997,6.79E-51,2.73E-40,4.9E-324
808700,0.999999,6.22E-51,2.48E-40,4.9E-324
808800,0.999611,5.69E-51,2.25E-40,4.9E-324
808900,0.999933,5.21E-51,2.04E-40,4.9E-324
809000,0.999092,4.76E-51,1.85E-40,4.9E-324
809100,0.999592,4.36E-51,1.68E-40,4.9E-324
809200,0.999967,3.99E-51,1.53E-40,4.9E-324
809300,0.999998,3.66E-51,1.39E-40,4.9E-324
809400,1,3.35E-51,1.26E-40,4.9E-324
809500,0.999036,3.06E-51,1.14E-40,4.9E-324
809600,0.99998,2.80E-51,1.04E-40,4.9E-324
809700,0.999938,2.57E-51,9.39E-41,4.9E-324
809800,0.999482,2.35E-51,8.52E-41,4.9E-324
809900,0.999829,2.15E-51,7.74E-41,4.9E-324
810000,0.999259,1.96E-51,7.02E-41,4.9E-324
810100,0.998977,1.80E-51,6.37E-41,4.9E-324
810200,0.999158,1.65E-51,5.78E-41,4.9E-324
810300,0.999499,1.51E-51,5.25E-41,4.9E-324
810400,0.99966,1.38E-51,4.76E-41,4.9E-324
810500,0.99952,1.26E-51,4.32E-41,4.9E-324
810600,0.9999,1.16E-51,3.92E-41,4.9E-324
810700,0.999988,1.06E-51,3.56E-41,4.9E-324
810800,0.999999,9.69E-52,3.23E-41,4.9E-324
810900,0.999489,8.87E-52,2.93E-41,4.9E-324
811000,0.999952,8.12E-52,2.66E-41,4.9E-324
811100,0.999202,7.43E-52,2.41E-41,4.9E-324
811200,0.999913,6.80E-52,2.19E-41,4.9E-324
811300,0.999902,6.22E-52,1.99E-41,4.9E-324
811400,0.999898,5.69E-52,1.81E-41,4.9E-324
811500,0.999191,5.20E-52,1.64E-41,4.9E-324
811600,0.999573,4.77E-52,1.49E-41,4.9E-324
811700,0.999988,4.36E-52,1.35E-41,4.9E-324
811800,0.999974,3.99E-52,1.22E-41,4.9E-324
811900,0.999832,3.65E-52,1.11E-41,4.9E-324
812000,0.999039,3.34E-52,1.01E-41,4.9E-324
812100,0.999627,3.06E-52,9.15E-42,4.9E-324
812200,0.999992,2.80E-52,8.31E-42,4.9E-324
812300,0.99942,2.56E-52,7.53E-42,4.9E-324
812400,0.999998,2.35E-52,6.84E-42,4.9E-324
812500,1,2.15E-52,6.21E-42,4.9E-324
812600,1,1.97E-52,5.63E-42,4.9E-324
812700,0.998588,1.80E-52,5.10E-42,4.9E-324
812800,0.999627,1.65E-52,4.64E-42,4.9E-324
812900,0.999823,1.51E-52,4.21E-42,4.9E-324
813000,0.999927,1.38E-52,3.82E-42,4.9E-324
813100,0.999982,1.26E-52,3.47E-42,4.9E-324
813200,0.998986,1.15E-52,3.14E-42,4.9E-324
813300,0.99991,1.06E-52,2.85E-42,4.9E-324
813400,0.999649,9.67E-53,2.59E-42,4.9E-324
813500,0.999971,8.85E-53,2.35E-42,4.9E-324
813600,0.999708,8.10E-53,2.13E-42,4.9E-324
813700,1,7.42E-53,1.94E-42,4.9E-324
813800,0.999994,6.79E-53,1.76E-42,4.9E-324
813900,0.999597,6.21E-53,1.59E-42,4.9E-324
814000,0.99707,5.67E-53,1.44E-42,4.9E-324
814100,0.999363,5.20E-53,1.31E-42,4.9E-324
814200,0.999559,4.76E-53,1.19E-42,4.9E-324
814300,0.999965,4.36E-53,1.08E-42,4.9E-324
814400,0.999402,3.99E-53,9.80E-43,4.9E-324
814500,0.998898,3.65E-53,8.89E-43,4.9E-324
814600,0.99906,3.34E-53,8.06E-43,4.9E-324
814700,0.999802,3.06E-53,7.32E-43,4.9E-324
814800,0.999524,2.80E-53,6.64E-43,4.9E-324
814900,0.999531,2.56E-53,6.03E-43,4.9E-324
815000,0.999961,2.35E-53,5.47E-43,4.9E-324
815100,0.999999,2.15E-53,4.97E-43,4.9E-324
815200,0.999998,1.96E-53,4.51E-43,4.9E-324
815300,0.999995,1.80E-53,4.09E-43,4.9E-324
815400,0.999407,1.65E-53,3.71E-43,4.9E-324
815500,0.999964,1.51E-53,3.37E-43,4.9E-324
815600,0.99985,1.38E-53,3.06E-43,4.9E-324
815700,0.999867,1.26E-53,2.78E-43,4.9E-324
815800,0.999654,1.16E-53,2.52E-43,4.9E-324
815900,0.999034,0.00096597,2.28E-43,4.9E-324
816000,0.998228,0.000883139,2.07E-43,4.9E-324
816100,0.9984,0.000808326,1.88E-43,4.9E-324
816200,0.998524,0.000739835,1.71E-43,4.9E-324
816300,0.998701,0.000677166,1.55E-43,4.9E-324
816400,0.99913,0.000619955,1.41E-43,4.9E-324
816500,0.998331,0.000566968,1.27E-43,4.9E-324
816600,0.999188,0.00051946,1.16E-43,4.9E-324
816700,0.999459,0.00047574,1.05E-43,4.9E-324
816800,0.999554,0.000435369,9.54E-44,4.9E-324
816900,0.999558,0.000398417,8.66E-44,4.9E-324
817000,0.998653,0.000364309,7.85E-44,4.9E-324
817100,0.99928,0.000333692,7.13E-44,4.9E-324
817200,0.998698,0.00030526,6.46E-44,4.9E-324
817300,0.99941,0.000279621,5.87E-44,4.9E-324
817400,0.99928,0.000255907,5.33E-44,4.9E-324
817500,0.99914,0.000234161,4.83E-44,4.9E-324
817600,0.998768,0.000214174,4.38E-44,4.9E-324
817700,0.999517,0.000196118,3.98E-44,4.9E-324
817800,0.999414,0.00017947,3.61E-44,4.9E-324
817900,0.999365,0.000164235,3.28E-44,4.9E-324
818000,0.998609,0.000150173,2.97E-44,4.9E-324
818100,0.999006,0.000137447,2.70E-44,4.9E-324
818200,0.999513,0.000125857,2.45E-44,4.9E-324
818300,0.999718,0.000115236,2.22E-44,4.9E-324
818400,0.999805,0.000105529,2.02E-44,4.9E-324
818500,0.999833,9.66E-05,1.83E-44,4.9E-324
818600,0.99936,8.84E-05,1.66E-44,4.9E-324
818700,0.999892,8.09E-05,1.51E-44,4.9E-324
818800,0.999668,7.40E-05,1.37E-44,4.9E-324
818900,0.999921,6.78E-05,1.24E-44,4.9E-324
819000,0.99901,6.20E-05,1.13E-44,4.9E-324
819100,0.999264,5.67E-05,1.02E-44,4.9E-324
819200,0.998906,5.19E-05,9.27E-45,4.9E-324
819300,0.999532,4.75E-05,8.42E-45,4.9E-324
819400,0.999196,4.35E-05,7.64E-45,4.9E-324
819500,0.999698,3.98E-05,6.94E-45,4.9E-324
819600,0.999886,3.64E-05,6.29E-45,4.9E-324
819700,0.99985,3.34E-05,5.71E-45,4.9E-324
819800,0.999969,3.05E-05,5.18E-45,4.9E-324
819900,0.999972,2.79E-05,4.70E-45,4.9E-324
820000,0.999441,2.56E-05,4.27E-45,4.9E-324
820100,0.999443,2.34E-05,3.87E-45,4.9E-324
820200,0.99995,2.14E-05,3.52E-45,4.9E-324
820300,0.998765,1.96E-05,3.19E-45,4.9E-324
820400,0.999423,1.79E-05,2.89E-45,4.9E-324
820500,0.999903,1.64E-05,2.63E-45,4.9E-324
820600,0.999788,1.50E-05,2.38E-45,4.9E-324
820700,0.999465,1.38E-05,2.16E-45,4.9E-324
820800,0.99948,1.26E-05,1.96E-45,4.9E-324
820900,0.999558,1.15E-05,1.78E-45,4.9E-324
821000,0.999987,1.05E-05,1.62E-45,4.9E-324
821100,0.999463,9.65E-06,1.47E-45,4.9E-324
821200,0.999656,8.83E-06,1.33E-45,4.9E-324
821300,0.998869,8.07E-06,1.21E-45,4.9E-324
821400,0.999617,7.40E-06,1.10E-45,4.9E-324
821500,0.999437,6.77E-06,9.95E-46,4.9E-324
821600,0.998865,6.19E-06,9.02E-46,4.9E-324
821700,0.999614,5.67E-06,8.19E-46,4.9E-324
821800,0.998636,5.18E-06,7.43E-46,4.9E-324
821900,0.999299,4.75E-06,6.74E-46,4.9E-324
822000,0.999969,4.35E-06,6.12E-46,4.9E-324
822100,0.999857,3.98E-06,5.56E-46,4.9E-324
822200,0.999625,3.64E-06,5.04E-46,4.9E-324
822300,0.999777,3.33E-06,4.58E-46,4.9E-324
822400,0.9998,3.05E-06,4.15E-46,4.9E-324
822500,0.999755,2.79E-06,3.77E-46,4.9E-324
822600,0.999983,2.55E-06,3.42E-46,4.9E-324
822700,0.999788,2.34E-06,3.10E-46,4.9E-324
822800,0.999247,2.14E-06,2.81E-46,4.9E-324
822900,0.999469,1.96E-06,2.55E-46,4.9E-324
823000,0.999974,1.79E-06,2.32E-46,4.9E-324
823100,0.999346,1.64E-06,2.10E-46,4.9E-324
823200,0.999997,1.50E-06,1.91E-46,4.9E-324
823300,0.998944,1.37E-06,1.73E-46,4.9E-324
823400,0.999949,1.26E-06,1.57E-46,4.9E-324
823500,0.999999,1.15E-06,1.43E-46,4.9E-324
823600,0.999104,1.05E-06,1.29E-46,4.9E-324
823700,0.999583,9.63E-07,1.17E-46,4.9E-324
823800,0.999096,8.81E-07,1.07E-46,4.9E-324
823900,0.999846,8.07E-07,9.68E-47,4.9E-324
824000,0.999922,7.38E-07,8.79E-47,4.9E-324
824100,0.999581,6.76E-07,7.97E-47,4.9E-324
824200,0.999328,6.18E-07,7.23E-47,4.9E-324
824300,0.99952,5.66E-07,6.56E-47,4.9E-324
824400,0.999705,5.18E-07,5.96E-47,4.9E-324
824500,0.999972,4.74E-07,5.41E-47,4.9E-324
824600,0.999301,4.34E-07,4.90E-47,4.9E-324
824700,0.999999,3.97E-07,4.45E-47,4.9E-324
824800,0.999965,3.64E-07,4.04E-47,4.9E-324
824900,0.99978,3.33E-07,3.67E-47,4.9E-324
825000,0.999831,3.05E-07,3.33E-47,4.9E-324
825100,0.998818,2.79E-07,3.02E-47,4.9E-324
825200,0.998707,2.55E-07,2.74E-47,4.9E-324
825300,0.999329,2.33E-07,2.49E-47,4.9E-324
825400,0.999434,2.14E-07,2.26E-47,4.9E-324
825500,0.998915,1.96E-07,2.05E-47,4.9E-324
825600,0.999457,1.79E-07,1.86E-47,4.9E-324
825700,0.999944,1.64E-07,1.69E-47,4.9E-324
825800,0.999456,1.50E-07,1.53E-47,4.9E-324
825900,0.999997,1.37E-07,1.39E-47,4.9E-324
826000,0.999474,1.26E-07,1.26E-47,4.9E-324
826100,0.99937,1.15E-07,1.15E-47,4.9E-324
826200,0.999919,1.05E-07,1.04E-47,4.9E-324
826300,0.999956,9.64E-08,9.44E-48,4.9E-324
826400,0.999475,8.82E-08,8.56E-48,4.9E-324
826500,0.999329,8.07E-08,7.77E-48,4.9E-324
826600,0.999292,7.38E-08,7.05E-48,4.9E-324
826700,0.999858,6.76E-08,6.40E-48,4.9E-324
826800,0.999845,6.19E-08,5.81E-48,4.9E-324
826900,0.999199,5.66E-08,5.27E-48,4.9E-324
827000,0.998863,5.18E-08,4.78E-48,4.9E-324
827100,0.999934,4.75E-08,4.34E-48,4.9E-324
827200,0.999952,4.34E-08,3.94E-48,4.9E-324
827300,0.999226,3.97E-08,3.57E-48,4.9E-324
827400,0.999212,3.64E-08,3.24E-48,4.9E-324
827500,0.999558,3.33E-08,2.94E-48,4.9E-324
827600,0.999999,3.05E-08,2.67E-48,4.9E-324
827700,0.999947,2.79E-08,2.42E-48,4.9E-324
827800,0.999999,2.55E-08,2.20E-48,4.9E-324
827900,0.999316,2.33E-08,1.99E-48,4.9E-324
828000,0.998618,2.13E-08,1.81E-48,4.9E-324
828100,0.999038,1.95E-08,1.64E-48,4.9E-324
828200,0.999716,1.79E-08,1.49E-48,4.9E-324
828300,0.999296,1.64E-08,1.35E-48,4.9E-324
828400,0.999734,1.50E-08,1.23E-48,4.9E-324
828500,0.999797,1.37E-08,1.11E-48,4.9E-324
828600,0.999729,1.26E-08,1.01E-48,4.9E-324
828700,0.999653,1.15E-08,9.17E-49,4.9E-324
828800,0.998712,1.05E-08,8.32E-49,4.9E-324
828900,0.999356,9.61E-09,7.55E-49,4.9E-324
829000,0.999849,8.80E-09,6.85E-49,4.9E-324
829100,0.999287,8.05E-09,6.22E-49,4.9E-324
829200,0.999323,7.37E-09,5.64E-49,4.9E-324
829300,0.99965,6.75E-09,5.12E-49,4.9E-324
829400,0.99934,6.18E-09,4.65E-49,4.9E-324
829500,0.999295,5.65E-09,4.22E-49,4.9E-324
829600,0.999364,5.17E-09,3.83E-49,4.9E-324
829700,0.999961,4.74E-09,3.48E-49,4.9E-324
829800,0.999998,4.34E-09,3.15E-49,4.9E-324
829900,0.999973,3.97E-09,2.86E-49,4.9E-324
830000,0.999924,3.63E-09,2.60E-49,4.9E-324
830100,0.999994,3.32E-09,2.36E-49,4.9E-324
830200,0.999124,3.04E-09,2.14E-49,4.9E-324
830300,0.999761,2.78E-09,1.94E-49,4.9E-324
830400,0.999828,2.55E-09,1.76E-49,4.9E-324
830500,0.999991,2.33E-09,1.60E-49,4.9E-324
830600,0.999294,2.13E-09,1.45E-49,4.9E-324
830700,0.999682,1.95E-09,1.32E-49,4.9E-324
830800,0.999899,1.79E-09,1.19E-49,4.9E-324
830900,0.999992,1.63E-09,1.08E-49,4.9E-324
831000,0.999868,1.50E-09,9.84E-50,4.9E-324
831100,0.999778,1.37E-09,8.92E-50,4.9E-324
831200,0.999362,1.25E-09,8.10E-50,4.9E-324
831300,0.999299,1.15E-09,7.35E-50,4.9E-324
831400,0.99995,1.05E-09,6.67E-50,4.9E-324
831500,0.999998,9.61E-10,6.06E-50,4.9E-324
831600,0.999219,8.79E-10,5.49E-50,4.9E-324
831700,0.998177,8.03E-10,4.98E-50,4.9E-324
831800,0.99942,7.36E-10,4.52E-50,4.9E-324
831900,0.999833,6.74E-10,4.11E-50,4.9E-324
832000,0.999929,6.17E-10,3.73E-50,4.9E-324
832100,0.999893,5.65E-10,3.38E-50,4.9E-324
832200,0.999403,5.17E-10,3.07E-50,4.9E-324
832300,0.999902,4.73E-10,2.79E-50,4.9E-324
832400,0.999958,4.33E-10,2.53E-50,4.9E-324
832500,0.999128,3.96E-10,2.29E-50,4.9E-324
832600,0.999154,3.62E-10,2.08E-50,4.9E-324
832700,0.998839,3.32E-10,1.89E-50,4.9E-324
832800,0.998433,3.03E-10,1.71E-50,4.9E-324
832900,0.999386,2.78E-10,1.56E-50,4.9E-324
833000,0.999484,2.54E-10,1.41E-50,4.9E-324
833100,0.99766,2.32E-10,1.28E-50,4.9E-324
833200,0.999565,2.13E-10,1.16E-50,4.9E-324
833300,0.998358,1.95E-10,1.05E-50,4.9E-324
833400,0.999822,1.79E-10,9.58E-51,4.9E-324
833500,0.999063,1.63E-10,8.69E-51,4.9E-324
833600,0.999994,1.50E-10,7.89E-51,4.9E-324
833700,0.999411,1.37E-10,7.16E-51,4.9E-324
833800,0.999033,1.25E-10,0.000949864,4.9E-324
833900,0.998431,1.14E-10,0.000861346,4.9E-324
834000,0.999217,1.05E-10,0.000782254,4.9E-324
834100,0.999139,9.60E-11,0.000709844,4.9E-324
834200,0.998965,8.78E-11,0.000644094,4.9E-324
834300,0.998999,8.03E-11,0.000584549,4.9E-324
834400,0.999355,7.35E-11,0.000530634,4.9E-324
834500,0.999316,6.73E-11,0.00048145,4.9E-324
834600,0.999073,6.16E-11,0.000436719,4.9E-324
834700,0.999362,5.63E-11,0.000396489,4.9E-324
834800,0.99964,5.16E-11,0.000359895,4.9E-324
834900,0.999659,4.72E-11,0.000326601,4.9E-324
835000,0.999244,4.32E-11,0.000296239,4.9E-324
835100,0.999609,3.95E-11,0.000268904,4.9E-324
835200,0.998517,3.61E-11,0.000243759,4.9E-324
835300,0.99973,3.31E-11,0.000221542,4.9E-324
835400,0.999378,3.03E-11,0.000200943,4.9E-324
835500,0.998925,2.77E-11,0.000182227,4.9E-324
835600,0.999109,2.54E-11,0.000165383,4.9E-324
835700,0.998633,2.32E-11,0.000149963,4.9E-324
835800,0.998643,2.12E-11,0.000136125,4.9E-324
835900,0.99909,1.94E-11,0.000123626,4.9E-324
836000,0.999443,1.78E-11,0.000112246,4.9E-324
836100,0.999716,1.63E-11,0.000101886,4.9E-324
836200,0.999601,1.49E-11,9.24E-05,4.9E-324
836300,0.999076,1.36E-11,8.38E-05,4.9E-324
836400,0.998895,1.25E-11,7.61E-05,4.9E-324
836500,0.99972,1.14E-11,6.91E-05,4.9E-324
