name,stra.13663,stra.13664,stra.13784,stra.13785,stra.13787,stra.13788,stra.13790,stra.13905,stra.13906,stra.13908,stra.14026,stra.14147,stra.13321
148,0.00356062,4.34E-05,0.00268667,1.61E-05,6.08E-11,3.09E-13,4.50E-17,0.0017356,3.69E-06,2.92E-12,0.000900402,0.000329482,1.97E-20
149,0.00411555,5.15E-05,0.00314057,1.92E-05,7.00E-11,3.49E-13,4.91E-17,0.00205068,4.44E-06,3.35E-12,0.00107511,0.000397543,1.78E-20
150,0.00480064,6.20E-05,0.00370784,2.34E-05,8.22E-11,4.02E-13,5.48E-17,0.002449,5.42E-06,3.92E-12,0.00129845,0.000485534,1.63E-20
151,0.00565655,7.58E-05,0.00442589,2.88E-05,9.84E-11,4.74E-13,6.27E-17,0.00295936,6.73E-06,4.68E-12,0.00158803,0.000600989,1.52E-20
152,0.00673925,9.42E-05,0.00534703,3.62E-05,1.21E-10,5.72E-13,7.36E-17,0.00362264,8.52E-06,5.73E-12,0.00196915,0.000754874,1.45E-20
153,0.00812621,0.000119324,0.00654496,4.64E-05,1.51E-10,7.08E-13,8.89E-17,0.00449731,1.10E-05,7.18E-12,0.00247853,0.000963331,1.41E-20
154,0.0099244,0.000154088,0.00812363,6.06E-05,1.95E-10,9.00E-13,1.11E-16,0.0056673,1.45E-05,9.26E-12,0.00316975,0.00125029,1.41E-20
155,0.0122795,0.000203062,0.0102282,8.09E-05,2.57E-10,1.18E-12,1.42E-16,0.0072524,1.95E-05,1.23E-11,0.00412073,0.00165116,1.44E-20
156,0.0153831,0.000273002,0.013056,0.000110161,3.49E-10,1.59E-12,1.89E-16,0.00941966,2.68E-05,1.67E-11,0.00544267,0.00221758,1.52E-20
157,0.0194683,0.000373617,0.0168587,0.000152875,4.86E-10,2.19E-12,2.58E-16,0.0123901,3.77E-05,2.33E-11,0.00728715,0.00302183,1.64E-20
158,0.024776,0.00051788,0.0219185,0.000214969,6.89E-10,3.10E-12,3.61E-16,0.0164258,5.35E-05,3.32E-11,0.00984201,0.00415688,1.81E-20
159,0.0314663,0.000720783,0.0284696,0.000303575,9.85E-10,4.42E-12,5.13E-16,0.0217726,7.65E-05,4.77E-11,0.0132988,0.0057238,2.03E-20
160,0.0394764,0.000995231,0.0365556,0.000425237,1.40E-09,6.30E-12,7.28E-16,0.0285431,0.000108338,6.82E-11,0.0177774,0.00779798,2.28E-20
161,0.0484032,0.00134546,0.0458871,0.000582892,1.96E-09,8.80E-12,1.02E-15,0.036582,0.000150137,9.58E-11,0.0232288,0.0103812,2.54E-20
162,0.0575603,0.00176241,0.0558503,0.000773478,2.65E-09,1.19E-11,1.38E-15,0.0454395,0.000201277,1.30E-10,0.0293981,0.0133755,2.77E-20
163,0.0662417,0.00222636,0.065734,0.000988721,3.46E-09,1.56E-11,1.81E-15,0.0545316,0.000259698,1.71E-10,0.0359112,0.0166151,2.94E-20
164,0.0739852,0.00271538,0.0750029,0.00121876,4.34E-09,1.96E-11,2.28E-15,0.06337,0.000322795,2.16E-10,0.0424256,0.0199347,3.04E-20
165,0.0806369,0.0032123,0.0834025,0.00145546,5.27E-09,2.39E-11,2.78E-15,0.0716763,0.000388326,2.63E-10,0.048721,0.0232173,3.07E-20
166,0.0862511,0.00370644,0.0908952,0.00169345,6.22E-09,2.83E-11,3.30E-15,0.0793546,0.00045475,3.12E-10,0.0546959,0.0263994,3.05E-20
167,0.0909687,0.00419219,0.0975526,0.00192968,7.19E-09,3.28E-11,3.83E-15,0.0864131,0.000521143,3.61E-10,0.0603244,0.029455,2.98E-20
168,0.0949421,0.00466697,0.10348,0.00216256,8.15E-09,3.72E-11,4.36E-15,0.0929031,0.000586993,4.11E-10,0.0656169,0.0323783,2.88E-20
169,0.098306,0.00512989,0.108783,0.00239134,9.11E-09,4.17E-11,4.89E-15,0.0988865,0.000652033,4.60E-10,0.0705977,0.0351727,2.76E-20
170,0.10117,0.00558086,0.113551,0.00261577,1.01E-08,4.61E-11,5.41E-15,0.104423,0.000716137,5.09E-10,0.0752944,0.0378452,2.62E-20
171,0.103622,0.00602024,0.117862,0.00283579,1.10E-08,5.04E-11,5.94E-15,0.109565,0.00077926,5.58E-10,0.0797337,0.0404043,2.48E-20
172,0.105731,0.00644856,0.121778,0.00305154,1.19E-08,5.48E-11,6.45E-15,0.114357,0.0008414,6.06E-10,0.0839399,0.0428582,2.33E-20
173,0.10755,0.00686645,0.125351,0.00326317,1.29E-08,5.91E-11,6.97E-15,0.118838,0.000902582,6.54E-10,0.0879343,0.0452148,2.19E-20
174,0.109124,0.00727453,0.128622,0.0034709,1.38E-08,6.33E-11,7.48E-15,0.123041,0.000962842,7.02E-10,0.0917357,0.0474812,2.04E-20
175,0.110488,0.0076734,0.131628,0.00367491,1.47E-08,6.75E-11,7.98E-15,0.126993,0.00102222,7.49E-10,0.0953603,0.0496638,1.90E-20
176,0.111669,0.00806364,0.134397,0.00387543,1.56E-08,7.17E-11,8.48E-15,0.130717,0.00108076,7.96E-10,0.0988224,0.0517682,1.77E-20
177,0.11269,0.00844575,0.136953,0.00407264,1.65E-08,7.59E-11,8.98E-15,0.134233,0.0011385,8.42E-10,0.102134,0.0537997,1.64E-20
178,0.113572,0.00882021,0.139318,0.00426672,1.73E-08,8.00E-11,9.47E-15,0.13756,0.00119549,8.88E-10,0.105307,0.0557628,1.52E-20
179,0.11433,0.00918747,0.141509,0.00445784,1.82E-08,8.40E-11,9.96E-15,0.140711,0.00125176,9.33E-10,0.108349,0.0576614,1.41E-20
180,0.114978,0.00954793,0.143543,0.00464615,1.91E-08,8.81E-11,1.04E-14,0.1437,0.00130734,9.79E-10,0.111271,0.0594993,1.30E-20
181,0.115527,0.00990195,0.145431,0.00483181,1.99E-08,9.21E-11,1.09E-14,0.14654,0.00136228,1.02E-09,0.114079,0.0612799,1.20E-20
182,0.115988,0.0102499,0.147186,0.00501493,2.08E-08,9.60E-11,1.14E-14,0.149239,0.0014166,1.07E-09,0.11678,0.0630061,1.10E-20
183,0.116368,0.0105921,0.148819,0.00519566,2.16E-08,1.00E-10,1.19E-14,0.151809,0.00147033,1.11E-09,0.11938,0.0646808,1.02E-20
184,0.116677,0.0109287,0.150338,0.00537412,2.24E-08,1.04E-10,1.24E-14,0.154256,0.0015235,1.16E-09,0.121886,0.0663065,9.36E-21
185,0.116919,0.0112603,0.151753,0.00555041,2.33E-08,1.08E-10,1.28E-14,0.156589,0.00157615,1.20E-09,0.124302,0.0678856,8.61E-21
186,0.117102,0.0115868,0.153069,0.00572465,2.41E-08,1.12E-10,1.33E-14,0.158815,0.00162828,1.24E-09,0.126634,0.0694204,7.91E-21
187,0.11723,0.0119087,0.154295,0.00589693,2.49E-08,1.16E-10,1.38E-14,0.16094,0.00167994,1.29E-09,0.128885,0.0709128,7.27E-21
188,0.117309,0.0122262,0.155437,0.00606736,2.57E-08,1.19E-10,1.42E-14,0.16297,0.00173115,1.33E-09,0.13106,0.0723648,6.68E-21
189,0.117342,0.0125394,0.156499,0.00623603,2.65E-08,1.23E-10,1.47E-14,0.16491,0.00178192,1.37E-09,0.133162,0.0737783,6.13E-21
190,0.117333,0.0128486,0.157487,0.00640302,2.73E-08,1.27E-10,1.52E-14,0.166765,0.00183228,1.42E-09,0.135196,0.0751548,5.62E-21
191,0.117285,0.013154,0.158405,0.00656843,2.81E-08,1.31E-10,1.56E-14,0.16854,0.00188225,1.46E-09,0.137163,0.076496,5.16E-21
192,0.117202,0.0134558,0.159258,0.00673232,2.89E-08,1.35E-10,1.61E-14,0.170238,0.00193186,1.50E-09,0.139068,0.0778034,4.73E-21
193,0.117086,0.0137541,0.160051,0.00689479,2.97E-08,1.38E-10,1.65E-14,0.171865,0.00198111,1.54E-09,0.140914,0.0790784,4.34E-21
194,0.116941,0.0140492,0.160785,0.0070559,3.05E-08,1.42E-10,1.70E-14,0.173423,0.00203004,1.59E-09,0.142702,0.0803223,3.98E-21
195,0.116767,0.0143411,0.161465,0.00721573,3.13E-08,1.46E-10,1.75E-14,0.174916,0.00207866,1.63E-09,0.144436,0.0815364,3.64E-21
196,0.116569,0.0146301,0.162094,0.00737434,3.21E-08,1.50E-10,1.79E-14,0.176347,0.00212698,1.67E-09,0.146118,0.0827218,3.34E-21
197,0.116346,0.0149162,0.162675,0.0075318,3.29E-08,1.53E-10,1.84E-14,0.17772,0.00217502,1.71E-09,0.14775,0.0838797,3.06E-21
198,0.116101,0.0151997,0.16321,0.00768817,3.36E-08,1.57E-10,1.88E-14,0.179036,0.00222281,1.75E-09,0.149334,0.0850112,2.80E-21
199,0.115837,0.0154807,0.163702,0.00784351,3.44E-08,1.61E-10,1.93E-14,0.180298,0.00227035,1.80E-09,0.150873,0.0861173,2.57E-21
200,0.115553,0.0157593,0.164154,0.00799789,3.52E-08,1.64E-10,1.97E-14,0.18151,0.00231767,1.84E-09,0.152367,0.0871989,2.35E-21
201,0.115253,0.0160356,0.164566,0.00815135,3.60E-08,1.68E-10,2.02E-14,0.182672,0.00236477,1.88E-09,0.15382,0.088257,2.16E-21
202,0.114936,0.0163097,0.164942,0.00830395,3.68E-08,1.72E-10,2.06E-14,0.183788,0.00241167,1.92E-09,0.155232,0.0892924,1.98E-21
203,0.114604,0.0165818,0.165283,0.00845575,3.75E-08,1.75E-10,2.11E-14,0.18486,0.00245839,1.96E-09,0.156605,0.0903059,1.81E-21
204,0.114259,0.0168519,0.165592,0.00860679,3.83E-08,1.79E-10,2.15E-14,0.185889,0.00250493,2.00E-09,0.157941,0.0912984,1.66E-21
205,0.113901,0.0171202,0.165868,0.00875711,3.91E-08,1.83E-10,2.20E-14,0.186877,0.00255132,2.04E-09,0.159241,0.0922705,1.52E-21
206,0.113531,0.0173868,0.166116,0.00890678,3.98E-08,1.86E-10,2.24E-14,0.187826,0.00259755,2.09E-09,0.160506,0.0932231,1.39E-21
207,0.11315,0.0176517,0.166334,0.00905582,4.06E-08,1.90E-10,2.29E-14,0.188737,0.00264366,2.13E-09,0.161738,0.0941567,1.28E-21
208,0.112759,0.0179151,0.166526,0.00920429,4.14E-08,1.94E-10,2.33E-14,0.189612,0.00268964,2.17E-09,0.162938,0.0950721,1.17E-21
209,0.112359,0.0181771,0.166693,0.00935222,4.22E-08,1.97E-10,2.38E-14,0.190453,0.00273551,2.21E-09,0.164107,0.0959698,1.07E-21
210,0.11195,0.0184376,0.166835,0.00949965,4.29E-08,2.01E-10,2.42E-14,0.191261,0.00278127,2.25E-09,0.165247,0.0968504,9.81E-22
211,0.111533,0.0186969,0.166953,0.00964663,4.37E-08,2.05E-10,2.47E-14,0.192037,0.00282695,2.29E-09,0.166358,0.0977146,8.99E-22
212,0.111109,0.018955,0.16705,0.00979319,4.45E-08,2.09E-10,2.51E-14,0.192782,0.00287255,2.34E-09,0.167441,0.0985629,8.24E-22
213,0.110678,0.0192119,0.167125,0.00993937,4.52E-08,2.12E-10,2.56E-14,0.193498,0.00291807,2.38E-09,0.168497,0.0993957,7.55E-22
214,0.110241,0.0194678,0.16718,0.0100852,4.60E-08,2.16E-10,2.60E-14,0.194185,0.00296354,2.42E-09,0.169528,0.100214,6.92E-22
215,0.109798,0.0197226,0.167216,0.0102307,4.68E-08,2.20E-10,2.65E-14,0.194845,0.00300896,2.46E-09,0.170533,0.101017,6.35E-22
216,0.10935,0.0199766,0.167234,0.0103759,4.76E-08,2.23E-10,2.69E-14,0.195479,0.00305433,2.50E-09,0.171515,0.101806,5.82E-22
217,0.108897,0.0202297,0.167234,0.0105209,4.83E-08,2.27E-10,2.74E-14,0.196088,0.00309967,2.54E-09,0.172473,0.102582,5.34E-22
218,0.108439,0.0204819,0.167217,0.0106657,4.91E-08,2.31E-10,2.79E-14,0.196672,0.00314498,2.59E-09,0.173409,0.103345,4.89E-22
219,0.107978,0.0207335,0.167185,0.0108102,4.99E-08,2.34E-10,2.83E-14,0.197233,0.00319028,2.63E-09,0.174322,0.104095,4.49E-22
220,0.107513,0.0209843,0.167136,0.0109546,5.07E-08,2.38E-10,2.88E-14,0.197771,0.00323557,2.67E-09,0.175215,0.104833,4.12E-22
221,0.107045,0.0212346,0.167074,0.0110988,5.14E-08,2.42E-10,2.92E-14,0.198287,0.00328086,2.71E-09,0.176087,0.105558,3.78E-22
222,0.106573,0.0214842,0.166997,0.011243,5.22E-08,2.46E-10,2.97E-14,0.198782,0.00332615,2.76E-09,0.176939,0.106272,3.47E-22
223,0.106099,0.0217334,0.166906,0.011387,5.30E-08,2.50E-10,3.02E-14,0.199257,0.00337146,2.80E-09,0.177772,0.106975,3.18E-22
224,0.105623,0.021982,0.166803,0.011531,5.38E-08,2.53E-10,3.06E-14,0.199712,0.00341678,2.84E-09,0.178587,0.107666,2.92E-22
225,0.105144,0.0222303,0.166688,0.011675,5.46E-08,2.57E-10,3.11E-14,0.200148,0.00346214,2.88E-09,0.179383,0.108347,2.68E-22
226,0.104664,0.0224782,0.166561,0.0118189,5.54E-08,2.61E-10,3.16E-14,0.200566,0.00350753,2.93E-09,0.180162,0.109018,2.46E-22
227,0.104182,0.0227257,0.166422,0.0119629,5.62E-08,2.65E-10,3.21E-14,0.200966,0.00355296,2.97E-09,0.180923,0.109679,2.26E-22
228,0.103699,0.0229729,0.166273,0.0121068,5.70E-08,2.69E-10,3.25E-14,0.201348,0.00359843,3.01E-09,0.181668,0.110329,2.07E-22
229,0.103214,0.0232199,0.166113,0.0122509,5.78E-08,2.72E-10,3.30E-14,0.201714,0.00364396,3.06E-09,0.182398,0.110971,1.90E-22
230,0.102728,0.0234667,0.165943,0.0123949,5.86E-08,2.76E-10,3.35E-14,0.202064,0.00368954,3.10E-09,0.183111,0.111602,1.75E-22
231,0.102242,0.0237133,0.165764,0.0125391,5.94E-08,2.80E-10,3.40E-14,0.202398,0.00373519,3.14E-09,0.183809,0.112225,1.61E-22
232,0.101754,0.0239598,0.165575,0.0126834,6.02E-08,2.84E-10,3.45E-14,0.202717,0.00378091,3.19E-09,0.184493,0.112839,1.48E-22
233,0.101267,0.0242061,0.165378,0.0128278,6.10E-08,2.88E-10,3.49E-14,0.203021,0.00382671,3.23E-09,0.185162,0.113445,1.36E-22
234,0.100779,0.0244525,0.165172,0.0129724,6.18E-08,2.92E-10,3.54E-14,0.203311,0.00387258,3.28E-09,0.185817,0.114042,1.25E-22
235,0.10029,0.0246987,0.164958,0.0131171,6.26E-08,2.96E-10,3.59E-14,0.203587,0.00391854,3.32E-09,0.186459,0.114631,1.15E-22
236,0.0998019,0.024945,0.164737,0.013262,6.34E-08,3.00E-10,3.64E-14,0.20385,0.00396459,3.37E-09,0.187087,0.115212,1.05E-22
237,0.0993137,0.0251913,0.164507,0.0134071,6.43E-08,3.04E-10,3.69E-14,0.2041,0.00401074,3.41E-09,0.187702,0.115786,9.68E-23
238,0.0988256,0.0254377,0.164271,0.0135524,6.51E-08,3.08E-10,3.74E-14,0.204337,0.00405698,3.46E-09,0.188305,0.116351,8.90E-23
239,0.0983378,0.0256842,0.164028,0.0136979,6.59E-08,3.12E-10,3.79E-14,0.204562,0.00410333,3.50E-09,0.188896,0.11691,8.19E-23
240,0.0978504,0.0259308,0.163778,0.0138437,6.68E-08,3.16E-10,3.84E-14,0.204775,0.00414979,3.55E-09,0.189474,0.117461,7.53E-23
241,0.0973635,0.0261775,0.163522,0.0139897,6.76E-08,3.20E-10,3.89E-14,0.204977,0.00419637,3.59E-09,0.190041,0.118005,6.93E-23
242,0.0968773,0.0264245,0.16326,0.014136,6.84E-08,3.24E-10,3.94E-14,0.205167,0.00424305,3.64E-09,0.190597,0.118543,6.38E-23
243,0.0963917,0.0266716,0.162992,0.0142826,6.93E-08,3.28E-10,3.99E-14,0.205346,0.00428986,3.68E-09,0.191142,0.119073,5.87E-23
244,0.0959069,0.0269189,0.162718,0.0144294,7.01E-08,3.32E-10,4.04E-14,0.205515,0.0043368,3.73E-09,0.191675,0.119597,5.40E-23
245,0.095423,0.0271665,0.162439,0.0145766,7.10E-08,3.36E-10,4.10E-14,0.205673,0.00438387,3.78E-09,0.192199,0.120115,4.97E-23
246,0.09494,0.0274144,0.162155,0.0147241,7.18E-08,3.40E-10,4.15E-14,0.205822,0.00443106,3.82E-09,0.192711,0.120626,4.58E-23
247,0.094458,0.0276625,0.161865,0.0148719,7.27E-08,3.45E-10,4.20E-14,0.20596,0.0044784,3.87E-09,0.193214,0.121132,4.22E-23
248,0.0939771,0.027911,0.161571,0.0150201,7.36E-08,3.49E-10,4.25E-14,0.206089,0.00452587,3.92E-09,0.193707,0.121631,3.88E-23
249,0.0934973,0.0281598,0.161273,0.0151686,7.44E-08,3.53E-10,4.30E-14,0.206209,0.00457349,3.97E-09,0.19419,0.122124,3.58E-23
250,0.0930187,0.0284089,0.160969,0.0153175,7.53E-08,3.57E-10,4.36E-14,0.20632,0.00462125,4.01E-09,0.194664,0.122612,3.29E-23
251,0.0925414,0.0286584,0.160662,0.0154668,7.62E-08,3.62E-10,4.41E-14,0.206422,0.00466917,4.06E-09,0.195129,0.123094,3.04E-23
252,0.0920654,0.0289084,0.16035,0.0156164,7.71E-08,3.66E-10,4.46E-14,0.206515,0.00471724,4.11E-09,0.195585,0.123571,2.80E-23
253,0.0915907,0.0291587,0.160035,0.0157665,7.80E-08,3.70E-10,4.52E-14,0.2066,0.00476546,4.16E-09,0.196032,0.124042,2.58E-23
254,0.0911175,0.0294094,0.159716,0.015917,7.89E-08,3.74E-10,4.57E-14,0.206677,0.00481385,4.21E-09,0.19647,0.124507,2.38E-23
255,0.0906457,0.0296606,0.159393,0.0160678,7.97E-08,3.79E-10,4.63E-14,0.206746,0.0048624,4.26E-09,0.1969,0.124968,2.19E-23
256,0.0901754,0.0299123,0.159066,0.0162191,8.07E-08,3.83E-10,4.68E-14,0.206807,0.00491111,4.31E-09,0.197321,0.125424,2.02E-23
257,0.0897066,0.0301644,0.158737,0.0163709,8.16E-08,3.88E-10,4.74E-14,0.20686,0.00495999,4.36E-09,0.197735,0.125874,1.86E-23
258,0.0892393,0.0304171,0.158404,0.0165231,8.25E-08,3.92E-10,4.79E-14,0.206907,0.00500905,4.41E-09,0.19814,0.12632,1.72E-23
259,0.0887737,0.0306702,0.158067,0.0166757,8.34E-08,3.97E-10,4.85E-14,0.206946,0.00505827,4.46E-09,0.198538,0.12676,1.59E-23
260,0.0883097,0.0309238,0.157728,0.0168288,8.43E-08,4.01E-10,4.90E-14,0.206978,0.00510767,4.51E-09,0.198928,0.127196,1.46E-23
261,0.0878473,0.031178,0.157386,0.0169823,8.52E-08,4.06E-10,4.96E-14,0.207003,0.00515726,4.56E-09,0.19931,0.127628,1.35E-23
262,0.0873866,0.0314327,0.157042,0.0171364,8.62E-08,4.10E-10,5.02E-14,0.207021,0.00520702,4.61E-09,0.199685,0.128055,1.25E-23
263,0.0869277,0.031688,0.156694,0.0172909,8.71E-08,4.15E-10,5.07E-14,0.207033,0.00525697,4.66E-09,0.200053,0.128477,1.15E-23
264,0.0864704,0.0319439,0.156345,0.0174459,8.80E-08,4.19E-10,5.13E-14,0.207038,0.0053071,4.71E-09,0.200414,0.128895,1.06E-23
265,0.086015,0.0322003,0.155992,0.0176014,8.90E-08,4.24E-10,5.19E-14,0.207038,0.00535742,4.76E-09,0.200768,0.129309,9.82E-24
266,0.0855612,0.0324573,0.155638,0.0177574,8.99E-08,4.28E-10,5.25E-14,0.207031,0.00540793,4.82E-09,0.201115,0.129718,9.07E-24
267,0.0851093,0.032715,0.155281,0.0179139,9.09E-08,4.33E-10,5.31E-14,0.207018,0.00545864,4.87E-09,0.201456,0.130123,8.38E-24
268,0.0846592,0.0329732,0.154922,0.0180709,9.19E-08,4.38E-10,5.37E-14,0.206999,0.00550954,4.92E-09,0.20179,0.130524,7.74E-24
269,0.084211,0.0332321,0.154561,0.0182285,9.28E-08,4.43E-10,5.43E-14,0.206974,0.00556064,4.97E-09,0.202117,0.130921,7.15E-24
270,0.0837646,0.0334916,0.154198,0.0183866,9.38E-08,4.47E-10,5.49E-14,0.206944,0.00561194,5.03E-09,0.202438,0.131314,6.61E-24
271,0.08332,0.0337517,0.153833,0.0185452,9.48E-08,4.52E-10,5.55E-14,0.206909,0.00566343,5.08E-09,0.202753,0.131703,6.11E-24
272,0.0828773,0.0340125,0.153466,0.0187044,9.58E-08,4.57E-10,5.61E-14,0.206868,0.00571513,5.13E-09,0.203062,0.132088,5.65E-24
273,0.0824365,0.034274,0.153097,0.0188641,9.67E-08,4.62E-10,5.67E-14,0.206822,0.00576704,5.19E-09,0.203365,0.13247,5.22E-24
274,0.0819976,0.0345361,0.152727,0.0190243,9.77E-08,4.67E-10,5.73E-14,0.20677,0.00581915,5.24E-09,0.203661,0.132847,4.83E-24
275,0.0815606,0.0347989,0.152356,0.0191851,9.87E-08,4.71E-10,5.79E-14,0.206714,0.00587148,5.30E-09,0.203952,0.133221,4.47E-24
276,0.0811255,0.0350624,0.151982,0.0193465,9.97E-08,4.76E-10,5.85E-14,0.206652,0.00592401,5.35E-09,0.204238,0.133591,4.13E-24
277,0.0806923,0.0353266,0.151608,0.0195085,1.01E-07,4.81E-10,5.91E-14,0.206586,0.00597675,5.41E-09,0.204517,0.133958,3.83E-24
278,0.080261,0.0355915,0.151231,0.019671,1.02E-07,4.86E-10,5.98E-14,0.206515,0.00602971,5.47E-09,0.204791,0.134321,3.54E-24
279,0.0798317,0.0358571,0.150854,0.0198341,1.03E-07,4.91E-10,6.04E-14,0.20644,0.00608288,5.52E-09,0.20506,0.134681,3.28E-24
280,0.0794044,0.0361234,0.150475,0.0199977,1.04E-07,4.96E-10,6.10E-14,0.20636,0.00613627,5.58E-09,0.205323,0.135037,3.03E-24
281,0.0789789,0.0363904,0.150095,0.020162,1.05E-07,5.02E-10,6.17E-14,0.206275,0.00618988,5.64E-09,0.205581,0.13539,2.81E-24
282,0.0785554,0.0366582,0.149714,0.0203269,1.06E-07,5.07E-10,6.23E-14,0.206187,0.00624371,5.69E-09,0.205833,0.135739,2.60E-24
283,0.0781339,0.0369266,0.149332,0.0204923,1.07E-07,5.12E-10,6.30E-14,0.206093,0.00629776,5.75E-09,0.206081,0.136085,2.41E-24
284,0.0777143,0.0371959,0.148949,0.0206583,1.08E-07,5.17E-10,6.36E-14,0.205996,0.00635203,5.81E-09,0.206323,0.136428,2.23E-24
285,0.0772967,0.0374658,0.148565,0.020825,1.09E-07,5.22E-10,6.43E-14,0.205895,0.00640653,5.87E-09,0.20656,0.136768,2.07E-24
286,0.076881,0.0377365,0.148179,0.0209922,1.10E-07,5.27E-10,6.50E-14,0.205789,0.00646125,5.93E-09,0.206793,0.137104,1.91E-24
287,0.0764673,0.038008,0.147793,0.0211601,1.11E-07,5.33E-10,6.56E-14,0.20568,0.00651621,5.99E-09,0.20702,0.137437,1.77E-24
288,0.0760556,0.0382802,0.147406,0.0213286,1.12E-07,5.38E-10,6.63E-14,0.205566,0.00657138,6.04E-09,0.207243,0.137767,1.64E-24
289,0.0756458,0.0385531,0.147019,0.0214976,1.13E-07,5.43E-10,6.70E-14,0.205449,0.00662679,6.10E-09,0.207461,0.138094,1.52E-24
290,0.075238,0.0388269,0.14663,0.0216673,1.14E-07,5.49E-10,6.76E-14,0.205328,0.00668243,6.16E-09,0.207674,0.138418,1.41E-24
291,0.0748321,0.0391014,0.146241,0.0218377,1.16E-07,5.54E-10,6.83E-14,0.205203,0.0067383,6.23E-09,0.207883,0.138739,1.31E-24
292,0.0744282,0.0393766,0.145851,0.0220086,1.17E-07,5.59E-10,6.90E-14,0.205075,0.00679441,6.29E-09,0.208087,0.139057,1.21E-24
293,0.0740262,0.0396527,0.145461,0.0221802,1.18E-07,5.65E-10,6.97E-14,0.204943,0.00685075,6.35E-09,0.208287,0.139372,1.13E-24
294,0.0736262,0.0399295,0.14507,0.0223524,1.19E-07,5.70E-10,7.04E-14,0.204808,0.00690732,6.41E-09,0.208482,0.139684,1.04E-24
295,0.0732282,0.0402071,0.144678,0.0225252,1.20E-07,5.76E-10,7.11E-14,0.20467,0.00696413,6.47E-09,0.208673,0.139993,9.69E-25
296,0.0728321,0.0404854,0.144286,0.0226987,1.21E-07,5.82E-10,7.18E-14,0.204527,0.00702118,6.53E-09,0.208859,0.140299,8.99E-25
297,0.0724379,0.0407646,0.143893,0.0228728,1.22E-07,5.87E-10,7.25E-14,0.204382,0.00707847,6.60E-09,0.209042,0.140603,8.34E-25
298,0.0720457,0.0410445,0.1435,0.0230476,1.23E-07,5.93E-10,7.32E-14,0.204234,0.00713599,6.66E-09,0.20922,0.140904,7.74E-25
299,0.0716554,0.0413253,0.143106,0.023223,1.25E-07,5.98E-10,7.39E-14,0.204082,0.00719376,6.72E-09,0.209394,0.141202,7.18E-25
300,0.0712671,0.0416068,0.142713,0.023399,1.26E-07,6.04E-10,7.47E-14,0.203927,0.00725177,6.79E-09,0.209564,0.141497,6.67E-25
400,0.0708807,0.0418891,0.142318,0.0235757,1.27E-07,6.10E-10,7.54E-14,0.203769,0.00731002,6.85E-09,0.209729,0.141789,6.19E-25
500,0.0408665,0.0738845,0.104248,0.0445928,2.81E-07,1.38E-09,1.75E-13,0.178459,0.0144343,1.55E-08,0.211411,0.160271,6.80E-28
600,0.0234424,0.110178,0.0735399,0.0712094,5.18E-07,2.60E-09,3.37E-13,0.146796,0.024023,2.90E-08,0.196196,0.164077,1.76E-30
700,0.0135259,0.144926,0.0512368,0.100692,8.35E-07,4.28E-09,5.66E-13,0.117518,0.0354936,4.80E-08,0.175058,0.15985,7.41E-33
800,0.00792731,0.174148,0.0357827,0.130487,1.22E-06,6.39E-09,8.65E-13,0.0933048,0.0481843,7.23E-08,0.153547,0.151943,4.10E-35
900,0.00474649,0.196499,0.0252461,0.158993,1.67E-06,8.92E-09,1.23E-12,0.074194,0.0615935,1.02E-07,0.13393,0.142764,2.65E-37
1000,0.00290928,0.212282,0.0180526,0.18541,2.18E-06,1.18E-08,1.67E-12,0.059346,0.0753792,1.37E-07,0.1168,0.133442,1.88E-39
1100,0.0018252,0.222481,0.0130928,0.209422,2.74E-06,1.51E-08,2.17E-12,0.0478241,0.0893041,1.78E-07,0.102077,0.124441,1.40E-41
1200,0.00117077,0.228219,0.00962783,0.230977,3.35E-06,1.88E-08,2.76E-12,0.0388368,0.103194,2.24E-07,0.0894662,0.115921,1.08E-43
1300,0.000766798,0.23054,0.00717295,0.250163,4.00E-06,2.29E-08,3.43E-12,0.0317731,0.11691,2.76E-07,0.0786458,0.107907,8.48E-46
1400,0.000512133,0.230346,0.00541002,0.267141,4.71E-06,2.74E-08,4.18E-12,0.0261745,0.130335,3.34E-07,0.0693184,0.100359,6.70E-48
1500,0.000348478,0.228412,0.00412808,0.282118,5.46E-06,3.24E-08,5.03E-12,0.0217001,0.143354,3.98E-07,0.0612254,0.0931969,5.29E-50
1600,0.000241491,0.225426,0.00318552,0.29534,6.27E-06,3.78E-08,5.98E-12,0.0180947,0.155838,4.68E-07,0.0541425,0.0863052,4.14E-52
1700,0.000170505,0.222039,0.00248599,0.307097,7.14E-06,4.37E-08,7.05E-12,0.0151666,0.167616,5.43E-07,0.0478734,0.0795323,3.16E-54
1800,0.000122824,0.21891,0.001963,0.317731,8.07E-06,5.03E-08,8.26E-12,0.0127707,0.178462,6.23E-07,0.0422488,0.0727065,2.33E-56
1900,9.05E-05,0.216675,0.00156982,0.327635,9.08E-06,5.75E-08,9.62E-12,0.010798,0.188111,7.06E-07,0.0371406,0.0657015,1.61E-58
2000,6.82E-05,0.215772,0.00127269,0.337188,1.02E-05,6.55E-08,1.12E-11,0.00916915,0.19638,7.92E-07,0.0324948,0.0585708,1.03E-60
