name,stra.13663,stra.13664,stra.13784,stra.13785,stra.13791,stra.13905,stra.13906,stra.14026,stra.14147,stra.14519,stra.14642
745500,7.90505e-323,6.38E-167,6.97E-153,3.60668e-322,4.71E-212,2.96439e-322,8.69E-102,3.80431e-322,3.27E-34,0.10934,0.832194
745600,7.90505e-323,2.16E-167,1.65E-153,3.60668e-322,2.87E-212,2.96439e-322,6.00E-102,3.80431e-322,2.35E-34,0.109673,0.831519
745700,7.90505e-323,7.32E-168,3.92E-154,3.60668e-322,1.75E-212,2.96439e-322,4.15E-102,3.80431e-322,1.69E-34,0.110751,0.82864
745800,7.90505e-323,2.50E-168,9.37E-155,3.60668e-322,1.07E-212,2.96439e-322,2.88E-102,3.80431e-322,1.22E-34,0.111506,0.829186
745900,7.90505e-323,8.49E-169,2.23E-155,3.60668e-322,6.52E-213,2.96439e-322,1.99E-102,3.80431e-322,8.78E-35,0.111629,0.828459
746000,7.90505e-323,2.90E-169,5.34E-156,3.60668e-322,3.99E-213,2.96439e-322,1.38E-102,3.80431e-322,6.34E-35,0.112674,0.827736
746100,7.90505e-323,9.88E-170,1.28E-156,3.60668e-322,2.43E-213,2.96439e-322,9.55E-103,3.80431e-322,4.54E-35,0.111553,0.828501
746200,7.90505e-323,3.38E-170,3.06E-157,3.60668e-322,1.49E-213,2.96439e-322,6.64E-103,3.80431e-322,3.29E-35,0.112089,0.827923
746300,7.90505e-323,1.15E-170,7.33E-158,3.60668e-322,9.10E-214,2.96439e-322,4.61E-103,3.80431e-322,2.38E-35,0.111593,0.828906
746400,7.90505e-323,3.94E-171,1.75E-158,3.60668e-322,5.56E-214,2.96439e-322,3.20E-103,3.80431e-322,1.72E-35,0.112086,0.827399
746500,7.90505e-323,1.35E-171,4.21E-159,3.60668e-322,3.41E-214,2.96439e-322,2.23E-103,3.80431e-322,1.25E-35,0.112723,0.826141
746600,7.90505e-323,4.62E-172,1.01E-159,3.60668e-322,2.09E-214,2.96439e-322,1.55E-103,3.80431e-322,8.99E-36,0.112623,0.826175
746700,7.90505e-323,1.58E-172,2.43E-160,3.60668e-322,1.28E-214,2.96439e-322,1.07E-103,3.80431e-322,6.49E-36,0.112758,0.826706
746800,7.90505e-323,5.41E-173,5.85E-161,3.60668e-322,7.80E-215,2.96439e-322,7.45E-104,3.80431e-322,4.68E-36,0.112912,0.826068
746900,7.90505e-323,1.85E-173,1.41E-161,3.60668e-322,4.78E-215,2.96439e-322,5.18E-104,3.80431e-322,3.38E-36,0.113549,0.825021
747000,7.90505e-323,6.37E-174,3.39E-162,3.60668e-322,2.93E-215,2.96439e-322,3.60E-104,3.80431e-322,2.44E-36,0.114171,0.824775
747100,7.90505e-323,2.19E-174,8.18E-163,3.60668e-322,1.80E-215,2.96439e-322,2.50E-104,3.80431e-322,1.77E-36,0.115128,0.824116
747200,7.90505e-323,7.53E-175,1.98E-163,3.60668e-322,1.10E-215,2.96439e-322,1.74E-104,3.80431e-322,1.28E-36,0.116226,0.822673
747300,7.90505e-323,2.60E-175,4.79E-164,3.60668e-322,6.79E-216,2.96439e-322,1.22E-104,3.80431e-322,9.27E-37,0.116882,0.82098
747400,7.90505e-323,8.99E-176,1.17E-164,3.60668e-322,4.19E-216,2.96439e-322,8.48E-105,3.80431e-322,6.72E-37,0.117763,0.820437
747500,7.90505e-323,3.11E-176,2.84E-165,3.60668e-322,2.58E-216,2.96439e-322,5.92E-105,3.80431e-322,4.87E-37,0.11825,0.819404
747600,7.90505e-323,1.08E-176,6.93E-166,3.60668e-322,1.59E-216,2.96439e-322,4.13E-105,3.80431e-322,3.53E-37,0.118992,0.818429
747700,7.90505e-323,3.75E-177,1.70E-166,3.60668e-322,9.85E-217,2.96439e-322,2.89E-105,3.80431e-322,2.56E-37,0.119686,0.816148
747800,7.90505e-323,1.31E-177,4.17E-167,3.60668e-322,6.10E-217,2.96439e-322,2.03E-105,3.80431e-322,1.86E-37,0.120925,0.814259
747900,7.90505e-323,4.59E-178,1.03E-167,3.60668e-322,3.78E-217,2.96439e-322,1.42E-105,3.80431e-322,1.35E-37,0.120996,0.813274
748000,7.90505e-323,1.61E-178,2.54E-168,3.60668e-322,2.34E-217,2.96439e-322,9.95E-106,3.80431e-322,9.81E-38,0.120611,0.813718
748100,7.90505e-323,5.64E-179,6.28E-169,3.60668e-322,1.45E-217,2.96439e-322,6.97E-106,3.80431e-322,7.13E-38,0.120233,0.813221
748200,7.90505e-323,1.97E-179,1.55E-169,3.60668e-322,8.99E-218,2.96439e-322,4.89E-106,3.80431e-322,5.18E-38,0.120538,0.816011
748300,7.90505e-323,6.90E-180,3.81E-170,3.60668e-322,5.58E-218,2.96439e-322,3.44E-106,3.80431e-322,3.78E-38,0.122354,0.813185
748400,7.90505e-323,2.43E-180,9.46E-171,3.60668e-322,3.48E-218,2.96439e-322,2.42E-106,3.80431e-322,2.77E-38,0.124561,0.810506
748500,7.90505e-323,8.57E-181,2.36E-171,3.60668e-322,2.17E-218,2.96439e-322,1.71E-106,3.80431e-322,2.03E-38,0.125989,0.807662
748600,7.90505e-323,3.04E-181,5.92E-172,3.60668e-322,1.36E-218,2.96439e-322,1.20E-106,3.80431e-322,1.48E-38,0.126931,0.805083
748700,7.90505e-323,1.08E-181,1.49E-172,3.60668e-322,8.51E-219,2.96439e-322,8.50E-107,3.80431e-322,1.08E-38,0.126697,0.806318
748800,7.90505e-323,3.86E-182,3.75E-173,3.60668e-322,5.33E-219,2.96439e-322,6.01E-107,3.80431e-322,7.91E-39,0.127032,0.805497
748900,7.90505e-323,1.38E-182,9.45E-174,3.60668e-322,3.34E-219,2.96439e-322,4.26E-107,3.80431e-322,5.79E-39,0.127036,0.805066
749000,7.90505e-323,4.90E-183,2.38E-174,3.60668e-322,2.09E-219,2.96439e-322,3.01E-107,3.80431e-322,4.24E-39,0.126765,0.804357
749100,7.90505e-323,1.75E-183,6.01E-175,3.60668e-322,1.31E-219,2.96439e-322,2.13E-107,3.80431e-322,3.11E-39,0.126318,0.805973
749200,7.90505e-323,6.24E-184,1.51E-175,3.60668e-322,8.23E-220,2.96439e-322,1.51E-107,3.80431e-322,2.27E-39,0.125751,0.807434
749300,7.90505e-323,2.22E-184,3.80E-176,3.60668e-322,5.15E-220,2.96439e-322,1.07E-107,3.80431e-322,1.66E-39,0.125463,0.80731
749400,7.90505e-323,7.89E-185,9.55E-177,3.60668e-322,3.23E-220,2.96439e-322,7.55E-108,3.80431e-322,1.22E-39,0.125997,0.806699
749500,7.90505e-323,2.81E-185,2.40E-177,3.60668e-322,2.02E-220,2.96439e-322,5.34E-108,3.80431e-322,8.91E-40,0.12575,0.805242
749600,7.90505e-323,1.00E-185,6.04E-178,3.60668e-322,1.27E-220,2.96439e-322,3.78E-108,3.80431e-322,6.51E-40,0.124342,0.806985
749700,7.90505e-323,3.56E-186,1.52E-178,3.60668e-322,7.94E-221,2.96439e-322,2.68E-108,3.80431e-322,0.00080245,0.12411,0.806603
749800,7.90505e-323,1.27E-186,3.81E-179,3.60668e-322,4.96E-221,2.96439e-322,1.89E-108,3.80431e-322,0.000586105,0.122493,0.808621
749900,7.90505e-323,4.48E-187,9.49E-180,3.60668e-322,3.08E-221,2.96439e-322,1.33E-108,3.80431e-322,0.000426282,0.119598,0.814134
750000,7.90505e-323,1.57E-187,2.34E-180,3.60668e-322,1.91E-221,2.96439e-322,9.35E-109,3.80431e-322,0.00031012,0.118639,0.814143
750100,7.90505e-323,5.50E-188,5.77E-181,3.60668e-322,1.18E-221,2.96439e-322,6.57E-109,3.80431e-322,0.000226035,0.117744,0.817036
750200,7.90505e-323,1.92E-188,1.42E-181,3.60668e-322,7.34E-222,2.96439e-322,4.61E-109,3.80431e-322,0.000164307,0.116688,0.818451
750300,7.90505e-323,6.69E-189,3.48E-182,3.60668e-322,4.55E-222,2.96439e-322,3.23E-109,3.80431e-322,0.000119632,0.116171,0.820018
750400,7.90505e-323,2.32E-189,8.48E-183,3.60668e-322,2.80E-222,2.96439e-322,2.26E-109,3.80431e-322,8.67E-05,0.114515,0.82232
750500,7.90505e-323,8.01E-190,2.06E-183,3.60668e-322,1.72E-222,2.96439e-322,1.57E-109,3.80431e-322,6.26E-05,0.112683,0.823855
750600,7.90505e-323,2.76E-190,4.98E-184,3.60668e-322,1.06E-222,2.96439e-322,1.10E-109,3.80431e-322,4.54E-05,0.110987,0.824865
750700,7.90505e-323,9.47E-191,1.20E-184,3.60668e-322,6.49E-223,2.96439e-322,7.66E-110,3.80431e-322,3.28E-05,0.109302,0.827721
750800,7.90505e-323,3.24E-191,2.87E-185,3.60668e-322,3.98E-223,2.96439e-322,5.33E-110,3.80431e-322,2.38E-05,0.108506,0.829336
750900,7.90505e-323,1.10E-191,6.86E-186,3.60668e-322,2.43E-223,2.96439e-322,3.70E-110,3.80431e-322,1.71E-05,0.106927,0.832642
751000,7.90505e-323,3.74E-192,1.63E-186,3.60668e-322,1.48E-223,2.96439e-322,2.56E-110,3.80431e-322,1.23E-05,0.106415,0.834141
751100,7.90505e-323,1.26E-192,3.85E-187,3.60668e-322,9.01E-224,2.96439e-322,1.77E-110,3.80431e-322,8.89E-06,0.106058,0.833706
751200,7.90505e-323,4.27E-193,9.10E-188,3.60668e-322,5.48E-224,2.96439e-322,1.22E-110,3.80431e-322,6.40E-06,0.105644,0.834884
751300,7.90505e-323,1.44E-193,2.15E-188,3.60668e-322,3.33E-224,2.96439e-322,8.46E-111,3.80431e-322,4.61E-06,0.105178,0.836741
751400,7.90505e-323,4.84E-194,5.05E-189,3.60668e-322,2.02E-224,2.96439e-322,5.83E-111,3.80431e-322,3.31E-06,0.10504,0.836698
751500,7.90505e-323,1.63E-194,1.19E-189,3.60668e-322,1.23E-224,2.96439e-322,4.03E-111,3.80431e-322,2.38E-06,0.105693,0.837126
751600,7.90505e-323,5.47E-195,2.78E-190,3.60668e-322,7.44E-225,2.96439e-322,2.77E-111,3.80431e-322,1.71E-06,0.105286,0.837922
751700,7.90505e-323,1.83E-195,6.52E-191,3.60668e-322,4.50E-225,2.96439e-322,1.91E-111,3.80431e-322,1.22E-06,0.105165,0.837743
751800,7.90505e-323,6.15E-196,1.53E-191,3.60668e-322,2.72E-225,2.96439e-322,1.31E-111,3.80431e-322,8.76E-07,0.10498,0.838246
751900,7.90505e-323,2.06E-196,3.58E-192,3.60668e-322,1.65E-225,2.96439e-322,9.03E-112,3.80431e-322,6.27E-07,0.104894,0.836876
752000,7.90505e-323,6.94E-197,8.42E-193,3.60668e-322,9.99E-226,2.96439e-322,6.23E-112,3.80431e-322,4.51E-07,0.105448,0.836786
752100,7.90505e-323,2.33E-197,1.98E-193,3.60668e-322,6.04E-226,2.96439e-322,4.29E-112,3.80431e-322,3.24E-07,0.105389,0.836779
752200,7.90505e-323,7.82E-198,4.64E-194,3.60668e-322,3.66E-226,2.96439e-322,2.95E-112,3.80431e-322,2.32E-07,0.105832,0.83591
752300,7.90505e-323,2.63E-198,1.09E-194,3.60668e-322,2.21E-226,2.96439e-322,2.03E-112,3.80431e-322,1.67E-07,0.105843,0.834934
752400,7.90505e-323,8.84E-199,2.56E-195,3.60668e-322,1.34E-226,2.96439e-322,1.40E-112,3.80431e-322,1.19E-07,0.106026,0.836655
752500,7.90505e-323,2.97E-199,6.02E-196,3.60668e-322,8.12E-227,2.96439e-322,9.64E-113,3.80431e-322,8.56E-08,0.106309,0.836162
752600,7.90505e-323,9.98E-200,1.42E-196,3.60668e-322,4.92E-227,2.96439e-322,6.64E-113,3.80431e-322,6.14E-08,0.106621,0.835682
752700,7.90505e-323,3.36E-200,3.33E-197,3.60668e-322,2.98E-227,2.96439e-322,4.58E-113,3.80431e-322,4.42E-08,0.107333,0.835811
752800,7.90505e-323,1.13E-200,7.85E-198,3.60668e-322,1.81E-227,2.96439e-322,3.16E-113,3.80431e-322,3.17E-08,0.107807,0.834321
752900,7.90505e-323,3.82E-201,1.85E-198,3.60668e-322,1.10E-227,2.96439e-322,2.18E-113,3.80431e-322,2.28E-08,0.108349,0.832153
753000,7.90505e-323,1.29E-201,4.39E-199,3.60668e-322,6.67E-228,2.96439e-322,1.51E-113,3.80431e-322,1.64E-08,0.108352,0.833026
753100,7.90505e-323,4.38E-202,1.04E-199,3.60668e-322,4.06E-228,2.96439e-322,1.04E-113,3.80431e-322,1.18E-08,0.109426,0.83254
753200,7.90505e-323,1.48E-202,2.47E-200,3.60668e-322,2.47E-228,2.96439e-322,7.20E-114,3.80431e-322,8.50E-09,0.110689,0.829437
753300,7.90505e-323,5.05E-203,5.89E-201,3.60668e-322,1.51E-228,2.96439e-322,4.99E-114,3.80431e-322,6.14E-09,0.111687,0.829041
753400,7.90505e-323,1.72E-203,1.41E-201,3.60668e-322,9.23E-229,2.96439e-322,3.46E-114,3.80431e-322,4.42E-09,0.111857,0.828191
753500,7.90505e-323,5.87E-204,3.37E-202,3.60668e-322,5.64E-229,2.96439e-322,2.40E-114,3.80431e-322,3.18E-09,0.112247,0.828186
753600,7.90505e-323,2.00E-204,8.07E-203,3.60668e-322,3.45E-229,2.96439e-322,1.66E-114,3.80431e-322,2.30E-09,0.113208,0.825504
753700,7.90505e-323,6.88E-205,1.94E-203,3.60668e-322,2.12E-229,2.96439e-322,1.16E-114,3.80431e-322,1.66E-09,0.114148,0.824617
753800,7.90505e-323,2.36E-205,4.70E-204,3.60668e-322,1.30E-229,2.96439e-322,8.06E-115,3.80431e-322,1.21E-09,0.11554,0.823362
753900,7.90505e-323,8.14E-206,1.14E-204,3.60668e-322,8.02E-230,2.96439e-322,5.62E-115,3.80431e-322,8.74E-10,0.116539,0.822167
754000,7.90505e-323,2.81E-206,2.76E-205,3.60668e-322,4.94E-230,2.96439e-322,3.92E-115,3.80431e-322,6.33E-10,0.1176,0.820782
754100,7.90505e-323,9.75E-207,6.72E-206,3.60668e-322,3.05E-230,2.96439e-322,2.74E-115,3.80431e-322,4.60E-10,0.118815,0.819101
754200,7.90505e-323,3.38E-207,1.64E-206,3.60668e-322,1.88E-230,2.96439e-322,1.91E-115,3.80431e-322,3.32E-10,0.118254,0.81968
754300,7.90505e-323,1.17E-207,3.99E-207,3.60668e-322,1.15E-230,2.96439e-322,1.33E-115,3.80431e-322,2.40E-10,0.117982,0.819878
754400,7.90505e-323,4.05E-208,9.71E-208,3.60668e-322,7.09E-231,2.96439e-322,9.27E-116,3.80431e-322,1.74E-10,0.117553,0.81983
754500,7.90505e-323,1.41E-208,2.37E-208,3.60668e-322,4.38E-231,2.96439e-322,6.50E-116,3.80431e-322,1.26E-10,0.118553,0.819015
754600,7.90505e-323,4.89E-209,5.81E-209,3.60668e-322,2.71E-231,2.96439e-322,4.54E-116,3.80431e-322,9.18E-11,0.119174,0.818152
754700,7.90505e-323,1.70E-209,1.43E-209,3.60668e-322,1.68E-231,2.96439e-322,3.18E-116,3.80431e-322,6.67E-11,0.120037,0.816245
754800,7.90505e-323,5.95E-210,3.50E-210,3.60668e-322,1.04E-231,2.96439e-322,2.23E-116,3.80431e-322,4.85E-11,0.119535,0.816904
754900,7.90505e-323,2.08E-210,8.61E-211,3.60668e-322,6.43E-232,2.96439e-322,1.56E-116,3.80431e-322,3.53E-11,0.120787,0.815816
755000,7.90505e-323,7.25E-211,2.12E-211,3.60668e-322,3.98E-232,2.96439e-322,1.09E-116,3.80431e-322,2.57E-11,0.121196,0.81458
755100,7.90505e-323,2.54E-211,5.23E-212,3.60668e-322,2.47E-232,2.96439e-322,7.68E-117,3.80431e-322,1.87E-11,0.121825,0.814158
755200,7.90505e-323,8.90E-212,1.29E-212,3.60668e-322,1.54E-232,2.96439e-322,5.40E-117,3.80431e-322,1.36E-11,0.123327,0.811491
755300,7.90505e-323,3.13E-212,3.20E-213,3.60668e-322,9.49E-233,2.96439e-322,3.78E-117,3.80431e-322,9.87E-12,0.121614,0.812838
755400,7.90505e-323,1.10E-212,7.91E-214,3.60668e-322,5.89E-233,2.96439e-322,2.66E-117,3.80431e-322,7.18E-12,0.121629,0.813932
755500,7.90505e-323,3.85E-213,1.96E-214,3.60668e-322,3.66E-233,2.96439e-322,1.87E-117,3.80431e-322,5.23E-12,0.121859,0.813833
755600,7.90505e-323,1.35E-213,4.85E-215,3.60668e-322,2.28E-233,2.96439e-322,1.31E-117,3.80431e-322,3.82E-12,0.123387,0.811668
755700,7.90505e-323,4.77E-214,1.21E-215,3.60668e-322,1.42E-233,2.96439e-322,9.25E-118,3.80431e-322,2.79E-12,0.124702,0.808709
755800,7.90505e-323,1.69E-214,3.01E-216,3.60668e-322,8.89E-234,2.96439e-322,6.53E-118,3.80431e-322,2.04E-12,0.125261,0.806905
755900,7.90505e-323,6.00E-215,7.57E-217,3.60668e-322,5.56E-234,2.96439e-322,4.61E-118,3.80431e-322,1.49E-12,0.125312,0.805721
756000,7.90505e-323,2.13E-215,1.90E-217,3.60668e-322,3.47E-234,2.96439e-322,3.25E-118,3.80431e-322,1.09E-12,0.125228,0.805978
756100,7.90505e-323,7.61E-216,4.79E-218,3.60668e-322,2.18E-234,2.96439e-322,2.30E-118,3.80431e-322,7.99E-13,0.125049,0.807139
756200,7.90505e-323,2.70E-216,1.20E-218,3.60668e-322,1.36E-234,2.96439e-322,1.63E-118,3.80431e-322,5.83E-13,0.124453,0.807337
756300,7.90505e-323,9.60E-217,3.01E-219,3.60668e-322,8.53E-235,2.96439e-322,1.15E-118,3.80431e-322,4.26E-13,0.123298,0.807574
756400,7.90505e-323,3.40E-217,7.54E-220,3.60668e-322,5.34E-235,2.96439e-322,8.13E-119,3.80431e-322,3.12E-13,0.123264,0.808763
756500,7.90505e-323,1.21E-217,1.88E-220,3.60668e-322,3.35E-235,2.96439e-322,5.75E-119,3.80431e-322,2.29E-13,0.123881,0.808233
756600,7.90505e-323,4.27E-218,4.70E-221,3.60668e-322,2.08E-235,2.96439e-322,4.05E-119,3.80431e-322,1.66E-13,0.121722,0.809648
756700,7.90505e-323,1.51E-218,1.17E-221,3.60668e-322,1.30E-235,2.96439e-322,2.86E-119,3.80431e-322,1.21E-13,0.12087,0.811731
756800,7.90505e-323,5.33E-219,2.91E-222,3.60668e-322,8.09E-236,2.96439e-322,2.01E-119,3.80431e-322,8.85E-14,0.119747,0.813938
756900,7.90505e-323,1.87E-219,7.19E-223,3.60668e-322,5.01E-236,2.96439e-322,1.41E-119,3.80431e-322,6.44E-14,0.11775,0.816888
757000,7.90505e-323,6.52E-220,1.77E-223,3.60668e-322,3.10E-236,2.96439e-322,9.93E-120,3.80431e-322,4.69E-14,0.116506,0.819774
757100,7.90505e-323,2.26E-220,4.31E-224,3.60668e-322,1.91E-236,2.96439e-322,6.95E-120,3.80431e-322,3.40E-14,0.114758,0.822629
757200,7.90505e-323,7.82E-221,1.05E-224,3.60668e-322,1.17E-236,2.96439e-322,4.85E-120,3.80431e-322,2.47E-14,0.113259,0.825561
757300,7.90505e-323,2.69E-221,2.52E-225,3.60668e-322,7.19E-237,2.96439e-322,3.38E-120,3.80431e-322,1.78E-14,0.111992,0.827415
757400,7.90505e-323,9.21E-222,6.06E-226,3.60668e-322,4.41E-237,2.96439e-322,2.36E-120,3.80431e-322,1.29E-14,0.111886,0.828221
757500,7.90505e-323,3.14E-222,1.45E-226,3.60668e-322,2.70E-237,2.96439e-322,1.63E-120,3.80431e-322,9.32E-15,0.111097,0.826878
757600,7.90505e-323,1.08E-222,3.49E-227,3.60668e-322,1.66E-237,2.96439e-322,1.14E-120,3.80431e-322,6.76E-15,0.111518,0.827828
757700,7.90505e-323,3.69E-223,8.37E-228,3.60668e-322,1.02E-237,2.96439e-322,7.92E-121,3.80431e-322,4.88E-15,0.110945,0.827474
757800,7.90505e-323,1.26E-223,2.01E-228,3.60668e-322,6.22E-238,2.96439e-322,5.50E-121,3.80431e-322,3.53E-15,0.110471,0.827702
757900,7.90505e-323,4.32E-224,4.83E-229,3.60668e-322,3.81E-238,2.96439e-322,3.83E-121,3.80431e-322,2.55E-15,0.110379,0.828416
758000,7.90505e-323,1.48E-224,1.16E-229,3.60668e-322,2.34E-238,2.96439e-322,2.66E-121,3.80431e-322,1.85E-15,0.110812,0.827884
758100,7.90505e-323,5.05E-225,2.78E-230,3.60668e-322,1.43E-238,2.96439e-322,1.85E-121,3.80431e-322,1.34E-15,0.110644,0.828699
758200,7.90505e-323,1.72E-225,6.65E-231,3.60668e-322,8.72E-239,2.96439e-322,1.28E-121,3.80431e-322,9.65E-16,0.109576,0.829615
758300,7.90505e-323,5.87E-226,1.59E-231,3.60668e-322,5.33E-239,2.96439e-322,8.91E-122,3.80431e-322,6.97E-16,0.109647,0.829609
758400,7.90505e-323,2.00E-226,3.79E-232,3.60668e-322,3.27E-239,2.96439e-322,6.19E-122,3.80431e-322,5.04E-16,0.110285,0.828699
758500,7.90505e-323,6.83E-227,9.08E-233,3.60668e-322,1.99E-239,2.96439e-322,4.29E-122,3.80431e-322,3.63E-16,0.109646,0.829758
758600,7.90505e-323,2.33E-227,2.17E-233,3.60668e-322,1.22E-239,2.96439e-322,2.98E-122,3.80431e-322,2.63E-16,0.110069,0.8284
758700,7.90505e-323,7.95E-228,5.19E-234,3.60668e-322,7.47E-240,2.96439e-322,2.07E-122,3.80431e-322,1.90E-16,0.110098,0.828173
758800,7.90505e-323,2.71E-228,1.24E-234,3.60668e-322,4.57E-240,2.96439e-322,1.44E-122,3.80431e-322,1.37E-16,0.109492,0.82814
758900,7.90505e-323,9.27E-229,2.97E-235,3.60668e-322,2.80E-240,2.96439e-322,9.99E-123,3.80431e-322,9.88E-17,0.10901,0.830532
759000,7.90505e-323,3.15E-229,7.09E-236,3.60668e-322,1.71E-240,2.96439e-322,6.92E-123,3.80431e-322,7.12E-17,0.108673,0.830423
759100,7.90505e-323,1.07E-229,1.69E-236,3.60668e-322,1.04E-240,2.96439e-322,4.79E-123,3.80431e-322,5.13E-17,0.108541,0.829659
759200,7.90505e-323,3.64E-230,4.02E-237,3.60668e-322,6.34E-241,2.96439e-322,3.32E-123,3.80431e-322,3.69E-17,0.108327,0.829978
759300,7.90505e-323,1.24E-230,9.58E-238,3.60668e-322,3.87E-241,2.96439e-322,2.30E-123,3.80431e-322,2.67E-17,0.108852,0.831027
759400,7.90505e-323,4.21E-231,2.28E-238,3.60668e-322,2.36E-241,2.96439e-322,1.60E-123,3.80431e-322,1.93E-17,0.108912,0.831269
759500,7.90505e-323,1.43E-231,5.41E-239,3.60668e-322,1.43E-241,2.96439e-322,1.10E-123,3.80431e-322,1.38E-17,0.108422,0.831787
759600,7.90505e-323,4.84E-232,1.29E-239,3.60668e-322,8.75E-242,2.96439e-322,7.63E-124,3.80431e-322,9.98E-18,0.109171,0.831795
759700,7.90505e-323,1.64E-232,3.05E-240,3.60668e-322,5.33E-242,2.96439e-322,5.27E-124,3.80431e-322,7.17E-18,0.10925,0.830044
759800,7.90505e-323,5.58E-233,7.28E-241,3.60668e-322,3.26E-242,2.96439e-322,3.66E-124,3.80431e-322,5.19E-18,0.110641,0.829923
759900,7.90505e-323,1.90E-233,1.74E-241,3.60668e-322,1.99E-242,2.96439e-322,2.54E-124,3.80431e-322,3.75E-18,0.111312,0.827535
760000,7.90505e-323,6.48E-234,4.16E-242,3.60668e-322,1.22E-242,2.96439e-322,1.76E-124,3.80431e-322,2.70E-18,0.111426,0.827973
760100,7.90505e-323,2.21E-234,9.95E-243,3.60668e-322,7.44E-243,2.96439e-322,1.22E-124,3.80431e-322,1.95E-18,0.11117,0.82774
760200,7.90505e-323,7.54E-235,2.38E-243,3.60668e-322,4.55E-243,2.96439e-322,8.46E-125,3.80431e-322,1.40E-18,0.111539,0.828518
760300,7.90505e-323,2.57E-235,5.69E-244,3.60668e-322,2.78E-243,2.96439e-322,5.87E-125,3.80431e-322,1.01E-18,0.111886,0.827928
760400,7.90505e-323,8.79E-236,1.36E-244,3.60668e-322,1.70E-243,2.96439e-322,4.07E-125,3.80431e-322,7.29E-19,0.112566,0.826139
760500,7.90505e-323,3.01E-236,3.27E-245,3.60668e-322,1.04E-243,2.96439e-322,2.82E-125,3.80431e-322,5.25E-19,0.112144,0.826837
760600,7.90505e-323,1.03E-236,7.85E-246,3.60668e-322,6.37E-244,2.96439e-322,1.96E-125,3.80431e-322,3.79E-19,0.112626,0.82621
760700,7.90505e-323,3.52E-237,1.89E-246,3.60668e-322,3.90E-244,2.96439e-322,1.36E-125,3.80431e-322,2.74E-19,0.112949,0.825218
760800,7.90505e-323,1.21E-237,4.55E-247,3.60668e-322,2.39E-244,2.96439e-322,9.47E-126,3.80431e-322,1.98E-19,0.113892,0.823747
760900,7.90505e-323,4.17E-238,1.10E-247,3.60668e-322,1.47E-244,2.96439e-322,6.60E-126,3.80431e-322,1.44E-19,0.114155,0.823084
761000,7.90505e-323,1.44E-238,2.67E-248,3.60668e-322,9.04E-245,2.96439e-322,4.60E-126,3.80431e-322,1.04E-19,0.114392,0.824074
761100,7.90505e-323,4.94E-239,6.45E-249,3.60668e-322,5.54E-245,2.96439e-322,3.20E-126,3.80431e-322,7.53E-20,0.114876,0.823957
761200,7.90505e-323,1.70E-239,1.56E-249,3.60668e-322,3.41E-245,2.96439e-322,2.23E-126,3.80431e-322,5.47E-20,0.116201,0.822308
761300,7.90505e-323,5.87E-240,3.78E-250,3.60668e-322,2.09E-245,2.96439e-322,1.56E-126,3.80431e-322,3.96E-20,0.116288,0.822368
761400,7.90505e-323,2.03E-240,9.19E-251,3.60668e-322,1.29E-245,2.96439e-322,1.09E-126,3.80431e-322,2.87E-20,0.116724,0.821775
761500,7.90505e-323,7.01E-241,2.23E-251,0.000602146,7.91E-246,2.96439e-322,7.56E-127,3.80431e-322,2.07E-20,0.11606,0.820396
761600,7.90505e-323,2.42E-241,5.43E-252,0.000331455,4.88E-246,2.96439e-322,5.28E-127,3.80431e-322,1.50E-20,0.116945,0.819887
761700,7.90505e-323,8.39E-242,1.32E-252,0.000182664,3.01E-246,2.96439e-322,3.69E-127,3.80431e-322,1.09E-20,0.117703,0.818967
761800,7.90505e-323,2.91E-242,3.23E-253,0.000100674,1.85E-246,2.96439e-322,2.57E-127,3.80431e-322,7.91E-21,0.117425,0.818248
761900,7.90505e-323,1.01E-242,7.90E-254,5.57E-05,1.15E-246,2.96439e-322,1.80E-127,3.80431e-322,5.76E-21,0.118062,0.818882
762000,7.90505e-323,3.52E-243,1.93E-254,3.07E-05,7.08E-247,2.96439e-322,1.26E-127,3.80431e-322,4.18E-21,0.118642,0.817075
762100,7.90505e-323,1.23E-243,4.74E-255,1.70E-05,4.39E-247,2.96439e-322,8.83E-128,3.80431e-322,3.04E-21,0.119666,0.81624
762200,7.90505e-323,4.28E-244,1.17E-255,9.40E-06,2.71E-247,2.96439e-322,6.18E-128,3.80431e-322,2.21E-21,0.119212,0.814197
762300,7.90505e-323,1.50E-244,2.88E-256,5.22E-06,1.69E-247,2.96439e-322,4.35E-128,3.80431e-322,1.61E-21,0.12023,0.8141
762400,7.90505e-323,5.26E-245,7.13E-257,2.90E-06,1.05E-247,2.96439e-322,3.05E-128,3.80431e-322,1.17E-21,0.12049,0.813883
762500,7.90505e-323,1.85E-245,1.76E-257,1.61E-06,6.49E-248,2.96439e-322,2.14E-128,3.80431e-322,8.53E-22,0.120252,0.813294
762600,7.90505e-323,6.48E-246,4.36E-258,8.96E-07,4.03E-248,2.96439e-322,1.51E-128,3.80431e-322,6.22E-22,0.120289,0.813399
762700,7.90505e-323,2.27E-246,1.08E-258,4.98E-07,2.50E-248,2.96439e-322,1.06E-128,3.80431e-322,4.53E-22,0.120049,0.815101
762800,7.90505e-323,7.95E-247,2.66E-259,2.76E-07,1.55E-248,2.96439e-322,7.42E-129,3.80431e-322,3.30E-22,0.119696,0.814273
