name,stra.13663,stra.13664,stra.13673,stra.13784,stra.13785,stra.13791,stra.13905,stra.13906,stra.14026,stra.14147,stra.14518,stra.14642,stra.13321
151,0.00771231,0.000112599,9.10E-21,0.00616017,4.36E-05,2.26E-18,0.00419766,1.03E-05,0.00229443,0.000884743,4.01E-41,0.00209044,1.78E-20
152,0.00939357,0.000144542,1.09E-20,0.00762111,5.65E-05,2.75E-18,0.00526961,1.35E-05,0.00292164,0.00114272,4.45E-41,0.00238193,1.76E-20
153,0.0115933,0.000189345,1.34E-20,0.00956537,7.50E-05,3.47E-18,0.00671844,1.80E-05,0.003782,0.00150185,5.18E-41,0.0027411,1.79E-20
154,0.0144938,0.000253129,1.72E-20,0.0121772,0.000101522,4.53E-18,0.0086976,2.47E-05,0.00497614,0.0020082,6.31E-41,0.00318526,1.87E-20
155,0.0183245,0.000344815,2.28E-20,0.0156979,0.000140175,6.10E-18,0.0114145,3.44E-05,0.00664375,0.00272731,8.06E-41,0.00373263,2.01E-20
156,0.0233381,0.00047663,3.10E-20,0.0204117,0.000196495,8.44E-18,0.0151254,4.88E-05,0.00896413,0.0037461,1.07E-40,0.00439699,2.21E-20
157,0.0297382,0.000663415,4.33E-20,0.0265843,0.00027743,1.19E-17,0.0200928,6.96E-05,0.0121334,0.00516478,1.47E-40,0.00517734,2.46E-20
158,0.0375423,0.000919279,6.07E-20,0.0343319,0.000389932,1.69E-17,0.0264816,9.90E-05,0.0163,0.00706898,2.06E-40,0.0060442,2.77E-20
159,0.0464377,0.00125124,8.45E-20,0.0434601,0.000538106,2.37E-17,0.0342163,0.00013807,0.0214664,0.00948291,2.87E-40,0.00693289,3.09E-20
160,0.0557755,0.00165331,1.15E-19,0.0534142,0.000720317,3.24E-17,0.0429092,0.000186729,0.0274248,0.0123327,3.92E-40,0.00775865,3.38E-20
161,0.0648,0.00210714,1.51E-19,0.0634609,0.000929058,4.27E-17,0.0519778,0.000243115,0.0338133,0.0154625,5.20E-40,0.00845193,3.61E-20
162,0.0729525,0.00258992,1.91E-19,0.0729871,0.00115425,5.43E-17,0.0608837,0.000304597,0.0402661,0.0187007,6.66E-40,0.00898525,3.75E-20
163,0.0800001,0.00308267,2.35E-19,0.0816639,0.00138705,6.67E-17,0.0692927,0.000368765,0.0465304,0.0219176,8.25E-40,0.00937054,3.81E-20
164,0.0859604,0.00357328,2.79E-19,0.0894128,0.00162149,7.96E-17,0.0770738,0.000433922,0.0524825,0.0250401,9.91E-40,0.0096385,3.78E-20
165,0.0909678,0.00405536,3.24E-19,0.0962925,0.00185415,9.27E-17,0.0842215,0.00049905,0.0580864,0.0280375,1.16E-39,0.00982112,3.70E-20
166,0.0951817,0.00452604,3.70E-19,0.10241,0.00208331,1.06E-16,0.0907849,0.0005636,0.0633497,0.0309022,1.33E-39,0.00994416,3.58E-20
167,0.0987463,0.00498439,4.15E-19,0.107874,0.00230821,1.19E-16,0.0968283,0.000627295,0.0682973,0.0336377,1.51E-39,0.0100261,3.42E-20
168,0.10178,0.00543036,4.60E-19,0.112783,0.00252859,1.32E-16,0.102414,0.000690012,0.072958,0.0362516,1.68E-39,0.0100797,3.25E-20
169,0.104377,0.00586439,5.05E-19,0.117218,0.00274444,1.45E-16,0.107597,0.000751715,0.0773598,0.0387526,1.85E-39,0.0101135,3.07E-20
170,0.106612,0.00628709,5.49E-19,0.121245,0.00295591,1.58E-16,0.112426,0.00081241,0.081528,0.0411494,2.03E-39,0.0101333,2.89E-20
171,0.108542,0.00669915,5.92E-19,0.124918,0.00316321,1.70E-16,0.116939,0.000872129,0.0854848,0.0434501,2.20E-39,0.0101431,2.70E-20
172,0.110214,0.00710125,6.36E-19,0.128281,0.00336655,1.83E-16,0.121171,0.000930915,0.0892494,0.0456622,2.37E-39,0.0101458,2.52E-20
173,0.111664,0.00749404,6.78E-19,0.131371,0.00356616,1.96E-16,0.12515,0.000988815,0.0928384,0.0477921,2.54E-39,0.0101431,2.34E-20
174,0.112923,0.00787811,7.21E-19,0.134219,0.00376227,2.08E-16,0.1289,0.00104588,0.0962664,0.0498456,2.71E-39,0.0101365,2.17E-20
175,0.114016,0.00825401,7.63E-19,0.136849,0.00395507,2.20E-16,0.132442,0.00110214,0.0995458,0.0518278,2.88E-39,0.0101269,2.01E-20
176,0.114961,0.00862225,8.04E-19,0.139283,0.00414476,2.33E-16,0.135792,0.00115766,0.102688,0.0537433,3.05E-39,0.0101151,1.86E-20
177,0.115777,0.00898328,8.46E-19,0.14154,0.0043315,2.45E-16,0.138967,0.00121246,0.105701,0.0555962,3.21E-39,0.0101015,1.72E-20
178,0.116477,0.00933752,8.86E-19,0.143636,0.00451547,2.57E-16,0.14198,0.00126659,0.108595,0.0573902,3.38E-39,0.0100866,1.58E-20
179,0.117074,0.00968535,9.27E-19,0.145583,0.00469681,2.69E-16,0.144843,0.00132009,0.111378,0.0591284,3.55E-39,0.0100707,1.46E-20
180,0.117578,0.0100271,9.67E-19,0.147395,0.00487567,2.81E-16,0.147566,0.00137298,0.114055,0.060814,3.71E-39,0.0100539,1.34E-20
181,0.117998,0.0103632,1.01E-18,0.149082,0.00505216,2.92E-16,0.150158,0.00142529,0.116634,0.0624496,3.88E-39,0.0100365,1.23E-20
182,0.118342,0.0106938,1.05E-18,0.150652,0.00522642,3.04E-16,0.152629,0.00147706,0.119119,0.0640379,4.04E-39,0.0100185,1.13E-20
183,0.118617,0.0110192,1.09E-18,0.152116,0.00539856,3.16E-16,0.154986,0.00152831,0.121517,0.065581,4.21E-39,0.0100001,1.04E-20
184,0.11883,0.0113398,1.13E-18,0.15348,0.00556868,3.27E-16,0.157235,0.00157907,0.123831,0.0670812,4.37E-39,0.00998146,9.50E-21
185,0.118985,0.0116558,1.16E-18,0.154751,0.0057369,3.39E-16,0.159383,0.00162936,0.126066,0.0685406,4.53E-39,0.00996252,8.70E-21
186,0.119088,0.0119673,1.20E-18,0.155936,0.0059033,3.51E-16,0.161436,0.00167922,0.128226,0.0699609,4.69E-39,0.00994338,7.97E-21
187,0.119142,0.0122747,1.24E-18,0.15704,0.00606799,3.62E-16,0.163399,0.00172865,0.130315,0.0713439,4.86E-39,0.00992411,7.30E-21
188,0.119153,0.0125781,1.28E-18,0.158068,0.00623104,3.73E-16,0.165278,0.00177769,0.132337,0.0726913,5.02E-39,0.00990473,6.68E-21
189,0.119123,0.0128778,1.32E-18,0.159025,0.00639255,3.85E-16,0.167076,0.00182636,0.134294,0.0740045,5.18E-39,0.00988529,6.12E-21
190,0.119056,0.0131739,1.36E-18,0.159915,0.00655259,3.96E-16,0.168798,0.00187467,0.136189,0.0752851,5.34E-39,0.00986582,5.59E-21
191,0.118954,0.0134666,1.40E-18,0.160743,0.00671124,4.08E-16,0.170448,0.00192264,0.138026,0.0765345,5.50E-39,0.00984634,5.12E-21
192,0.118821,0.013756,1.43E-18,0.161512,0.00686858,4.19E-16,0.172029,0.0019703,0.139807,0.0777538,5.66E-39,0.00982688,4.68E-21
193,0.118658,0.0140424,1.47E-18,0.162226,0.00702467,4.30E-16,0.173545,0.00201766,0.141535,0.0789444,5.83E-39,0.00980746,4.28E-21
194,0.118469,0.0143259,1.51E-18,0.162887,0.00717958,4.41E-16,0.175,0.00206474,0.143211,0.0801073,5.99E-39,0.00978809,3.91E-21
195,0.118254,0.0146067,1.55E-18,0.163498,0.00733338,4.53E-16,0.176395,0.00211155,0.144838,0.0812437,6.15E-39,0.0097688,3.58E-21
196,0.118016,0.0148848,1.58E-18,0.164063,0.00748614,4.64E-16,0.177734,0.00215812,0.146419,0.0823546,6.31E-39,0.00974959,3.27E-21
197,0.117757,0.0151604,1.62E-18,0.164584,0.0076379,4.75E-16,0.17902,0.00220446,0.147954,0.083441,6.47E-39,0.00973049,2.99E-21
198,0.117478,0.0154337,1.66E-18,0.165063,0.00778872,4.86E-16,0.180255,0.00225057,0.149447,0.0845038,6.63E-39,0.00971149,2.73E-21
199,0.11718,0.0157047,1.70E-18,0.165502,0.00793867,4.97E-16,0.18144,0.00229649,0.150898,0.0855439,6.79E-39,0.00969261,2.50E-21
200,0.116866,0.0159737,1.73E-18,0.165904,0.00808779,5.09E-16,0.182579,0.00234222,0.15231,0.0865621,6.95E-39,0.00967386,2.28E-21
201,0.116536,0.0162406,1.77E-18,0.16627,0.00823614,5.20E-16,0.183673,0.00238777,0.153683,0.0875593,7.11E-39,0.00965524,2.08E-21
202,0.116191,0.0165056,1.81E-18,0.166602,0.00838376,5.31E-16,0.184725,0.00243317,0.15502,0.0885361,7.27E-39,0.00963677,1.90E-21
203,0.115832,0.0167689,1.85E-18,0.166903,0.0085307,5.42E-16,0.185736,0.00247841,0.156321,0.0894934,7.44E-39,0.00961845,1.74E-21
204,0.115461,0.0170304,1.88E-18,0.167172,0.00867701,5.53E-16,0.186707,0.00252352,0.157589,0.0904317,7.60E-39,0.00960028,1.59E-21
205,0.115079,0.0172904,1.92E-18,0.167413,0.00882273,5.65E-16,0.187641,0.0025685,0.158824,0.0913518,7.76E-39,0.00958227,1.45E-21
206,0.114686,0.0175488,1.96E-18,0.167626,0.0089679,5.76E-16,0.188539,0.00261336,0.160027,0.0922543,7.92E-39,0.00956442,1.33E-21
207,0.114282,0.0178059,1.99E-18,0.167812,0.00911257,5.87E-16,0.189402,0.00265813,0.1612,0.0931398,8.08E-39,0.00954674,1.21E-21
208,0.11387,0.0180616,2.03E-18,0.167974,0.00925677,5.98E-16,0.190232,0.0027028,0.162344,0.0940089,8.25E-39,0.00952923,1.11E-21
209,0.113449,0.018316,2.07E-18,0.168111,0.00940053,6.10E-16,0.19103,0.0027474,0.16346,0.094862,8.41E-39,0.00951189,1.01E-21
210,0.11302,0.0185693,2.11E-18,0.168226,0.00954391,6.21E-16,0.191797,0.00279192,0.164548,0.0956998,8.57E-39,0.00949473,9.28E-22
211,0.112584,0.0188215,2.14E-18,0.168319,0.00968692,6.32E-16,0.192534,0.00283637,0.16561,0.0965227,8.74E-39,0.00947774,8.48E-22
212,0.112141,0.0190726,2.18E-18,0.168392,0.00982961,6.44E-16,0.193244,0.00288078,0.166647,0.0973312,8.90E-39,0.00946092,7.76E-22
213,0.111692,0.0193228,2.22E-18,0.168444,0.009972,6.55E-16,0.193925,0.00292514,0.167659,0.0981258,9.07E-39,0.00944429,7.10E-22
214,0.111237,0.019572,2.26E-18,0.168478,0.0101141,6.66E-16,0.194581,0.00296947,0.168648,0.0989069,9.23E-39,0.00942783,6.49E-22
215,0.110777,0.0198205,2.29E-18,0.168493,0.010256,6.78E-16,0.195211,0.00301377,0.169614,0.0996749,9.40E-39,0.00941155,5.94E-22
216,0.110312,0.0200682,2.33E-18,0.168491,0.0103977,6.89E-16,0.195817,0.00305806,0.170557,0.10043,9.56E-39,0.00939546,5.43E-22
217,0.109843,0.0203151,2.37E-18,0.168473,0.0105393,7.01E-16,0.196399,0.00310233,0.171479,0.101173,9.73E-39,0.00937954,4.97E-22
218,0.10937,0.0205615,2.41E-18,0.168439,0.0106807,7.12E-16,0.196958,0.0031466,0.17238,0.101904,9.90E-39,0.0093638,4.55E-22
219,0.108894,0.0208072,2.45E-18,0.16839,0.0108219,7.24E-16,0.197495,0.00319088,0.173261,0.102624,1.01E-38,0.00934824,4.16E-22
220,0.108414,0.0210523,2.49E-18,0.168326,0.0109631,7.35E-16,0.198011,0.00323517,0.174122,0.103332,1.02E-38,0.00933285,3.81E-22
221,0.107931,0.021297,2.52E-18,0.168248,0.0111042,7.47E-16,0.198506,0.00327948,0.174965,0.10403,1.04E-38,0.00931765,3.49E-22
222,0.107446,0.0215412,2.56E-18,0.168157,0.0112453,7.59E-16,0.198982,0.00332381,0.175789,0.104716,1.06E-38,0.00930262,3.19E-22
223,0.106958,0.021785,2.60E-18,0.168054,0.0113863,7.70E-16,0.199438,0.00336818,0.176595,0.105393,1.07E-38,0.00928777,2.92E-22
224,0.106468,0.0220285,2.64E-18,0.167938,0.0115274,7.82E-16,0.199876,0.00341259,0.177384,0.106059,1.09E-38,0.00927309,2.68E-22
225,0.105976,0.0222717,2.68E-18,0.16781,0.0116684,7.94E-16,0.200296,0.00345704,0.178156,0.106716,1.11E-38,0.00925858,2.45E-22
226,0.105483,0.0225145,2.72E-18,0.167671,0.0118095,8.06E-16,0.200699,0.00350155,0.178912,0.107363,1.13E-38,0.00924424,2.25E-22
227,0.104988,0.0227572,2.76E-18,0.167522,0.0119507,8.18E-16,0.201084,0.00354611,0.179652,0.108001,1.14E-38,0.00923008,2.06E-22
228,0.104492,0.0229997,2.80E-18,0.167362,0.012092,8.30E-16,0.201454,0.00359074,0.180377,0.108631,1.16E-38,0.00921608,1.88E-22
229,0.103995,0.023242,2.84E-18,0.167192,0.0122333,8.42E-16,0.201808,0.00363544,0.181087,0.109251,1.18E-38,0.00920225,1.73E-22
230,0.103498,0.0234842,2.88E-18,0.167013,0.0123748,8.54E-16,0.202146,0.00368021,0.181782,0.109863,1.20E-38,0.00918858,1.58E-22
231,0.102999,0.0237263,2.92E-18,0.166824,0.0125164,8.66E-16,0.20247,0.00372506,0.182463,0.110467,1.21E-38,0.00917508,1.45E-22
232,0.1025,0.0239684,2.96E-18,0.166627,0.0126582,8.78E-16,0.202779,0.00377,0.18313,0.111062,1.23E-38,0.00916173,1.33E-22
233,0.102001,0.0242104,3.00E-18,0.166422,0.0128002,8.90E-16,0.203074,0.00381502,0.183784,0.11165,1.25E-38,0.00914855,1.22E-22
234,0.101502,0.0244525,3.04E-18,0.166208,0.0129423,9.03E-16,0.203356,0.00386014,0.184424,0.11223,1.27E-38,0.00913552,1.12E-22
235,0.101003,0.0246946,3.08E-18,0.165987,0.0130847,9.15E-16,0.203625,0.00390536,0.185052,0.112802,1.29E-38,0.00912265,1.03E-22
236,0.100503,0.0249369,3.12E-18,0.165758,0.0132273,9.27E-16,0.203881,0.00395068,0.185668,0.113368,1.30E-38,0.00910993,9.42E-23
237,0.100004,0.0251792,3.16E-18,0.165522,0.0133701,9.40E-16,0.204124,0.00399611,0.186271,0.113926,1.32E-38,0.00909736,8.64E-23
238,0.0995056,0.0254216,3.20E-18,0.165279,0.0135132,9.52E-16,0.204356,0.00404166,0.186863,0.114477,1.34E-38,0.00908494,7.93E-23
239,0.0990073,0.0256643,3.24E-18,0.16503,0.0136565,9.65E-16,0.204576,0.00408732,0.187443,0.115022,1.36E-38,0.00907266,7.28E-23
240,0.0985096,0.0259071,3.29E-18,0.164774,0.0138001,9.78E-16,0.204784,0.0041331,0.188012,0.115559,1.38E-38,0.00906053,6.68E-23
241,0.0980126,0.0261501,3.33E-18,0.164512,0.013944,9.91E-16,0.204982,0.00417901,0.18857,0.116091,1.40E-38,0.00904854,6.13E-23
242,0.0975163,0.0263933,3.37E-18,0.164244,0.0140882,1.00E-15,0.205168,0.00422505,0.189117,0.116616,1.41E-38,0.00903669,5.63E-23
243,0.0970208,0.0266369,3.41E-18,0.163971,0.0142328,1.02E-15,0.205345,0.00427121,0.189654,0.117134,1.43E-38,0.00902497,5.17E-23
244,0.0965262,0.0268807,3.45E-18,0.163692,0.0143776,1.03E-15,0.205511,0.00431752,0.19018,0.117647,1.45E-38,0.00901339,4.75E-23
245,0.0960325,0.0271248,3.50E-18,0.163408,0.0145228,1.04E-15,0.205667,0.00436396,0.190697,0.118154,1.47E-38,0.00900195,4.37E-23
246,0.09554,0.0273692,3.54E-18,0.163119,0.0146684,1.06E-15,0.205813,0.00441055,0.191204,0.118655,1.49E-38,0.00899063,4.01E-23
247,0.0950485,0.027614,3.58E-18,0.162825,0.0148143,1.07E-15,0.20595,0.00445729,0.191701,0.11915,1.51E-38,0.00897944,3.69E-23
248,0.0945583,0.0278591,3.63E-18,0.162526,0.0149606,1.08E-15,0.206078,0.00450417,0.192189,0.11964,1.53E-38,0.00896838,3.39E-23
249,0.0940692,0.0281047,3.67E-18,0.162223,0.0151073,1.10E-15,0.206197,0.00455121,0.192668,0.120124,1.55E-38,0.00895744,3.11E-23
250,0.0935815,0.0283506,3.72E-18,0.161916,0.0152544,1.11E-15,0.206308,0.00459841,0.193138,0.120603,1.57E-38,0.00894662,2.86E-23
251,0.0930951,0.0285969,3.76E-18,0.161604,0.0154019,1.12E-15,0.20641,0.00464576,0.1936,0.121076,1.59E-38,0.00893592,2.63E-23
252,0.0926102,0.0288437,3.81E-18,0.161289,0.0155498,1.14E-15,0.206503,0.00469328,0.194052,0.121545,1.61E-38,0.00892534,2.42E-23
253,0.0921266,0.029091,3.85E-18,0.16097,0.0156981,1.15E-15,0.206589,0.00474096,0.194497,0.122008,1.63E-38,0.00891486,2.23E-23
254,0.0916446,0.0293387,3.90E-18,0.160647,0.0158468,1.16E-15,0.206666,0.00478881,0.194933,0.122467,1.65E-38,0.00890451,2.05E-23
255,0.0911641,0.0295869,3.94E-18,0.16032,0.015996,1.18E-15,0.206736,0.00483683,0.195361,0.122921,1.67E-38,0.00889426,1.89E-23
256,0.0906852,0.0298356,3.99E-18,0.15999,0.0161457,1.19E-15,0.206799,0.00488503,0.195781,0.12337,1.69E-38,0.00888411,1.74E-23
257,0.0902079,0.0300848,4.03E-18,0.159657,0.0162958,1.21E-15,0.206854,0.0049334,0.196193,0.123814,1.71E-38,0.00887408,1.60E-23
258,0.0897322,0.0303346,4.08E-18,0.159321,0.0164464,1.22E-15,0.206902,0.00498195,0.196598,0.124254,1.73E-38,0.00886414,1.47E-23
259,0.0892582,0.0305849,4.13E-18,0.158982,0.0165974,1.23E-15,0.206943,0.00503068,0.196996,0.124689,1.75E-38,0.00885431,1.36E-23
260,0.088786,0.0308357,4.17E-18,0.15864,0.016749,1.25E-15,0.206977,0.0050796,0.197386,0.12512,1.77E-38,0.00884457,1.25E-23
261,0.0883154,0.0310871,4.22E-18,0.158295,0.016901,1.26E-15,0.207004,0.0051287,0.197769,0.125546,1.79E-38,0.00883493,1.15E-23
262,0.0878466,0.0313391,4.27E-18,0.157947,0.0170535,1.28E-15,0.207025,0.005178,0.198145,0.125968,1.81E-38,0.00882538,1.06E-23
263,0.0873796,0.0315917,4.32E-18,0.157597,0.0172065,1.29E-15,0.20704,0.00522748,0.198514,0.126386,1.83E-38,0.00881593,9.76E-24
264,0.0869144,0.0318449,4.36E-18,0.157244,0.0173601,1.31E-15,0.207048,0.00527715,0.198876,0.1268,1.85E-38,0.00880656,8.99E-24
265,0.0864511,0.0320987,4.41E-18,0.156889,0.0175141,1.32E-15,0.20705,0.00532702,0.199232,0.12721,1.88E-38,0.00879729,8.29E-24
266,0.0859896,0.0323531,4.46E-18,0.156532,0.0176687,1.34E-15,0.207047,0.00537709,0.199581,0.127616,1.90E-38,0.00878809,7.64E-24
267,0.0855299,0.0326081,4.51E-18,0.156172,0.0178238,1.35E-15,0.207037,0.00542736,0.199924,0.128017,1.92E-38,0.00877898,7.05E-24
268,0.0850722,0.0328638,4.56E-18,0.155811,0.0179795,1.37E-15,0.207022,0.00547783,0.20026,0.128415,1.94E-38,0.00876996,6.50E-24
269,0.0846163,0.0331202,4.61E-18,0.155447,0.0181356,1.38E-15,0.207001,0.0055285,0.20059,0.128809,1.96E-38,0.00876101,5.99E-24
270,0.0841623,0.0333772,4.66E-18,0.155081,0.0182924,1.40E-15,0.206975,0.00557938,0.200914,0.1292,1.98E-38,0.00875214,5.53E-24
271,0.0837103,0.0336349,4.71E-18,0.154714,0.0184497,1.41E-15,0.206943,0.00563047,0.201232,0.129586,2.01E-38,0.00874334,5.10E-24
272,0.0832602,0.0338933,4.76E-18,0.154345,0.0186075,1.43E-15,0.206906,0.00568176,0.201544,0.129969,2.03E-38,0.00873461,4.71E-24
273,0.0828121,0.0341523,4.81E-18,0.153974,0.0187659,1.44E-15,0.206864,0.00573327,0.201851,0.130349,2.05E-38,0.00872596,4.34E-24
274,0.0823659,0.0344121,4.86E-18,0.153601,0.0189249,1.46E-15,0.206817,0.00578499,0.202151,0.130724,2.07E-38,0.00871738,4.01E-24
275,0.0819217,0.0346725,4.91E-18,0.153227,0.0190845,1.47E-15,0.206765,0.00583692,0.202446,0.131097,2.10E-38,0.00870886,3.70E-24
276,0.0814795,0.0349337,4.97E-18,0.152851,0.0192446,1.49E-15,0.206708,0.00588907,0.202736,0.131466,2.12E-38,0.00870041,3.42E-24
277,0.0810392,0.0351955,5.02E-18,0.152474,0.0194053,1.51E-15,0.206646,0.00594144,0.20302,0.131831,2.14E-38,0.00869202,3.16E-24
278,0.080601,0.0354581,5.07E-18,0.152096,0.0195666,1.52E-15,0.20658,0.00599402,0.203298,0.132193,2.17E-38,0.0086837,2.91E-24
279,0.0801647,0.0357214,5.12E-18,0.151716,0.0197285,1.54E-15,0.206509,0.00604683,0.203572,0.132552,2.19E-38,0.00867543,2.69E-24
280,0.0797305,0.0359855,5.18E-18,0.151335,0.019891,1.55E-15,0.206434,0.00609986,0.20384,0.132907,2.21E-38,0.00866722,2.49E-24
281,0.0792982,0.0362503,5.23E-18,0.150953,0.0200541,1.57E-15,0.206354,0.00615311,0.204103,0.13326,2.24E-38,0.00865907,2.30E-24
282,0.078868,0.0365158,5.28E-18,0.15057,0.0202178,1.59E-15,0.20627,0.00620659,0.204361,0.133609,2.26E-38,0.00865097,2.12E-24
283,0.0784397,0.0367821,5.34E-18,0.150185,0.0203821,1.60E-15,0.206182,0.0062603,0.204613,0.133955,2.28E-38,0.00864293,1.96E-24
284,0.0780135,0.0370492,5.39E-18,0.1498,0.0205471,1.62E-15,0.206089,0.00631423,0.204861,0.134297,2.31E-38,0.00863493,1.82E-24
285,0.0775893,0.037317,5.45E-18,0.149414,0.0207126,1.64E-15,0.205993,0.00636839,0.205104,0.134637,2.33E-38,0.00862699,1.68E-24
286,0.0771671,0.0375856,5.50E-18,0.149026,0.0208788,1.65E-15,0.205892,0.00642278,0.205343,0.134974,2.36E-38,0.00861909,1.55E-24
287,0.0767469,0.0378549,5.56E-18,0.148638,0.0210455,1.67E-15,0.205788,0.00647741,0.205576,0.135307,2.38E-38,0.00861124,1.44E-24
288,0.0763288,0.038125,5.62E-18,0.148249,0.0212129,1.69E-15,0.20568,0.00653227,0.205805,0.135638,2.41E-38,0.00860343,1.33E-24
289,0.0759127,0.0383959,5.67E-18,0.147859,0.021381,1.71E-15,0.205568,0.00658736,0.206029,0.135966,2.43E-38,0.00859567,1.23E-24
290,0.0754985,0.0386676,5.73E-18,0.147469,0.0215496,1.72E-15,0.205452,0.00664269,0.206249,0.136291,2.46E-38,0.00858795,1.14E-24
291,0.0750864,0.0389401,5.79E-18,0.147077,0.021719,1.74E-15,0.205333,0.00669825,0.206464,0.136612,2.48E-38,0.00858026,1.05E-24
292,0.0746763,0.0392133,5.84E-18,0.146685,0.0218889,1.76E-15,0.20521,0.00675406,0.206675,0.136932,2.51E-38,0.00857262,9.74E-25
293,0.0742683,0.0394874,5.90E-18,0.146293,0.0220595,1.78E-15,0.205083,0.0068101,0.206881,0.137248,2.53E-38,0.00856501,9.01E-25
294,0.0738622,0.0397622,5.96E-18,0.1459,0.0222307,1.79E-15,0.204953,0.00686638,0.207083,0.137561,2.56E-38,0.00855744,8.34E-25
295,0.0734581,0.0400379,6.02E-18,0.145506,0.0224026,1.81E-15,0.20482,0.00692291,0.207281,0.137872,2.58E-38,0.0085499,7.73E-25
296,0.0730561,0.0403143,6.08E-18,0.145112,0.0225751,1.83E-15,0.204683,0.00697967,0.207475,0.13818,2.61E-38,0.00854239,7.16E-25
297,0.072656,0.0405915,6.14E-18,0.144717,0.0227483,1.85E-15,0.204543,0.00703668,0.207664,0.138485,2.64E-38,0.00853491,6.63E-25
298,0.0722579,0.0408696,6.20E-18,0.144322,0.0229221,1.87E-15,0.2044,0.00709393,0.207849,0.138788,2.66E-38,0.00852746,6.14E-25
299,0.0718619,0.0411484,6.26E-18,0.143926,0.0230966,1.88E-15,0.204254,0.00715143,0.208031,0.139088,2.69E-38,0.00852004,5.69E-25
300,0.0714678,0.0414281,6.32E-18,0.14353,0.0232717,1.90E-15,0.204105,0.00720918,0.208208,0.139385,2.72E-38,0.00851265,5.27E-25
301,0.0710757,0.0417085,6.38E-18,0.143134,0.0234475,1.92E-15,0.203952,0.00726717,0.208381,0.13968,2.74E-38,0.00850528,4.88E-25
302,0.0706856,0.0419898,6.44E-18,0.142737,0.023624,1.94E-15,0.203797,0.00732541,0.20855,0.139972,2.77E-38,0.00849794,4.53E-25
303,0.0702974,0.0422719,6.50E-18,0.14234,0.0238011,1.96E-15,0.203638,0.00738389,0.208716,0.140261,2.80E-38,0.00849062,4.20E-25
304,0.0699113,0.0425548,6.57E-18,0.141943,0.0239789,1.98E-15,0.203477,0.00744263,0.208877,0.140548,2.82E-38,0.00848332,3.89E-25
305,0.0695271,0.0428385,6.63E-18,0.141545,0.0241574,2.00E-15,0.203312,0.00750162,0.209035,0.140833,2.85E-38,0.00847604,3.61E-25
306,0.0691448,0.043123,6.69E-18,0.141148,0.0243365,2.02E-15,0.203145,0.00756086,0.209189,0.141115,2.88E-38,0.00846878,3.35E-25
307,0.0687645,0.0434084,6.76E-18,0.14075,0.0245163,2.04E-15,0.202976,0.00762035,0.209339,0.141394,2.91E-38,0.00846153,3.10E-25
308,0.0683862,0.0436945,6.82E-18,0.140352,0.0246968,2.06E-15,0.202803,0.00768009,0.209486,0.141671,2.94E-38,0.0084543,2.88E-25
309,0.0680098,0.0439815,6.88E-18,0.139954,0.024878,2.08E-15,0.202628,0.00774009,0.209629,0.141946,2.96E-38,0.00844709,2.67E-25
310,0.0676353,0.0442693,6.95E-18,0.139556,0.0250598,2.10E-15,0.20245,0.00780034,0.209768,0.142218,2.99E-38,0.00843989,2.48E-25
311,0.0672628,0.0445579,7.01E-18,0.139157,0.0252423,2.12E-15,0.202269,0.00786084,0.209904,0.142488,3.02E-38,0.00843271,2.30E-25
312,0.0668922,0.0448474,7.08E-18,0.138759,0.0254255,2.14E-15,0.202086,0.0079216,0.210036,0.142756,3.05E-38,0.00842554,2.14E-25
313,0.0665235,0.0451376,7.15E-18,0.138361,0.0256094,2.16E-15,0.201901,0.00798262,0.210165,0.143021,3.08E-38,0.00841837,1.98E-25
314,0.0661567,0.0454287,7.21E-18,0.137962,0.0257939,2.18E-15,0.201713,0.00804389,0.210291,0.143284,3.11E-38,0.00841122,1.84E-25
315,0.0657919,0.0457206,7.28E-18,0.137564,0.0259791,2.20E-15,0.201522,0.00810542,0.210412,0.143544,3.14E-38,0.00840408,1.71E-25
316,0.0654289,0.0460133,7.35E-18,0.137166,0.026165,2.22E-15,0.201329,0.00816721,0.210531,0.143802,3.17E-38,0.00839694,1.59E-25
317,0.0650678,0.0463068,7.41E-18,0.136767,0.0263516,2.24E-15,0.201134,0.00822926,0.210646,0.144058,3.20E-38,0.00838981,1.47E-25
318,0.0647086,0.0466011,7.48E-18,0.136369,0.0265389,2.26E-15,0.200936,0.00829157,0.210758,0.144312,3.23E-38,0.00838268,1.37E-25
319,0.0643513,0.0468963,7.55E-18,0.135971,0.0267268,2.28E-15,0.200737,0.00835413,0.210867,0.144563,3.25E-38,0.00837556,1.27E-25
320,0.0639958,0.0471922,7.62E-18,0.135573,0.0269155,2.30E-15,0.200534,0.00841696,0.210972,0.144812,3.29E-38,0.00836844,1.18E-25
321,0.0636422,0.047489,7.69E-18,0.135175,0.0271048,2.32E-15,0.20033,0.00848004,0.211074,0.145059,3.32E-38,0.00836133,1.10E-25
322,0.0632905,0.0477866,7.76E-18,0.134777,0.0272948,2.34E-15,0.200124,0.00854339,0.211173,0.145304,3.35E-38,0.00835422,1.02E-25
323,0.0629406,0.048085,7.83E-18,0.13438,0.0274855,2.36E-15,0.199915,0.008607,0.211269,0.145546,3.38E-38,0.0083471,9.49E-26
