generation,ave_total_payoff
876050,2.986371761
876100,2.986154541
876150,2.986840604
876200,2.985842318
876250,2.986897957
876300,2.985894651
876350,2.986818835
876400,2.986944793
876450,2.986971647
876500,2.986146232
876550,2.985368932
876600,2.985678619
876650,2.986684535
876700,2.986432288
876750,2.986157535
876800,2.986602675
876850,2.98694673
876900,2.98609797
876950,2.985369378
877000,2.986749226
877050,2.986734307
877100,2.985725798
877150,2.985913154
877200,2.985846826
877250,2.985310492
877300,2.985117163
877350,2.986441328
877400,2.986556599
877450,2.985697211
877500,2.985662744
877550,2.986432756
877600,2.984181252
877650,2.986625497
877700,2.986601942
877750,2.986336397
877800,2.986695872
877850,2.986639718
877900,2.985756298
877950,2.985259577
878000,2.986812383
878050,2.986356201
878100,2.986351667
878150,2.986296114
878200,2.985043039
878250,2.986468292
878300,2.986813993
878350,2.984224558
878400,2.986483126
878450,2.986743768
878500,2.986209212
878550,2.986744587
878600,2.986731759
878650,2.986034189
878700,2.986654184
878750,2.986342793
878800,2.986725203
878850,2.986874581
878900,2.985619678
878950,2.985960115
879000,2.986841895
879050,2.985501692
879100,2.985945996
879150,2.986208258
879200,2.986019355
879250,2.985890736
879300,2.986346947
879350,2.986709943
879400,2.986069453
879450,2.986287196
879500,2.984118132
879550,2.983832468
879600,2.986531217
879650,2.986348454
879700,2.986758657
879750,2.985529992
879800,2.985945508
879850,2.985642999
879900,2.986753044
879950,2.984284931
880000,2.986660828
880050,2.98419686
880100,2.983864637
880150,2.986713564
880200,2.985866096
880250,2.986707982
880300,2.986727195
880350,2.986869222
880400,2.98552622
880450,2.985355265
880500,2.986592238
880550,2.986491558
880600,2.98655109
880650,2.986835878
880700,2.986839259
880750,2.986705006
880800,2.986670296
880850,2.986772382
880900,2.986121937
880950,2.98681174
881000,2.985515724
881050,2.986457471
881100,2.98665579
881150,2.986288912
881200,2.986508687
881250,2.984978469
881300,2.98667435
881350,2.985014142
881400,2.984401422
881450,2.986001944
881500,2.98642783
881550,2.986876535
881600,2.986625273
881650,2.984049299
881700,2.98648499
881750,2.985170069
881800,2.985456115
881850,2.985537207
881900,2.984658192
881950,2.986538232
882000,2.986010532
882050,2.986843454
882100,2.986337491
882150,2.986066981
882200,2.986217442
882250,2.984162991
882300,2.986584746
882350,2.986741415
882400,2.986944708
882450,2.986754668
882500,2.985763472
882550,2.986893318
882600,2.98690815
882650,2.984615186
882700,2.986271049
882750,2.986244324
882800,2.986583265
882850,2.986611576
882900,2.985806613
882950,2.98537959
883000,2.986301048
883050,2.984296359
883100,2.98572044
883150,2.984758867
883200,2.986538853
883250,2.985131922
883300,2.986063694
883350,2.986354942
883400,2.985808514
883450,2.985822608
883500,2.985451542
883550,2.985984695
883600,2.986040143
883650,2.986708757
883700,2.984478624
883750,2.985962977
883800,2.985543669
883850,2.986732186
883900,2.986946111
883950,2.986772176
884000,2.985798652
884050,2.986358195
884100,2.986917583
884150,2.986690452
884200,2.985694647
884250,2.986986129
884300,2.985785918
884350,2.986101628
884400,2.985826664
884450,2.986376809
884500,2.986672386
884550,2.986138958
884600,2.986526471
884650,2.986829328
884700,2.986570204
884750,2.986484343
884800,2.986138787
884850,2.986574001
884900,2.986065449
884950,2.985843421
885000,2.986752145
885050,2.986720159
885100,2.985992411
885150,2.984166665
885200,2.986787204
885250,2.98677872
885300,2.985823529
885350,2.984560818
885400,2.986342834
885450,2.986207437
885500,2.986866582
885550,2.986922842
885600,2.985952247
885650,2.985799403
885700,2.986150261
885750,2.986153953
885800,2.986348598
885850,2.98604639
885900,2.986622753
885950,2.986127495
886000,2.98667372
886050,2.986070736
886100,2.986281211
886150,2.986289307
886200,2.986030326
886250,2.986373639
886300,2.986607117
886350,2.985119949
886400,2.985093949
886450,2.985837363
886500,2.98641873
886550,2.986308621
886600,2.986066533
886650,2.986602034
886700,2.985941838
886750,2.986436856
886800,2.985704346
886850,2.98568643
886900,2.986477088
886950,2.986492271
887000,2.986581573
887050,2.986293586
887100,2.986658176
887150,2.985827704
887200,2.986875567
887250,2.985255951
887300,2.985754171
887350,2.986843485
887400,2.985803852
887450,2.984726037
887500,2.985688808
887550,2.986952505
887600,2.986467599
887650,2.985664106
887700,2.985829092
887750,2.985104054
887800,2.984798969
887850,2.985676662
887900,2.986094952
887950,2.985522976
888000,2.985592781
888050,2.986761015
888100,2.985343081
888150,2.986776116
888200,2.986229746
888250,2.985891961
888300,2.98648211
888350,2.985535893
888400,2.985276161
888450,2.986946964
888500,2.985804469
888550,2.986717661
888600,2.986702935
888650,2.984915827
888700,2.986309189
888750,2.985395452
888800,2.986449467
888850,2.985272906
888900,2.986416623
888950,2.986349337
889000,2.986815705
889050,2.986470997
889100,2.986752093
889150,2.986146594
889200,2.986926155
889250,2.985716883
889300,2.986057518
889350,2.984531203
889400,2.98621845
889450,2.985516862
889500,2.985770881
889550,2.984508526
889600,2.985822072
889650,2.986590584
889700,2.984493585
889750,2.985320401
889800,2.986610167
889850,2.986394262
889900,2.98672482
889950,2.984615556
890000,2.985944533
890050,2.986624271
890100,2.984551578
890150,2.986381915
890200,2.984995883
890250,2.985450308
890300,2.986510678
890350,2.985586387
890400,2.98464226
890450,2.985124893
890500,2.986649268
890550,2.985143802
890600,2.986631485
890650,2.986550497
890700,2.986587877
890750,2.986147162
890800,2.986215966
890850,2.985927648
890900,2.986517562
890950,2.986867914
891000,2.986864501
891050,2.986111307
891100,2.986718858
891150,2.986850847
891200,2.986177606
891250,2.9866446
891300,2.986798393
891350,2.985693819
891400,2.985681576
891450,2.986611366
891500,2.986169639
891550,2.986748059
891600,2.985829315
891650,2.985756318
891700,2.986493983
891750,2.985615407
891800,2.985347384
891850,2.986025907
891900,2.986270947
891950,2.986720043
892000,2.985968647
892050,2.985957977
892100,2.985098221
892150,2.986629631
892200,2.985413309
892250,2.984945251
892300,2.986146166
892350,2.985834445
892400,2.986357251
892450,2.985076027
892500,2.985220723
892550,2.986607039
892600,2.986374072
892650,2.986350133
892700,2.98558534
892750,2.986348921
892800,2.986257925
892850,2.986383405
892900,2.983273599
892950,2.986843314
893000,2.984174502
893050,2.983710659
893100,2.986242802
893150,2.986230935
893200,2.986061417
893250,2.986892204
893300,2.986036166
893350,2.985807822
893400,2.983892101
893450,2.986345124
893500,2.986914087
893550,2.986970282
893600,2.986605773
893650,2.98673115
893700,2.986190244
893750,2.985646612
893800,2.986096692
893850,2.985191046
893900,2.985271166
893950,2.986222104
894000,2.986636182
894050,2.986777835
894100,2.986645348
894150,2.985916398
894200,2.986058992
894250,2.985440385
894300,2.986176949
894350,2.985890189
894400,2.986707422
894450,2.986318845
894500,2.986036608
894550,2.986121955
894600,2.98655054
894650,2.985603182
894700,2.986179877
894750,2.986688999
894800,2.986863138
894850,2.986733544
894900,2.986736205
894950,2.986570434
895000,2.985859471
895050,2.986827901
895100,2.985534033
895150,2.986857253
895200,2.98614466
895250,2.986206795
895300,2.985363185
895350,2.986865011
895400,2.986772508
895450,2.986404087
895500,2.986838955
895550,2.986007402
895600,2.986751617
895650,2.98582095
895700,2.985143802
895750,2.985495502
895800,2.98639239
895850,2.986239663
895900,2.986297569
895950,2.986053835
896000,2.986647753
896050,2.986634642
896100,2.986540367
896150,2.986633819
896200,2.986458822
896250,2.986311424
896300,2.985268237
896350,2.986322763
896400,2.983042745
896450,2.986424451
896500,2.986618219
896550,2.985388659
896600,2.984956253
896650,2.986575552
896700,2.986717122
896750,2.984220555
896800,2.986550392
896850,2.986685146
896900,2.986395314
896950,2.985136119
897000,2.986699595
897050,2.985968625
897100,2.98684391
897150,2.982652557
897200,2.985696252
897250,2.985810728
897300,2.98565928
897350,2.98626083
897400,2.986489114
897450,2.985332863
897500,2.985600929
897550,2.985916237
897600,2.986399463
897650,2.986174638
897700,2.986824967
897750,2.986780032
897800,2.983528777
897850,2.984510794
897900,2.986205491
897950,2.985189462
898000,2.984840349
898050,2.986535609
898100,2.986326086
898150,2.986075148
898200,2.984422998
898250,2.986855137
898300,2.986375234
898350,2.985928075
898400,2.986321426
898450,2.985773353
898500,2.986474055
898550,2.986699797
898600,2.984358649
898650,2.986127848
898700,2.986725261
898750,2.986477076
898800,2.98612519
898850,2.986818385
898900,2.986921027
898950,2.98631629
899000,2.986635419
899050,2.986775074
899100,2.986915003
899150,2.986194551
899200,2.98610443
899250,2.986346178
899300,2.985607272
899350,2.985706573
899400,2.986724865
899450,2.985765426
899500,2.98671038
899550,2.985921168
899600,2.985404033
899650,2.986513192
899700,2.984377764
899750,2.985779237
899800,2.985825428
899850,2.986812502
899900,2.986806892
899950,2.986043654
900000,2.986662766
900050,2.986778409
900100,2.985609863
900150,2.986286572
900200,2.986013743
900250,2.98575669
900300,2.985674625
900350,2.985425627
900400,2.985895081
900450,2.986060491
900500,2.986014639
900550,2.986105258
900600,2.986176763
900650,2.986504413
900700,2.986361203
900750,2.985483963
900800,2.985625659
900850,2.986817667
900900,2.986669647
900950,2.986571911
901000,2.985312749
901050,2.985922477
901100,2.984737552
901150,2.985828074
901200,2.984897259
901250,2.986538704
901300,2.985564426
901350,2.98665009
901400,2.986812364
901450,2.986929594
901500,2.986936368
901550,2.986358929
901600,2.986735003
901650,2.986339783
901700,2.985991594
901750,2.98529231
901800,2.986366973
901850,2.986337132
901900,2.984445471
901950,2.98644901
902000,2.986368066
902050,2.986797792
902100,2.986632931
902150,2.986532376
902200,2.986451424
902250,2.984202978
902300,2.985028532
902350,2.984828784
902400,2.986485541
902450,2.985757167
902500,2.985708598
902550,2.986147441
902600,2.985394577
902650,2.985577484
902700,2.986047883
902750,2.986095878
902800,2.986867828
902850,2.986692797
902900,2.986827923
902950,2.98553961
903000,2.985996406
903050,2.986150582
903100,2.985694951
903150,2.985500194
903200,2.985084711
903250,2.986228476
903300,2.986373361
903350,2.985824154
903400,2.986279164
903450,2.985983916
903500,2.986625587
903550,2.985661795
903600,2.9863961
903650,2.986245553
903700,2.986209149
903750,2.986697481
903800,2.986756147
903850,2.986114576
903900,2.986409367
903950,2.986074358
904000,2.985743044
904050,2.985222567
904100,2.986299969
904150,2.986747911
904200,2.986674986
904250,2.983964455
904300,2.985793803
904350,2.984757919
904400,2.98591835
904450,2.986184123
904500,2.986494671
904550,2.986327086
904600,2.986466577
904650,2.986936574
904700,2.986056742
904750,2.985925007
904800,2.986255793
904850,2.986557113
904900,2.986339787
904950,2.985740829
905000,2.985547293
905050,2.985716892
905100,2.986843099
905150,2.986616098
905200,2.985968387
905250,2.986494642
905300,2.985637529
905350,2.986902424
905400,2.985568648
905450,2.986283968
905500,2.984851665
905550,2.986316076
905600,2.98627192
905650,2.986424893
905700,2.984921438
905750,2.986386196
905800,2.985619746
905850,2.985580305
905900,2.98500029
905950,2.984845316
906000,2.986326308
906050,2.986564013
906100,2.986539053
906150,2.986714422
906200,2.986510622
906250,2.986372583
906300,2.986500043
906350,2.986591392
906400,2.986650949
906450,2.986125421
906500,2.985227056
906550,2.982572632
906600,2.986877883
906650,2.986926646
906700,2.985793462
906750,2.986803377
906800,2.986642913
906850,2.98661036
906900,2.983480208
906950,2.985097557
907000,2.983934496
907050,2.985980004
907100,2.985629468
907150,2.984334111
907200,2.986610977
907250,2.984960552
907300,2.985708526
907350,2.985148665
907400,2.985841894
907450,2.985252209
907500,2.985972156
907550,2.985661348
907600,2.984628456
907650,2.986510874
907700,2.986341721
907750,2.985826628
907800,2.985889493
907850,2.986289687
907900,2.986382654
907950,2.986778053
908000,2.986842678
908050,2.9855866
908100,2.986862915
908150,2.986904558
908200,2.985359296
908250,2.986541582
908300,2.984987459
908350,2.986566011
908400,2.986313284
908450,2.986225083
908500,2.986405145
908550,2.983926623
908600,2.986629641
908650,2.986304422
908700,2.984849885
908750,2.985506192
908800,2.985764067
908850,2.984940235
908900,2.985427503
908950,2.986423954
909000,2.984565007
909050,2.986593972
909100,2.986775028
909150,2.986678119
909200,2.986284226
909250,2.983320187
909300,2.983869578
909350,2.986989999
909400,2.986528236
909450,2.986910904
909500,2.985476416
909550,2.985091175
909600,2.986477255
909650,2.986032073
909700,2.986607661
909750,2.986125145
909800,2.984598094
909850,2.986137777
909900,2.984370515
909950,2.986560819
910000,2.986826676
910050,2.986606295
910100,2.985486232
910150,2.98591627
910200,2.985922524
910250,2.986036176
910300,2.986864981
910350,2.986719962
910400,2.986687483
910450,2.984412045
910500,2.982763007
910550,2.986343691
910600,2.985417914
910650,2.986330358
910700,2.986260575
910750,2.98621136
910800,2.985531745
910850,2.985737068
910900,2.986674379
910950,2.986556484
911000,2.986523022
911050,2.985632496
911100,2.985717369
911150,2.985844924
911200,2.984685708
911250,2.98666129
911300,2.986245058
911350,2.9856398
911400,2.985087154
911450,2.985267949
911500,2.985537402
911550,2.986360669
911600,2.984943266
911650,2.986587748
911700,2.986160766
911750,2.986162074
911800,2.986219431
911850,2.986134559
911900,2.984796528
911950,2.984368284
912000,2.984098592
912050,2.986870134
912100,2.985395597
912150,2.986381674
912200,2.986341792
912250,2.984891786
912300,2.986095348
912350,2.985765421
912400,2.986836209
912450,2.986831085
912500,2.986878539
912550,2.985124103
912600,2.986638539
912650,2.984688939
912700,2.98630368
912750,2.986403522
912800,2.98623744
912850,2.986717989
912900,2.984337546
912950,2.986181395
913000,2.984709688
913050,2.986628401
913100,2.986579736
913150,2.986711348
913200,2.984652376
913250,2.986593805
913300,2.986658469
913350,2.986122789
913400,2.985817276
913450,2.986576585
913500,2.985776276
913550,2.985327914
913600,2.986810936
913650,2.98672407
913700,2.986265596
913750,2.983854824
913800,2.986687943
913850,2.986079681
913900,2.986269919
913950,2.98598452
914000,2.984873176
914050,2.98670663
914100,2.986120087
914150,2.986109191
914200,2.986226198
914250,2.986695703
914300,2.985265142
914350,2.986068462
914400,2.982215051
914450,2.986828168
914500,2.986279141
914550,2.986749754
914600,2.986775035
914650,2.986380707
914700,2.98523761
914750,2.985547819
914800,2.985084598
914850,2.986140944
914900,2.986626557
914950,2.986409274
915000,2.986564267
915050,2.985014909
915100,2.986059239
915150,2.984331413
915200,2.986173291
915250,2.983775723
915300,2.986319311
915350,2.986349865
915400,2.985891182
915450,2.985643511
915500,2.985679536
915550,2.986358401
915600,2.986727278
915650,2.986412935
915700,2.986766744
915750,2.98568584
915800,2.98683875
915850,2.984793135
915900,2.984822849
915950,2.986486289
916000,2.985827022
916050,2.98664603
916100,2.986962384
916150,2.984254493
916200,2.986276291
916250,2.986384567
916300,2.986742688
916350,2.986748607
916400,2.985991106
916450,2.985669703
916500,2.986407418
916550,2.986287502
916600,2.986377817
916650,2.986765704
916700,2.98546243
916750,2.985771865
916800,2.986389001
916850,2.986123701
916900,2.986652951
916950,2.986677576
917000,2.986368732
917050,2.986445146
917100,2.986631818
917150,2.986465756
917200,2.986616712
917250,2.985174675
917300,2.986405305
917350,2.985963035
917400,2.98539521
917450,2.985709993
917500,2.985812381
917550,2.986930109
917600,2.986120954
917650,2.98672263
917700,2.984637096
917750,2.986408805
917800,2.986051534
917850,2.98520267
917900,2.984985421
917950,2.986694204
918000,2.986893806
918050,2.982272579
918100,2.986512426
918150,2.985751074
918200,2.986379314
918250,2.98632401
918300,2.986408641
918350,2.985599051
918400,2.985019324
918450,2.98533207
918500,2.985869661
918550,2.986274854
918600,2.986833475
918650,2.985834975
918700,2.985705694
918750,2.98599285
918800,2.986804818
918850,2.985953799
918900,2.986795172
918950,2.986727694
919000,2.984689291
919050,2.986681976
919100,2.984010975
919150,2.986299596
919200,2.986214402
919250,2.985948267
919300,2.986540838
919350,2.986621797
919400,2.984292698
919450,2.986018291
919500,2.986491833
919550,2.986184415
919600,2.985885034
919650,2.986690233
919700,2.98605855
919750,2.986653169
919800,2.985793537
919850,2.986693849
919900,2.986366228
919950,2.986124029
920000,2.986524594
920050,2.985641154
920100,2.986766847
920150,2.986834894
920200,2.986941986
920250,2.985917992
920300,2.985198623
920350,2.983449762
920400,2.986711201
920450,2.986378484
920500,2.98560411
920550,2.986201339
920600,2.986111082
920650,2.986851378
920700,2.986178442
920750,2.985067752
920800,2.986741216
920850,2.983209755
920900,2.986662736
920950,2.983835955
921000,2.984855335
921050,2.98622065
921100,2.986247835
921150,2.986419006
921200,2.986330111
921250,2.986818584
921300,2.985127677
921350,2.983526706
921400,2.986948525
921450,2.986705337
921500,2.986064746
921550,2.984997463
921600,2.986216874
921650,2.985817865
921700,2.985725636
921750,2.986175309
921800,2.986520512
921850,2.986023731
921900,2.985085558
921950,2.983647791
922000,2.986830341
922050,2.985944442
922100,2.98622633
922150,2.986426802
922200,2.984736778
922250,2.9866314
922300,2.985501827
922350,2.9855897
922400,2.985363899
922450,2.982720443
922500,2.986611063
922550,2.985050556
922600,2.985020973
922650,2.984749279
922700,2.986054667
922750,2.986314107
922800,2.983569898
922850,2.986427363
922900,2.985734481
922950,2.986056704
923000,2.985822552
923050,2.986416963
923100,2.985179808
923150,2.985191502
923200,2.986022895
923250,2.986339632
923300,2.984912353
923350,2.985869333
923400,2.986126172
923450,2.985210891
923500,2.985485598
923550,2.986315284
923600,2.986691763
923650,2.985678698
923700,2.986310282
923750,2.985508693
923800,2.986819581
923850,2.986794842
923900,2.985849779
923950,2.98644974
924000,2.984697533
924050,2.98694089
924100,2.985583721
924150,2.986332464
924200,2.986172632
924250,2.986472006
924300,2.986721143
924350,2.987047861
924400,2.986839626
924450,2.986973527
924500,2.986497309
924550,2.985480547
924600,2.986652368
924650,2.98690885
924700,2.984603967
924750,2.986576033
924800,2.986968364
924850,2.986753425
924900,2.986975679
924950,2.986854591
925000,2.985285429
925050,2.986114776
925100,2.98547925
925150,2.98610687
925200,2.984845188
925250,2.986598536
925300,2.985953227
925350,2.985017466
925400,2.984666711
925450,2.986589505
925500,2.986390725
925550,2.985957354
925600,2.985534552
925650,2.98424993
925700,2.985986607
925750,2.984982947
925800,2.9861708
925850,2.985727173
925900,2.986615231
925950,2.983333636
926000,2.986522593
926050,2.985868053
926100,2.986006339
926150,2.986270002
926200,2.986339882
926250,2.984983351
926300,2.986084891
926350,2.986308297
926400,2.985575254
926450,2.986551206
926500,2.985722989
926550,2.985947359
926600,2.985259191
926650,2.986689783
926700,2.985937324
926750,2.986927181
926800,2.985589974
926850,2.984790454
926900,2.98654648
926950,2.986732302
927000,2.985045344
927050,2.986069376
927100,2.986644759
927150,2.98530226
927200,2.986405328
927250,2.986804619
927300,2.986921549
927350,2.986718477
927400,2.984313276
927450,2.986372473
927500,2.98381382
927550,2.98621392
927600,2.986560936
927650,2.986917399
927700,2.986525637
927750,2.986482417
927800,2.985417678
927850,2.986429615
927900,2.985693249
927950,2.986590941
928000,2.986654095
928050,2.986855034
928100,2.986333165
928150,2.98686352
928200,2.986862769
928250,2.986927365
928300,2.984840816
928350,2.985250232
928400,2.986515798
928450,2.985909923
928500,2.986924509
928550,2.98660947
928600,2.9867605
928650,2.986764701
928700,2.986603602
928750,2.986827015
928800,2.985556004
928850,2.986722547
928900,2.985033904
928950,2.985993712
929000,2.985332399
929050,2.986399367
929100,2.986211863
929150,2.984812675
929200,2.985993861
929250,2.986591851
929300,2.986632685
929350,2.985612569
929400,2.986394777
929450,2.985993001
929500,2.9859165
929550,2.986205767
929600,2.986473575
929650,2.985912631
929700,2.986466301
929750,2.985320733
929800,2.984949153
929850,2.986548814
929900,2.986767368
929950,2.984202614
930000,2.986011035
930050,2.98537713
930100,2.986411728
930150,2.986740414
930200,2.984498958
930250,2.986798026
930300,2.986284823
930350,2.985674129
930400,2.986711426
930450,2.986853713
930500,2.985660528
930550,2.98632326
930600,2.98679538
930650,2.986577794
930700,2.986483151
930750,2.985887299
930800,2.986161341
930850,2.986798409
930900,2.986874042
930950,2.986329113
931000,2.986563415
931050,2.985176423
931100,2.986494446
931150,2.984950481
931200,2.986555959
931250,2.985783217
931300,2.986818668
931350,2.986783837
931400,2.986881285
931450,2.986325707
931500,2.985913312
931550,2.986336998
931600,2.985087578
931650,2.986077703
931700,2.986156913
931750,2.985287953
931800,2.98669309
931850,2.985667006
931900,2.984310179
931950,2.986292832
932000,2.985944048
932050,2.98677185
932100,2.986238191
932150,2.985886819
932200,2.986588536
932250,2.986509302
932300,2.985908579
932350,2.986045341
932400,2.986950558
932450,2.986458682
932500,2.985841455
932550,2.986667867
932600,2.986805222
932650,2.986524287
932700,2.98643782
932750,2.986575508
932800,2.985910664
932850,2.985619493
932900,2.986970323
932950,2.986764128
933000,2.986692866
933050,2.986945879
933100,2.986566547
933150,2.986939371
933200,2.986239099
933250,2.986392506
933300,2.985826707
933350,2.984997481
933400,2.986355709
933450,2.986434344
933500,2.984759235
933550,2.985902321
933600,2.985738426
933650,2.985968759
933700,2.985108528
933750,2.98524035
933800,2.984958201
933850,2.985998011
933900,2.985502196
933950,2.986005959
934000,2.986365585
934050,2.986275088
934100,2.984518657
934150,2.985003964
934200,2.984032623
934250,2.983102838
934300,2.98554076
934350,2.986041054
934400,2.985883559
934450,2.986582774
934500,2.986458531
934550,2.986602485
934600,2.985340118
934650,2.985641178
934700,2.986457214
934750,2.986808321
934800,2.986703204
934850,2.986490342
934900,2.98685012
934950,2.98526543
935000,2.986843703
935050,2.985603922
935100,2.985172848
935150,2.985609795
935200,2.985531844
935250,2.986867878
935300,2.986822952
935350,2.986785447
935400,2.986438243
935450,2.98619827
935500,2.986683599
935550,2.985356673
935600,2.986606919
935650,2.986268926
935700,2.985700675
935750,2.986199682
935800,2.984018074
935850,2.986534975
935900,2.985365462
935950,2.985940063
936000,2.985859557
936050,2.986180055
936100,2.986475723
936150,2.986845438
936200,2.985401129
936250,2.986800072
936300,2.986609317
936350,2.985681701
936400,2.986037917
936450,2.986824482
936500,2.98651675
936550,2.98595136
936600,2.984886053
936650,2.986187613
936700,2.986466011
936750,2.985189309
936800,2.986347945
936850,2.986607538
936900,2.985291383
936950,2.986892975
937000,2.986649415
937050,2.984808667
937100,2.986295595
937150,2.985891762
937200,2.986352503
937250,2.986921292
937300,2.986603214
937350,2.985436727
937400,2.98657699
937450,2.985917645
937500,2.984748758
937550,2.986578092
937600,2.985964419
937650,2.983288519
937700,2.985423417
937750,2.985752439
937800,2.985585866
937850,2.986565645
937900,2.986759495
937950,2.986703123
938000,2.985500121
938050,2.985826537
938100,2.985895093
938150,2.984883641
938200,2.984934371
938250,2.986008465
938300,2.985233383
938350,2.985186899
938400,2.98614096
938450,2.986165991
938500,2.986733338
938550,2.985144194
938600,2.986850629
938650,2.985142737
938700,2.98544291
938750,2.985294306
938800,2.986681327
938850,2.986318651
938900,2.98671659
938950,2.986771105
939000,2.985730492
939050,2.98551459
939100,2.986524467
939150,2.986419154
939200,2.985823644
939250,2.986120933
939300,2.984766671
939350,2.986540011
939400,2.986217209
939450,2.985727511
939500,2.986801217
939550,2.986113262
939600,2.984630687
939650,2.983064102
939700,2.986826146
939750,2.986277375
939800,2.986348246
939850,2.986275203
939900,2.986923493
939950,2.985425969
940000,2.985933559
940050,2.986483907
940100,2.986389687
940150,2.986438011
940200,2.986617688
940250,2.985944563
940300,2.986340873
940350,2.985357415
940400,2.986501812
940450,2.986139178
940500,2.98640344
940550,2.98345147
940600,2.983354233
940650,2.986514572
940700,2.985524123
940750,2.985491042
940800,2.986796202
940850,2.986443889
940900,2.985519002
940950,2.986428648
941000,2.986370836
941050,2.986291153
941100,2.985960314
941150,2.98592097
941200,2.986935281
941250,2.986890346
941300,2.985512501
941350,2.986376759
941400,2.985811754
941450,2.986905189
941500,2.986475779
941550,2.985994001
941600,2.986642749
941650,2.986427095
941700,2.985952082
941750,2.986359771
941800,2.986864716
941850,2.985431193
941900,2.986968929
941950,2.986999143
942000,2.986564456
942050,2.985240066
942100,2.984231262
942150,2.986876144
942200,2.986773432
942250,2.986813042
942300,2.983336671
942350,2.986549162
942400,2.983902814
942450,2.984668613
942500,2.986855743
942550,2.985716354
942600,2.983998809
942650,2.986554055
942700,2.985671291
942750,2.986110908
942800,2.986200611
942850,2.984081594
942900,2.986438774
942950,2.985826918
943000,2.984669308
943050,2.986380652
943100,2.984957625
943150,2.986261198
943200,2.986383331
943250,2.986535525
943300,2.986425207
943350,2.985621238
943400,2.985843693
943450,2.98473084
943500,2.985917807
943550,2.985556927
943600,2.983880544
943650,2.985237568
943700,2.986062019
943750,2.985563175
943800,2.986081034
943850,2.986218419
943900,2.985942347
943950,2.986506087
944000,2.986064332
944050,2.985676111
944100,2.98609782
944150,2.985961604
944200,2.986607887
944250,2.986854752
944300,2.986778912
944350,2.985695335
944400,2.985833459
944450,2.985083008
944500,2.986800604
944550,2.986754152
944600,2.984472856
944650,2.986295623
944700,2.986869889
944750,2.983966354
944800,2.983923673
944850,2.98626735
944900,2.986561167
944950,2.986929862
945000,2.985280448
945050,2.985979707
945100,2.985823676
945150,2.986337124
945200,2.983918095
945250,2.986966128
945300,2.986597618
945350,2.985834213
945400,2.986917544
945450,2.986836641
945500,2.986381946
945550,2.986123426
945600,2.986791872
945650,2.985759327
945700,2.98682676
945750,2.986047883
945800,2.984332379
945850,2.985344975
945900,2.984729649
945950,2.986043731
946000,2.986798468
946050,2.986772358
946100,2.984211753
946150,2.986057504
946200,2.986481392
946250,2.985903034
946300,2.985439114
946350,2.986259343
946400,2.986161904
946450,2.985928638
946500,2.985419775
946550,2.986454247
946600,2.985061258
946650,2.98681012
946700,2.986944351
946750,2.986786229
946800,2.986746289
946850,2.985517256
946900,2.986403421
946950,2.98637439
947000,2.985637931
947050,2.986470174
947100,2.986140457
947150,2.985600053
947200,2.986466787
947250,2.986145341
947300,2.986377953
947350,2.98689564
947400,2.982031951
947450,2.986763251
947500,2.984743781
947550,2.982827877
947600,2.986596085
947650,2.986596994
947700,2.984895122
947750,2.986432457
947800,2.986137998
947850,2.986337976
947900,2.985818265
947950,2.986273181
948000,2.985671967
948050,2.985709257
948100,2.986303615
948150,2.986373492
948200,2.986141235
948250,2.985698751
948300,2.986539422
948350,2.986105006
948400,2.986923782
948450,2.98681443
948500,2.985844542
948550,2.985155447
948600,2.986661539
948650,2.985743803
948700,2.986564504
948750,2.986136244
948800,2.98658384
948850,2.985012778
948900,2.986792644
948950,2.985746844
949000,2.985428799
949050,2.986654973
949100,2.986107821
949150,2.986859439
949200,2.985137779
949250,2.986243851
949300,2.986634744
949350,2.986806818
949400,2.985477173
949450,2.985062806
949500,2.986784387
949550,2.986470524
949600,2.986248326
949650,2.98622363
949700,2.98364202
949750,2.986463631
949800,2.986155491
949850,2.986683693
949900,2.985532424
949950,2.985830895
950000,2.986642665
950050,2.985370405
950100,2.985742866
950150,2.986414338
950200,2.986414804
950250,2.98621458
950300,2.985448279
950350,2.983860048
950400,2.986615658
950450,2.986605514
950500,2.98648105
950550,2.986734281
950600,2.984370736
950650,2.985861714
950700,2.986539854
950750,2.986678141
950800,2.986134484
950850,2.985677025
950900,2.986021273
950950,2.986762159
951000,2.986471953
951050,2.985423656
951100,2.982340992
951150,2.986170181
951200,2.985045001
951250,2.986068764
951300,2.986678965
951350,2.986600302
951400,2.984935673
951450,2.986404873
951500,2.986484389
951550,2.9853601
951600,2.984976956
951650,2.984679089
951700,2.986751874
951750,2.984704812
951800,2.986618794
951850,2.984201038
951900,2.985489242
951950,2.985878299
952000,2.986414996
952050,2.985424886
952100,2.986864557
952150,2.98647213
952200,2.984909599
952250,2.986051312
952300,2.986867967
952350,2.986831595
952400,2.986448727
952450,2.98557062
952500,2.985152379
952550,2.98662312
952600,2.986732007
952650,2.985714694
952700,2.984530577
952750,2.986848324
952800,2.986388301
952850,2.986749235
952900,2.986187238
952950,2.986603121
953000,2.984816061
953050,2.986668534
953100,2.985418048
953150,2.985833804
953200,2.986839544
953250,2.986656601
953300,2.986906637
953350,2.984126423
953400,2.986626288
953450,2.984985852
953500,2.985457742
953550,2.986171504
953600,2.984910842
953650,2.984184722
953700,2.985984197
