name,stra.14151,stra.14152,stra.14153,stra.14269,stra.14392,stra.14394,stra.14511,stra.14517,stra.14520,stra.14642,stra.13321
236300,0.184286,0.206558,0.15949,2.28E-05,9.00E-07,1.93E-05,2.90E-16,2.88E-15,6.13E-05,0.00163297,8.92E-182
236400,0.184514,0.206828,0.159682,2.28E-05,8.99E-07,1.93E-05,2.89E-16,2.87E-15,6.11E-05,0.00162463,4.19E-182
236500,0.184969,0.207212,0.159863,2.28E-05,8.94E-07,1.91E-05,2.84E-16,2.82E-15,6.01E-05,0.00164322,1.97E-182
236600,0.18521,0.207288,0.159767,2.28E-05,8.92E-07,1.91E-05,2.82E-16,2.80E-15,5.94E-05,0.00165383,9.06E-183
236700,0.184939,0.20693,0.15943,2.28E-05,8.88E-07,1.90E-05,2.79E-16,2.77E-15,5.88E-05,0.0016618,4.07E-183
236800,0.185304,0.207451,0.15989,2.27E-05,8.86E-07,1.89E-05,2.77E-16,2.75E-15,5.85E-05,0.00167804,2.04E-183
236900,0.185353,0.207541,0.159974,2.27E-05,8.84E-07,1.89E-05,2.75E-16,2.73E-15,5.80E-05,0.00169375,9.71E-184
237000,0.184269,0.206443,0.159188,2.24E-05,8.69E-07,1.86E-05,2.68E-16,2.67E-15,5.67E-05,0.00170792,4.91E-184
237100,0.184306,0.206691,0.159495,2.22E-05,8.67E-07,1.86E-05,2.66E-16,2.66E-15,5.66E-05,0.00167632,2.34E-184
237200,0.184833,0.207191,0.159785,2.21E-05,8.58E-07,1.84E-05,2.59E-16,2.59E-15,5.51E-05,0.00168652,1.12E-184
237300,0.185291,0.207697,0.160149,2.21E-05,8.55E-07,1.83E-05,2.55E-16,2.56E-15,5.44E-05,0.00168098,5.01E-185
237400,0.184675,0.20708,0.159718,2.20E-05,8.51E-07,1.82E-05,2.52E-16,2.53E-15,5.40E-05,0.00166961,2.31E-185
237500,0.185057,0.207509,0.160038,2.20E-05,8.45E-07,1.81E-05,2.47E-16,2.49E-15,5.31E-05,0.00168431,1.14E-185
237600,0.185339,0.207974,0.160489,2.20E-05,8.46E-07,1.82E-05,2.46E-16,2.49E-15,5.31E-05,0.00166099,5.22E-186
237700,0.185036,0.207638,0.160216,2.19E-05,8.40E-07,1.80E-05,2.43E-16,2.46E-15,5.25E-05,0.0016776,2.47E-186
237800,0.184606,0.207254,0.159951,2.16E-05,8.29E-07,1.78E-05,2.37E-16,2.41E-15,5.14E-05,0.00167327,1.21E-186
237900,0.184786,0.207438,0.160058,2.15E-05,8.21E-07,1.76E-05,2.31E-16,2.36E-15,5.03E-05,0.00169706,5.75E-187
238000,0.185083,0.207829,0.16038,2.15E-05,8.22E-07,1.77E-05,2.30E-16,2.36E-15,5.02E-05,0.00166164,2.69E-187
238100,0.185897,0.208562,0.160796,2.16E-05,8.20E-07,1.76E-05,2.28E-16,2.33E-15,4.96E-05,0.0016801,1.26E-187
238200,0.185896,0.208541,0.160752,2.16E-05,8.21E-07,1.76E-05,2.28E-16,2.32E-15,4.96E-05,0.00168195,5.72E-188
238300,0.185953,0.208416,0.160505,2.16E-05,8.17E-07,1.75E-05,2.25E-16,2.29E-15,4.89E-05,0.00171238,2.78E-188
238400,0.185977,0.208483,0.160568,2.16E-05,8.16E-07,1.75E-05,2.24E-16,2.29E-15,4.87E-05,0.00172903,1.37E-188
238500,0.186138,0.208524,0.160489,2.15E-05,8.11E-07,1.74E-05,2.20E-16,2.25E-15,4.79E-05,0.00177867,6.91E-189
238600,0.186594,0.209029,0.160861,2.16E-05,8.12E-07,1.74E-05,2.20E-16,2.25E-15,4.79E-05,0.00180363,3.33E-189
238700,0.186333,0.208774,0.160662,2.15E-05,8.08E-07,1.73E-05,2.18E-16,2.23E-15,4.75E-05,0.00180088,1.66E-189
238800,0.186003,0.208394,0.160335,2.14E-05,8.03E-07,1.72E-05,2.15E-16,2.20E-15,4.69E-05,0.00180784,8.18E-190
238900,0.186173,0.20868,0.160594,2.13E-05,8.01E-07,1.72E-05,2.13E-16,2.19E-15,4.66E-05,0.00181432,3.97E-190
239000,0.186328,0.208844,0.160694,2.13E-05,7.98E-07,1.71E-05,2.10E-16,2.16E-15,4.59E-05,0.00182941,1.91E-190
239100,0.186157,0.208706,0.160606,2.12E-05,7.96E-07,1.71E-05,2.08E-16,2.15E-15,4.57E-05,0.00183558,8.95E-191
239200,0.186386,0.208949,0.16077,2.13E-05,7.98E-07,1.71E-05,2.09E-16,2.15E-15,4.57E-05,0.00184513,4.19E-191
239300,0.185795,0.20837,0.16037,2.12E-05,7.97E-07,1.71E-05,2.08E-16,2.15E-15,4.57E-05,0.00184154,1.95E-191
239400,0.186152,0.208702,0.160552,2.11E-05,7.92E-07,1.70E-05,2.05E-16,2.11E-15,4.49E-05,0.0018904,9.88E-192
239500,0.185879,0.208436,0.160349,2.10E-05,7.88E-07,1.69E-05,2.03E-16,2.09E-15,4.45E-05,0.00187806,4.74E-192
239600,0.185302,0.207842,0.159896,2.08E-05,7.74E-07,1.66E-05,1.97E-16,2.04E-15,4.33E-05,0.0018507,2.41E-192
239700,0.185858,0.208483,0.160358,2.06E-05,7.64E-07,1.64E-05,1.91E-16,1.98E-15,4.21E-05,0.00187329,1.29E-192
239800,0.186031,0.208646,0.160443,2.05E-05,7.58E-07,1.63E-05,1.88E-16,1.95E-15,4.14E-05,0.00187691,6.35E-193
239900,0.186235,0.208818,0.160517,2.05E-05,7.50E-07,1.61E-05,1.84E-16,1.91E-15,4.06E-05,0.00190967,3.22E-193
240000,0.186718,0.209398,0.160976,2.04E-05,7.48E-07,1.60E-05,1.82E-16,1.89E-15,4.02E-05,0.0019343,1.61E-193
240100,0.186489,0.20909,0.160686,2.04E-05,7.46E-07,1.60E-05,1.81E-16,1.88E-15,4.00E-05,0.00191899,7.41E-194
240200,0.186247,0.20895,0.160637,2.03E-05,7.43E-07,1.59E-05,1.79E-16,1.87E-15,3.97E-05,0.00187681,3.61E-194
240300,0.186813,0.209653,0.161201,2.02E-05,7.39E-07,1.59E-05,1.77E-16,1.84E-15,3.92E-05,0.00188085,1.79E-194
240400,0.186309,0.209095,0.160762,2.01E-05,7.36E-07,1.58E-05,1.75E-16,1.83E-15,3.89E-05,0.0018802,8.48E-195
240500,0.186201,0.208835,0.160449,2.01E-05,7.31E-07,1.57E-05,1.73E-16,1.80E-15,3.83E-05,0.00189845,4.05E-195
240600,0.186187,0.208683,0.160224,2.01E-05,7.25E-07,1.55E-05,1.70E-16,1.77E-15,3.76E-05,0.00191074,1.96E-195
240700,0.186483,0.209075,0.160545,2.00E-05,7.24E-07,1.55E-05,1.68E-16,1.76E-15,3.73E-05,0.00187447,9.25E-196
240800,0.186659,0.209418,0.160885,2.00E-05,7.24E-07,1.55E-05,1.68E-16,1.76E-15,3.73E-05,0.00180896,4.27E-196
240900,0.186501,0.209132,0.160569,1.99E-05,7.17E-07,1.54E-05,1.64E-16,1.72E-15,3.65E-05,0.00176546,1.99E-196
241000,0.186147,0.208749,0.160257,1.97E-05,7.08E-07,1.52E-05,1.61E-16,1.69E-15,3.57E-05,0.00172251,9.54E-197
241100,0.186547,0.209267,0.160688,1.97E-05,7.03E-07,1.51E-05,1.58E-16,1.66E-15,3.52E-05,0.0017133,4.62E-197
241200,0.187071,0.209867,0.161148,1.97E-05,7.05E-07,1.51E-05,1.58E-16,1.66E-15,3.52E-05,0.00170698,2.14E-197
241300,0.186599,0.209284,0.160641,1.96E-05,6.97E-07,1.50E-05,1.54E-16,1.63E-15,3.44E-05,0.00172688,1.02E-197
241400,0.187182,0.209882,0.161039,1.96E-05,6.90E-07,1.48E-05,1.51E-16,1.58E-15,3.35E-05,0.00175269,4.95E-198
241500,0.187334,0.210225,0.1614,1.94E-05,6.85E-07,1.47E-05,1.48E-16,1.56E-15,3.30E-05,0.00174912,2.32E-198
241600,0.187188,0.210145,0.161385,1.94E-05,6.83E-07,1.47E-05,1.47E-16,1.55E-15,3.29E-05,0.00175852,1.05E-198
241700,0.187265,0.210301,0.16154,1.94E-05,6.83E-07,1.47E-05,1.46E-16,1.54E-15,3.27E-05,0.00175043,4.85E-199
241800,0.187174,0.2102,0.161443,1.93E-05,6.81E-07,1.46E-05,1.45E-16,1.53E-15,3.23E-05,0.0017519,2.22E-199
241900,0.187446,0.210257,0.16128,1.93E-05,6.75E-07,1.45E-05,1.42E-16,1.49E-15,3.15E-05,0.00177765,1.01E-199
242000,0.187567,0.210419,0.161397,1.92E-05,6.74E-07,1.44E-05,1.41E-16,1.48E-15,3.12E-05,0.00175473,4.50E-200
242100,0.18755,0.210337,0.161269,1.91E-05,6.66E-07,1.43E-05,1.37E-16,1.45E-15,3.05E-05,0.00177292,2.12E-200
242200,0.187727,0.210591,0.161482,1.91E-05,6.62E-07,1.42E-05,1.36E-16,1.43E-15,3.02E-05,0.00178976,1.01E-200
242300,0.187624,0.210488,0.161396,1.90E-05,6.59E-07,1.41E-05,1.34E-16,1.41E-15,2.98E-05,0.00180905,4.68E-201
242400,0.187138,0.209898,0.160897,1.89E-05,6.55E-07,1.40E-05,1.33E-16,1.40E-15,2.95E-05,0.00179876,2.19E-201
242500,0.187228,0.210072,0.161069,1.89E-05,6.52E-07,1.40E-05,1.31E-16,1.39E-15,2.93E-05,0.00179127,1.01E-201
242600,0.187257,0.210314,0.161383,1.88E-05,6.53E-07,1.40E-05,1.31E-16,1.39E-15,2.94E-05,0.00175878,4.71E-202
242700,0.186991,0.210148,0.161336,1.88E-05,6.53E-07,1.40E-05,1.31E-16,1.39E-15,2.94E-05,0.00174457,2.16E-202
242800,0.186953,0.210096,0.161274,1.87E-05,6.51E-07,1.40E-05,1.30E-16,1.38E-15,2.92E-05,0.00173938,1.04E-202
242900,0.187135,0.210146,0.161191,1.87E-05,6.45E-07,1.38E-05,1.27E-16,1.35E-15,2.86E-05,0.00178657,5.22E-203
243000,0.187563,0.210534,0.161405,1.87E-05,6.41E-07,1.38E-05,1.26E-16,1.34E-15,2.82E-05,0.0017943,2.48E-203
243100,0.18685,0.209751,0.160782,1.85E-05,6.35E-07,1.36E-05,1.23E-16,1.31E-15,2.77E-05,0.00178787,1.15E-203
243200,0.187594,0.21065,0.1615,1.85E-05,6.36E-07,1.36E-05,1.23E-16,1.31E-15,2.76E-05,0.00179878,5.56E-204
243300,0.187522,0.210554,0.161393,1.85E-05,6.31E-07,1.35E-05,1.21E-16,1.29E-15,2.72E-05,0.00181831,2.74E-204
243400,0.187947,0.211073,0.161798,1.85E-05,6.32E-07,1.36E-05,1.20E-16,1.29E-15,2.72E-05,0.0017927,1.23E-204
243500,0.187485,0.210607,0.161462,1.84E-05,6.28E-07,1.35E-05,1.19E-16,1.28E-15,2.69E-05,0.00179097,5.54E-205
243600,0.187989,0.211166,0.161874,1.84E-05,6.29E-07,1.35E-05,1.19E-16,1.27E-15,2.68E-05,0.00181044,2.53E-205
243700,0.188529,0.21175,0.162299,1.84E-05,6.28E-07,1.35E-05,1.18E-16,1.26E-15,2.66E-05,0.00184432,1.14E-205
243800,0.18758,0.210685,0.161472,1.83E-05,6.22E-07,1.34E-05,1.16E-16,1.24E-15,2.62E-05,0.0018683,5.23E-206
243900,0.188382,0.211481,0.161983,1.83E-05,6.18E-07,1.33E-05,1.14E-16,1.22E-15,2.58E-05,0.00193203,2.48E-206
244000,0.188493,0.211705,0.162208,1.83E-05,6.20E-07,1.33E-05,1.14E-16,1.22E-15,2.58E-05,0.00192268,1.11E-206
244100,0.188361,0.211594,0.162137,1.83E-05,6.20E-07,1.33E-05,1.14E-16,1.22E-15,2.56E-05,0.00191607,5.00E-207
244200,0.187208,0.210445,0.161334,1.80E-05,6.12E-07,1.31E-05,1.11E-16,1.20E-15,2.52E-05,0.0018888,2.45E-207
244300,0.187187,0.210592,0.161537,1.79E-05,6.08E-07,1.31E-05,1.10E-16,1.18E-15,2.49E-05,0.00184741,1.17E-207
244400,0.187405,0.210759,0.161572,1.78E-05,6.03E-07,1.30E-05,1.08E-16,1.16E-15,2.45E-05,0.0018722,5.69E-208
244500,0.18756,0.210971,0.161742,1.78E-05,6.03E-07,1.30E-05,1.07E-16,1.16E-15,2.44E-05,0.00187998,2.78E-208
244600,0.187446,0.21085,0.161637,1.78E-05,6.00E-07,1.29E-05,1.06E-16,1.15E-15,2.41E-05,0.00188862,1.31E-208
244700,0.187944,0.211231,0.161776,1.77E-05,5.97E-07,1.28E-05,1.04E-16,1.13E-15,2.37E-05,0.0019026,6.36E-209
244800,0.187362,0.210563,0.161236,1.77E-05,5.94E-07,1.27E-05,1.03E-16,1.12E-15,2.35E-05,0.00190618,3.08E-209
244900,0.186846,0.209869,0.160597,1.75E-05,5.84E-07,1.25E-05,9.99E-17,1.08E-15,2.27E-05,0.00192981,1.61E-209
245000,0.187519,0.210594,0.161107,1.75E-05,5.82E-07,1.25E-05,9.87E-17,1.07E-15,2.24E-05,0.00193261,7.81E-210
245100,0.187303,0.210396,0.160966,1.74E-05,5.79E-07,1.24E-05,9.75E-17,1.06E-15,2.22E-05,0.00191741,3.75E-210
245200,0.187097,0.210284,0.160948,1.74E-05,5.79E-07,1.24E-05,9.72E-17,1.06E-15,2.22E-05,0.00189984,1.74E-210
245300,0.187258,0.210404,0.160979,1.74E-05,5.78E-07,1.24E-05,9.65E-17,1.05E-15,2.20E-05,0.00191404,8.30E-211
245400,0.187824,0.210979,0.161359,1.74E-05,5.79E-07,1.24E-05,9.62E-17,1.05E-15,2.19E-05,0.00192764,3.83E-211
245500,0.187802,0.210912,0.161261,1.74E-05,5.78E-07,1.24E-05,9.57E-17,1.04E-15,2.18E-05,0.00194069,1.73E-211
245600,0.187774,0.210955,0.161327,1.74E-05,5.77E-07,1.24E-05,9.51E-17,1.04E-15,2.17E-05,0.00194323,7.80E-212
245700,0.187781,0.211191,0.16165,1.74E-05,5.81E-07,1.25E-05,9.58E-17,1.05E-15,2.20E-05,0.00189753,3.44E-212
245800,0.187603,0.211058,0.161575,1.73E-05,5.77E-07,1.24E-05,9.43E-17,1.03E-15,2.17E-05,0.0018841,1.60E-212
245900,0.187351,0.210979,0.161624,1.71E-05,5.72E-07,1.23E-05,9.24E-17,1.01E-15,2.13E-05,0.00183586,7.25E-213
246000,0.187269,0.210977,0.16165,1.70E-05,5.68E-07,1.22E-05,9.07E-17,9.98E-16,2.10E-05,0.00180497,3.37E-213
246100,0.187124,0.211035,0.161815,1.68E-05,5.62E-07,1.21E-05,8.89E-17,0.000991037,2.06E-05,0.00177625,1.61E-213
246200,0.187037,0.211226,0.162137,1.67E-05,5.58E-07,1.21E-05,8.75E-17,0.000981329,2.05E-05,0.00174293,7.52E-214
246300,0.187222,0.21144,0.162267,1.66E-05,5.52E-07,1.19E-05,8.52E-17,0.000956206,1.99E-05,0.00174975,3.64E-214
246400,0.187239,0.211402,0.162175,1.65E-05,5.46E-07,1.18E-05,8.34E-17,0.000935909,1.95E-05,0.00177874,1.73E-214
246500,0.187632,0.211859,0.162519,1.65E-05,5.44E-07,1.18E-05,8.24E-17,0.000925279,1.93E-05,0.00180343,8.01E-215
246600,0.187462,0.211574,0.162217,1.64E-05,5.38E-07,1.16E-05,8.04E-17,0.000901694,1.88E-05,0.00184666,3.69E-215
246700,0.187949,0.211861,0.162232,1.64E-05,5.31E-07,1.14E-05,7.84E-17,0.000875989,1.82E-05,0.00191748,1.73E-215
246800,0.187829,0.211852,0.162288,1.63E-05,5.28E-07,1.14E-05,7.74E-17,0.000866306,1.80E-05,0.00189041,8.09E-216
246900,0.188648,0.212652,0.162786,1.63E-05,5.24E-07,1.13E-05,7.60E-17,0.000848949,1.76E-05,0.00191021,3.82E-216
247000,0.188635,0.212733,0.162897,1.62E-05,5.22E-07,1.13E-05,7.52E-17,0.000842519,1.75E-05,0.001921,1.88E-216
247100,0.18856,0.212786,0.163014,1.62E-05,5.22E-07,1.13E-05,7.49E-17,0.000841273,1.75E-05,0.00190476,9.04E-217
247200,0.188314,0.212678,0.163028,1.61E-05,5.22E-07,1.13E-05,7.47E-17,0.000842681,1.75E-05,0.00187535,4.13E-217
247300,0.188399,0.21259,0.162796,1.60E-05,5.17E-07,1.11E-05,7.30E-17,0.000822719,1.71E-05,0.00190568,1.94E-217
247400,0.187965,0.212248,0.162613,1.59E-05,5.13E-07,1.11E-05,7.18E-17,0.000812897,1.69E-05,0.00191643,9.25E-218
247500,0.188468,0.212778,0.162979,1.59E-05,5.14E-07,1.11E-05,7.17E-17,0.00081168,1.69E-05,0.00193764,4.38E-218
247600,0.187784,0.212009,0.162369,1.58E-05,5.09E-07,1.10E-05,7.05E-17,0.000798782,1.66E-05,0.00196157,2.06E-218
247700,0.188282,0.212557,0.162753,1.58E-05,5.07E-07,1.09E-05,6.97E-17,0.000790512,1.64E-05,0.00200804,9.95E-219
247800,0.188261,0.212474,0.162627,1.58E-05,5.04E-07,1.09E-05,6.88E-17,0.000780547,1.62E-05,0.00205268,4.90E-219
247900,0.188257,0.212445,0.16256,1.57E-05,4.98E-07,1.08E-05,6.72E-17,0.00076333,1.58E-05,0.00211409,2.33E-219
248000,0.188448,0.21267,0.162726,1.56E-05,4.96E-07,1.07E-05,6.62E-17,0.000753743,1.56E-05,0.00213475,1.04E-219
248100,0.187912,0.212196,0.162444,1.56E-05,4.97E-07,1.07E-05,6.61E-17,0.000755392,1.57E-05,0.00211322,4.65E-220
248200,0.187473,0.211607,0.161915,1.56E-05,4.93E-07,1.06E-05,6.50E-17,0.000743485,1.54E-05,0.0021343,2.20E-220
248300,0.187733,0.212,0.162262,1.55E-05,4.89E-07,1.06E-05,6.38E-17,0.000731424,1.52E-05,0.00213376,1.07E-220
248400,0.187499,0.211871,0.162245,1.54E-05,4.87E-07,1.05E-05,6.32E-17,0.000726963,1.51E-05,0.00212043,4.89E-221
248500,0.187699,0.211993,0.162247,1.54E-05,4.83E-07,1.05E-05,6.21E-17,0.000713432,1.48E-05,0.00217373,2.37E-221
248600,0.187374,0.211717,0.162086,1.53E-05,4.83E-07,1.04E-05,6.18E-17,0.000711232,1.48E-05,0.00214403,1.11E-221
248700,0.187654,0.21198,0.16223,1.53E-05,4.81E-07,1.04E-05,6.10E-17,0.000703091,1.46E-05,0.0021412,5.23E-222
248800,0.188094,0.212416,0.162505,1.53E-05,4.80E-07,1.04E-05,6.05E-17,0.000697197,1.45E-05,0.00214942,2.42E-222
248900,0.187384,0.21164,0.161905,1.52E-05,4.75E-07,1.03E-05,5.94E-17,0.000686387,1.43E-05,0.00212516,1.18E-222
249000,0.187772,0.212182,0.162349,1.51E-05,4.72E-07,1.02E-05,5.84E-17,0.000676764,1.41E-05,0.00207399,5.87E-223
249100,0.187956,0.212244,0.162259,1.50E-05,4.67E-07,1.01E-05,5.70E-17,0.000660634,1.37E-05,0.00205598,2.83E-223
249200,0.188658,0.213045,0.162853,1.50E-05,4.67E-07,1.01E-05,5.65E-17,0.000656184,1.36E-05,0.00203235,1.27E-223
249300,0.188489,0.21292,0.162769,1.50E-05,4.66E-07,1.01E-05,5.61E-17,0.000652872,1.35E-05,0.00195962,5.73E-224
249400,0.188756,0.213284,0.163076,1.50E-05,4.67E-07,1.01E-05,5.61E-17,0.000653936,1.36E-05,0.00191192,2.63E-224
249500,0.188485,0.212882,0.162684,1.49E-05,4.65E-07,1.01E-05,5.55E-17,0.000647227,1.34E-05,0.00190104,1.23E-224
249600,0.188635,0.21319,0.162992,1.49E-05,4.63E-07,1.00E-05,5.48E-17,0.000641127,1.33E-05,0.00187622,5.80E-225
249700,0.188661,0.213177,0.162941,1.49E-05,4.62E-07,1.00E-05,5.44E-17,0.000636526,1.32E-05,0.00186827,2.70E-225
249800,0.189092,0.213651,0.163282,1.49E-05,4.64E-07,1.00E-05,5.45E-17,0.00063763,1.32E-05,0.00185217,1.24E-225
249900,0.188466,0.213057,0.162893,1.48E-05,4.61E-07,9.99E-06,5.40E-17,0.000632957,1.31E-05,0.00183589,6.01E-226
250000,0.188423,0.213138,0.163026,1.48E-05,4.61E-07,1.00E-05,5.38E-17,0.000632487,1.31E-05,0.00179962,2.93E-226
250100,0.187904,0.212598,0.162616,1.46E-05,4.56E-07,9.90E-06,5.27E-17,0.000622056,1.29E-05,0.00178445,1.47E-226
250200,0.188703,0.213383,0.163111,1.47E-05,4.56E-07,9.88E-06,5.23E-17,0.000616848,1.28E-05,0.00179095,7.26E-227
250300,0.188501,0.213253,0.163063,1.46E-05,4.56E-07,9.89E-06,5.22E-17,0.000616969,1.28E-05,0.00175975,3.46E-227
250400,0.188465,0.213218,0.163028,1.46E-05,4.55E-07,9.86E-06,5.18E-17,0.00061311,1.27E-05,0.00174456,1.64E-227
250500,0.188485,0.213243,0.16304,1.46E-05,4.55E-07,9.87E-06,5.17E-17,0.0006127,1.27E-05,0.00172994,7.71E-228
250600,0.188991,0.213835,0.163487,1.47E-05,4.57E-07,9.92E-06,5.18E-17,0.000614763,1.27E-05,0.00171282,3.58E-228
250700,0.188969,0.213735,0.163344,1.47E-05,4.55E-07,9.87E-06,5.12E-17,0.000606298,1.26E-05,0.00171364,1.70E-228
250800,0.189065,0.213692,0.163189,1.46E-05,4.51E-07,9.77E-06,5.00E-17,0.000592445,1.23E-05,0.00174709,8.24E-229
250900,0.188939,0.213453,0.162921,1.46E-05,4.46E-07,9.65E-06,4.87E-17,0.000575594,1.19E-05,0.00176764,3.92E-229
251000,0.189216,0.213406,0.162613,1.45E-05,4.36E-07,9.41E-06,4.67E-17,0.000548477,1.13E-05,0.00186406,2.02E-229
251100,0.189109,0.213248,0.162454,1.45E-05,4.33E-07,9.34E-06,4.59E-17,0.000539931,1.12E-05,0.0018923,9.72E-230
251200,0.190007,0.214229,0.163164,1.45E-05,4.32E-07,9.32E-06,4.53E-17,0.000533491,1.10E-05,0.00191742,4.60E-230
251300,0.18961,0.213941,0.163007,1.43E-05,4.26E-07,9.22E-06,4.39E-17,0.000521622,1.08E-05,0.00187958,2.12E-230
251400,0.189529,0.213989,0.163113,1.43E-05,4.26E-07,9.22E-06,4.35E-17,0.000519082,1.07E-05,0.00182591,9.72E-231
251500,0.189316,0.213822,0.163015,1.42E-05,4.24E-07,9.19E-06,4.29E-17,0.000514505,1.07E-05,0.0017966,4.35E-231
251600,0.189657,0.214329,0.163473,1.42E-05,4.23E-07,9.18E-06,4.25E-17,0.000511292,1.06E-05,0.00178302,1.98E-231
251700,0.188898,0.213415,0.162722,1.41E-05,4.19E-07,9.10E-06,4.19E-17,0.000503905,1.04E-05,0.00176849,9.25E-232
251800,0.18898,0.213382,0.162588,1.41E-05,4.17E-07,9.03E-06,4.12E-17,0.000496,1.03E-05,0.00177225,4.48E-232
251900,0.189279,0.213616,0.162672,1.41E-05,4.14E-07,8.98E-06,4.07E-17,0.000489376,1.01E-05,0.00178067,2.17E-232
252000,0.189788,0.214053,0.162896,1.41E-05,4.14E-07,8.96E-06,4.04E-17,0.000485449,1.00E-05,0.00179087,9.82E-233
252100,0.189934,0.214226,0.163018,1.41E-05,4.14E-07,8.97E-06,4.03E-17,0.00048498,1.00E-05,0.00177746,4.54E-233
252200,0.189843,0.214057,0.16383,1.41E-05,4.12E-07,8.91E-06,3.98E-17,0.000478808,9.90E-06,0.00178852,2.21E-233
252300,0.189744,0.213802,0.163513,1.40E-05,4.08E-07,8.82E-06,3.91E-17,0.000470166,9.71E-06,0.00180269,1.06E-233
252400,0.19063,0.214778,0.164217,1.40E-05,4.07E-07,8.79E-06,3.86E-17,0.000465251,9.61E-06,0.0018034,5.07E-234
252500,0.191172,0.215381,0.164658,1.41E-05,4.08E-07,8.82E-06,3.87E-17,0.00046578,9.61E-06,0.00178982,2.26E-234
252600,0.190698,0.21481,0.164182,1.40E-05,4.04E-07,8.74E-06,3.80E-17,0.000457495,9.44E-06,0.00178763,1.03E-234
252700,0.190357,0.214465,0.163906,1.39E-05,4.02E-07,8.69E-06,3.74E-17,0.000451757,9.32E-06,0.00174996,4.70E-235
252800,0.190209,0.214287,0.163744,1.39E-05,4.00E-07,8.64E-06,3.70E-17,0.000446388,9.20E-06,0.00174936,2.14E-235
252900,0.190503,0.214563,0.1639,1.38E-05,3.98E-07,8.59E-06,3.65E-17,0.000440415,9.08E-06,0.00175548,9.90E-236
253000,0.190452,0.214644,0.164046,1.38E-05,3.96E-07,8.57E-06,3.62E-17,0.000438146,9.04E-06,0.00173994,4.69E-236
253100,0.190592,0.214951,0.164368,1.38E-05,3.97E-07,8.59E-06,3.61E-17,0.000439123,9.06E-06,0.00171741,2.14E-236
253200,0.190427,0.214546,0.163891,1.37E-05,3.94E-07,8.50E-06,3.55E-17,0.000430864,8.89E-06,0.0017466,1.02E-236
253300,0.190924,0.215109,0.164303,1.38E-05,3.94E-07,8.52E-06,3.54E-17,0.000430146,8.87E-06,0.0017503,4.61E-237
253400,0.190979,0.215218,0.164408,1.37E-05,3.94E-07,8.52E-06,3.53E-17,0.000429209,8.85E-06,0.00175674,2.13E-237
253500,0.1903,0.214508,0.163888,1.37E-05,3.91E-07,8.47E-06,3.49E-17,0.000425269,8.77E-06,0.00174705,9.86E-238
253600,0.189796,0.213761,0.163168,1.36E-05,3.86E-07,8.34E-06,3.41E-17,0.000414497,8.54E-06,0.00174108,4.57E-238
253700,0.19057,0.214595,0.163758,1.36E-05,3.86E-07,8.33E-06,3.38E-17,0.000411287,8.47E-06,0.00173419,2.14E-238
253800,0.190403,0.214427,0.163622,1.35E-05,3.84E-07,8.29E-06,3.34E-17,0.000407329,8.39E-06,0.00172691,1.05E-238
253900,0.190496,0.214662,0.163858,1.35E-05,3.85E-07,8.32E-06,3.34E-17,0.000408792,8.42E-06,0.00168822,4.88E-239
254000,0.190489,0.214526,0.163653,1.35E-05,3.85E-07,8.32E-06,3.33E-17,0.000407,8.38E-06,0.00167961,2.25E-239
254100,0.190896,0.214915,0.163874,1.35E-05,3.83E-07,8.28E-06,3.28E-17,0.000402209,8.28E-06,0.00167705,1.07E-239
254200,0.191313,0.215456,0.16431,1.35E-05,3.84E-07,8.30E-06,3.28E-17,0.000402283,8.28E-06,0.00165034,5.04E-240
254300,0.191274,0.215383,0.164215,1.35E-05,3.82E-07,8.26E-06,3.24E-17,0.000398127,8.19E-06,0.00166019,2.46E-240
254400,0.191187,0.215245,0.164065,1.34E-05,3.80E-07,8.22E-06,3.21E-17,0.000394335,8.11E-06,0.00167747,1.15E-240
254500,0.191058,0.215268,0.164168,1.33E-05,3.75E-07,8.12E-06,3.10E-17,0.000383819,7.90E-06,0.00167873,5.33E-241
254600,0.190787,0.215012,0.163988,1.32E-05,3.71E-07,8.04E-06,3.03E-17,0.000376134,7.75E-06,0.00168577,2.57E-241
254700,0.191058,0.215237,0.16407,1.31E-05,3.67E-07,7.94E-06,2.96E-17,0.000366767,7.55E-06,0.00171537,1.27E-241
254800,0.191619,0.215705,0.164291,1.31E-05,3.65E-07,7.88E-06,2.91E-17,0.000360194,7.40E-06,0.00176223,6.15E-242
254900,0.192008,0.216155,0.16463,1.31E-05,3.63E-07,7.85E-06,2.87E-17,0.000356638,7.33E-06,0.00179673,2.90E-242
255000,0.191472,0.215484,0.164057,1.30E-05,3.57E-07,7.72E-06,2.79E-17,0.000346206,7.11E-06,0.0018566,1.43E-242
255100,0.191273,0.215362,0.164017,1.29E-05,3.51E-07,7.59E-06,2.69E-17,0.000335226,6.89E-06,0.00192673,7.25E-243
255200,0.191344,0.215264,0.163795,1.28E-05,3.44E-07,7.44E-06,2.59E-17,0.000322131,6.61E-06,0.00200552,3.60E-243
255300,0.191737,0.215587,0.163939,1.27E-05,3.39E-07,7.32E-06,2.52E-17,0.000312401,6.40E-06,0.00206068,1.74E-243
255400,0.192303,0.216222,0.16441,1.28E-05,3.39E-07,7.31E-06,2.50E-17,0.000310243,6.36E-06,0.00205379,8.10E-244
